Timestamp	AFz	AF3	AF4	AF7	AF8	Pz	P3	P4	2023-07-21 14:07:16.910	fs=125
261152.956	157.356	157.058	-59.307	107.884	-59.307	279.248	239.015	191.927
261152.964	196.397	196.397	-19.073	151.396	-15.497	288.486	249.743	180.304
261152.972	167.191	167.191	-48.578	127.554	-34.869	285.804	239.313	196.695
261152.980	167.191	166.595	-46.790	135.303	-26.226	273.883	223.517	178.516
261152.988	185.668	183.582	-35.465	157.952	-3.874	281.930	243.485	181.198
261152.996	119.805	120.699	-94.175	95.963	-59.903	256.598	198.185	160.933
261153.004	182.688	185.966	-28.312	162.423	8.941	278.652	259.578	173.450
261153.012	144.541	147.521	-67.651	131.130	-21.458	254.810	207.126	170.767
261153.020	135.601	140.965	-70.930	129.044	-21.458	243.485	192.225	138.283
261153.028	163.019	166.297	-47.684	155.866	10.431	262.558	228.882	163.913
261153.036	129.342	134.408	-75.400	125.170	-14.901	256.002	199.378	172.257
261153.044	172.853	176.430	-33.975	169.873	30.100	255.704	224.113	150.502
261153.052	151.396	157.058	-54.836	151.396	14.901	257.790	223.815	170.767
261153.060	138.879	147.820	-59.903	138.879	6.855	247.657	200.868	142.753
261153.068	157.356	161.827	-47.088	158.548	31.590	254.512	214.279	149.608
261153.076	138.283	142.753	-61.095	147.223	18.477	260.472	198.185	176.132
261153.084	183.582	187.457	-16.987	191.629	66.161	278.354	248.253	175.536
261153.092	129.044	133.812	-67.055	136.495	17.881	254.214	215.173	162.125
261153.100	113.547	121.891	-76.890	127.256	6.557	231.564	194.907	123.382
261153.108	153.482	160.933	-39.637	165.999	51.260	258.982	224.411	155.270
261153.116	98.050	106.394	-87.321	111.461	2.384	235.438	172.853	145.733
261153.124	129.938	139.773	-57.817	148.416	36.955	231.862	192.225	125.468
261153.132	88.513	100.136	-94.175	106.394	2.086	218.153	168.085	131.130
261153.140	101.328	115.633	-79.572	120.699	17.881	223.517	169.575	124.574
261153.148	124.276	136.793	-59.903	143.051	41.425	241.995	210.702	146.329
261153.156	84.937	95.069	-94.771	101.924	8.047	226.796	168.383	141.263
261153.164	114.739	123.680	-66.161	129.938	39.935	213.087	163.615	103.414
261153.172	80.168	87.619	-98.348	99.242	10.729	200.868	144.243	122.190
261153.163	86.725	96.858	-83.447	109.375	20.564	206.828	153.184	116.527
261153.171	111.461	119.805	-62.287	134.110	49.472	218.451	196.993	127.554
261153.179	62.287	73.314	-103.414	84.043	7.153	199.378	137.091	113.547
261153.187	101.626	118.017	-66.161	126.064	46.194	217.557	182.092	109.375
261153.195	65.863	81.062	-98.944	89.109	13.709	212.193	169.575	128.448
261153.203	72.718	88.811	-87.619	97.156	24.736	201.166	149.012	106.394
261153.211	107.288	120.997	-57.518	132.322	61.393	219.345	185.668	123.978
261153.219	62.883	78.976	-97.454	92.983	21.458	194.907	139.773	116.527
261153.227	115.931	129.342	-48.280	149.906	75.698	205.934	173.748	114.143
261153.235	81.956	96.560	-80.168	118.613	47.684	201.762	161.231	134.408
261153.243	76.294	94.771	-80.168	111.461	42.617	192.523	162.125	106.394
261153.251	95.367	114.143	-60.201	127.554	65.267	194.013	171.363	108.182
261153.259	52.452	71.526	-94.771	90.599	28.610	185.966	136.197	112.951
261153.267	112.355	130.236	-37.253	152.290	87.619	203.252	168.979	116.229
261153.275	63.181	78.380	-87.619	100.732	44.405	185.370	137.985	107.586
261153.283	51.856	68.247	-97.156	91.493	33.379	163.019	118.613	72.718
261153.291	81.062	97.752	-66.161	120.103	70.632	175.834	143.647	88.215
261153.299	45.002	66.459	-93.579	89.705	38.743	167.191	117.719	96.262
261153.307	83.745	98.944	-53.346	126.064	81.360	172.853	143.051	84.639
261153.315	42.915	58.413	-92.089	85.235	43.213	159.442	118.315	89.705
261153.323	47.386	70.333	-83.447	99.838	47.982	140.965	99.540	53.346
261153.331	89.109	110.567	-46.790	140.369	90.897	173.450	146.031	96.262
261153.339	61.989	85.235	-67.651	117.719	67.353	173.151	137.985	101.626
261153.347	74.506	97.156	-56.028	131.726	83.447	163.615	139.475	74.506
261153.355	28.610	48.876	-97.454	84.937	44.703	142.753	105.500	65.565
261153.363	33.975	56.624	-89.705	95.069	52.750	137.091	106.990	49.472
261153.371	46.492	71.228	-78.380	108.182	68.247	155.568	129.044	81.062
261153.379	1.192	27.716	-115.633	67.055	27.120	136.495	89.407	71.526
261153.400	50.366	77.188	-70.930	122.488	77.784	150.502	129.342	66.161
261153.408	3.278	30.398	-110.567	75.400	33.975	136.197	101.626	67.949
261153.416	15.199	40.233	-93.877	84.043	48.876	131.130	97.454	52.750
261153.424	33.379	58.711	-79.870	102.520	68.843	136.495	106.394	56.326
261153.432	-2.682	24.140	-104.606	71.526	38.147	124.574	81.956	53.942
261153.440	47.982	74.804	-59.605	120.401	88.811	146.925	135.601	53.346
261153.448	30.398	55.432	-76.890	99.838	75.102	158.250	144.839	95.069
261153.456	15.795	41.425	-84.341	89.407	63.181	127.554	82.552	48.876
261153.464	18.179	37.551	-84.937	88.215	70.035	133.216	106.394	53.048
261153.472	-14.603	9.537	-120.699	65.565	35.465	113.249	78.678	43.511
261153.480	47.684	78.678	-66.161	138.879	93.877	133.514	121.891	49.174
261153.488	23.246	49.770	-79.572	112.653	76.890	139.177	113.547	74.208
261153.496	10.133	37.849	-86.427	98.050	67.353	116.825	81.956	31.590
261153.504	24.736	50.068	-73.612	107.586	85.235	128.746	116.229	49.770
261153.512	-9.239	20.564	-96.262	78.678	56.028	126.362	106.394	61.989
261153.520	25.928	54.836	-63.777	112.653	94.771	112.653	110.269	30.696
261153.528	-4.768	23.544	-90.003	83.447	70.035	106.990	82.254	43.511
261153.536	-2.682	28.908	-82.254	88.811	71.228	102.222	66.161	19.073
261153.544	18.179	49.472	-64.075	107.288	94.175	124.276	105.798	44.107
261153.552	-15.199	19.073	-88.513	81.360	66.161	110.269	77.486	47.386
261153.560	37.551	66.459	-36.061	133.216	116.825	120.401	112.057	42.915
261153.568	0.298	27.418	-72.420	94.473	87.917	103.116	85.235	39.935
261153.576	1.490	32.485	-67.651	95.665	92.685	83.447	69.737	9.537
261153.584	28.312	57.817	-43.213	123.084	117.123	108.778	109.375	38.743
