Timestamp	AFz	AF3	AF4	AF7	AF8	Pz	P3	P4	2023-06-28 15:00:17.153	fs=125
606927.953	-52.750	-54.836	-65.267	-67.353	-78.380	-28.312	-31.888	-22.054
606927.961	-27.716	-32.783	-33.081	-40.531	-44.405	-16.987	-14.603	-10.431
606927.969	-45.002	-46.194	-45.002	-50.962	-40.531	1.490	-25.630	-1.192
606927.977	-24.736	-28.610	-26.822	-30.100	-30.994	-41.723	-27.418	-32.485
606927.985	-44.405	-55.432	-56.624	-66.459	-50.664	0.298	-18.179	-2.682
606927.993	-27.716	-40.531	-47.684	-49.472	-36.061	-19.372	-16.391	-14.603
606928.001	-18.179	-29.504	-34.869	-40.233	-28.908	-19.372	-8.047	-9.537
606928.009	-44.405	-50.068	-53.048	-55.134	-36.359	-6.258	-22.650	-7.451
606928.017	-13.411	-27.120	-21.756	-30.100	-19.073	-34.869	-11.623	-25.332
606928.025	-43.809	-59.307	-61.691	-66.459	-44.405	4.768	-11.921	4.172
606928.033	-35.167	-38.743	-56.028	-51.856	-47.088	-27.120	-27.120	-21.458
606928.041	-18.477	-27.120	-33.975	-34.273	-23.842	-20.564	-14.603	-9.835
606928.049	-47.088	-58.413	-54.538	-65.267	-27.418	-6.557	-28.908	-4.470
606928.057	-23.544	-37.253	-25.928	-45.896	-22.352	-42.319	-21.756	-31.292
606928.065	-40.233	-59.903	-53.644	-66.459	-33.081	13.113	-3.576	11.027
606928.073	-25.928	-41.127	-37.551	-48.280	-11.921	-10.431	-12.815	-7.153
606928.081	-14.901	-30.696	-26.524	-33.081	-3.576	-8.941	-4.470	-2.682
606928.089	-37.849	-51.558	-56.326	-56.624	-25.034	-3.576	-24.140	-6.855
606928.097	-9.239	-17.881	-30.398	-22.650	-13.709	-46.194	-25.332	-34.869
606928.105	-29.802	-45.300	-45.002	-53.048	-14.603	11.623	-10.729	9.835
606928.113	-19.968	-31.590	-31.888	-42.915	-7.153	-13.113	-16.689	-7.153
606928.121	-7.749	-20.266	-22.650	-30.696	-3.874	-4.470	-1.788	8.047
606928.129	-39.935	-53.346	-51.856	-61.095	-23.246	12.219	-12.815	16.093
606928.137	-14.901	-27.418	-27.418	-38.743	-14.305	-29.206	-11.325	-14.603
606928.145	-35.465	-54.240	-49.174	-61.393	-18.179	8.643	-13.113	8.643
606928.153	-36.359	-47.684	-50.068	-50.366	-15.497	-34.273	-35.763	-26.524
606928.161	-33.081	-45.300	-55.432	-53.942	-28.014	-29.504	-23.842	-19.073
606928.169	-48.876	-59.605	-67.055	-73.314	-35.167	-0.298	-21.160	2.682
606928.177	-16.391	-24.140	-32.485	-33.379	2.384	-14.305	-8.345	-7.153
606928.185	-30.100	-39.041	-40.531	-44.405	-6.557	-3.874	-14.305	5.364
606928.193	-42.021	-49.174	-47.386	-56.624	-25.034	-25.630	-28.610	-14.007
606928.201	-37.849	-50.664	-49.174	-55.134	-31.888	-16.689	-19.670	-10.431
606928.222	-47.684	-57.817	-61.989	-61.691	-34.869	-8.345	-19.372	-2.682
606928.230	-36.061	-42.617	-53.942	-54.240	-24.736	-14.901	-10.133	-7.153
606928.238	-50.366	-61.989	-67.055	-60.797	-35.167	-8.047	-18.775	1.788
606928.246	-43.213	-50.664	-60.201	-53.048	-38.743	-16.689	-24.140	-6.258
606928.254	-36.955	-53.346	-49.174	-68.843	-30.398	-6.855	-13.411	-2.682
606928.262	-51.856	-62.883	-64.969	-77.486	-39.637	-7.153	-21.756	-1.788
606928.270	-28.312	-28.610	-48.280	-31.292	-23.246	-3.278	-3.576	0.894
606928.278	-30.696	-33.379	-44.107	-30.398	-14.901	12.517	0.298	16.689
606928.286	-38.147	-41.425	-49.770	-41.127	-31.888	-6.855	-14.603	2.384
606928.294	-37.551	-43.511	-53.346	-49.770	-36.657	-4.470	-11.027	2.384
606928.302	-44.405	-50.068	-60.201	-58.115	-29.802	-0.894	-14.901	3.874
606928.310	-26.822	-35.465	-44.107	-48.876	-21.458	-5.066	-5.662	-1.788
606928.318	-33.081	-41.723	-50.068	-44.405	-23.842	5.364	-11.623	8.345
606928.326	-30.994	-32.187	-47.684	-36.657	-25.332	0.000	-9.239	5.364
606928.334	-22.054	-24.736	-40.233	-26.226	-25.630	12.815	7.749	17.881
606928.342	-37.253	-42.021	-51.856	-53.644	-35.763	5.662	-10.729	10.729
606928.350	-35.763	-39.339	-47.088	-52.154	-37.849	-5.960	-9.537	-3.278
606928.358	-41.723	-43.809	-55.432	-47.684	-39.041	-0.596	-17.881	3.278
606928.366	-31.888	-31.292	-43.213	-30.398	-28.908	-8.941	-16.093	4.768
606928.374	-26.226	-30.398	-41.425	-27.716	-27.716	-4.172	-11.623	4.470
606928.382	-30.696	-32.485	-46.790	-36.061	-32.485	0.596	-17.881	8.941
606928.390	-23.544	-26.226	-47.386	-35.167	-33.975	-3.576	-9.835	1.788
606928.398	-35.763	-43.213	-57.817	-46.790	-42.319	3.576	-11.921	10.431
606928.406	-31.590	-37.551	-40.233	-46.194	-43.809	-9.239	-18.477	-0.596
606928.414	-23.842	-25.928	-35.167	-34.571	-37.551	-9.537	-21.458	-1.490
606928.422	-33.081	-30.100	-43.213	-43.511	-35.465	-7.749	-26.524	1.490
