Timestamp	PPG	2023-07-21 14:07:16.912	fs=64.0
261153.157	1378.022
261153.178	1378.022
261153.192	1379.487
261153.224	1381.685
261153.252	1384.615
261153.254	1388.278
261153.264	1391.209
261153.270	1393.407
261153.295	1395.604
261153.299	1396.337
261153.313	1397.070
261153.337	1396.337
261153.369	1393.407
261153.370	1391.941
261153.389	1389.744
261153.395	1389.011
261153.415	1387.546
261153.446	1386.813
261153.448	1386.081
261153.473	1386.813
261153.474	1388.278
261153.494	1392.674
261153.504	1400.000
261153.522	1409.524
261153.536	1418.315
261153.561	1425.641
261153.569	1426.374
261153.604	1424.176
261153.605	1417.582
261153.627	1409.524
261153.629	1399.267
261153.646	1391.209
261153.661	1384.615
261153.680	1380.220
261153.723	1378.022
261153.729	1378.755
261153.731	1379.487
261153.741	1383.150
261153.751	1387.546
261153.776	1389.744
261153.784	1392.674
261153.811	1396.337
261153.812	1397.802
261153.837	1398.535
261153.860	1396.337
261153.869	1396.337
261153.894	1394.872
261153.899	1394.139
261153.920	1393.407
261153.921	1391.941
261153.950	1390.476
261153.963	1390.476
261153.976	1389.744
261153.986	1392.674
261154.010	1397.070
261154.017	1404.396
261154.041	1411.722
261154.076	1416.850
261154.078	1419.780
261154.102	1418.315
261154.104	1412.454
261154.124	1405.128
261154.145	1396.337
261154.146	1388.278
261154.178	1382.418
261154.179	1378.755
261154.204	1377.289
261154.211	1378.755
261154.225	1382.418
261154.244	1386.813
261154.254	1389.744
261154.270	1394.139
261154.303	1396.337
261154.304	1399.267
261154.318	1400.000
261154.334	1400.000
261154.360	1397.802
261154.370	1397.070
261154.395	1394.139
261154.396	1391.209
261154.426	1389.011
261154.427	1387.546
261154.445	1386.081
261154.461	1386.081
261154.474	1386.081
261154.499	1388.278
261154.504	1393.407
261154.535	1402.198
261154.536	1409.524
261154.555	1417.582
261154.569	1422.711
261154.595	1423.443
261154.596	1419.780
261154.621	1412.454
261154.623	1403.663
261154.651	1394.872
261154.671	1386.813
261154.685	1380.952
261154.719	1378.022
261154.720	1376.557
261154.740	1377.289
261154.741	1380.952
261154.753	1383.883
261154.782	1387.546
261154.784	1389.744
261154.803	1392.674
261154.810	1394.872
261154.839	1396.337
261154.852	1395.604
261154.866	1394.872
261154.895	1393.407
261154.896	1392.674
261154.918	1391.941
261154.922	1391.209
261154.954	1388.278
261154.967	1387.546
261154.977	1386.081
261155.003	1388.278
261155.004	1392.674
261155.034	1399.267
261155.041	1407.326
261155.065	1415.385
261155.066	1421.978
261155.094	1424.176
261155.095	1421.245
261155.120	1414.652
261155.146	1405.861
261155.161	1396.337
261155.171	1387.546
261155.179	1381.685
261155.192	1378.755
261155.210	1377.289
261155.226	1377.289
261155.259	1378.755
261155.261	1380.952
261155.271	1385.348
261155.302	1386.813
261155.304	1389.744
261155.314	1391.209
261155.335	1393.407
261155.361	1394.872
261155.362	1396.337
261155.387	1396.337
261155.409	1396.337
261155.410	1393.407
261155.426	1391.941
261155.450	1389.011
261155.465	1388.278
261155.491	1386.813
261155.492	1386.813
261155.506	1387.546
261155.517	1391.209
261155.539	1397.802
261155.552	1406.593
261155.570	1415.385
261155.597	1421.245
261155.599	1422.711
261155.631	1420.513
261155.643	1413.919
261155.649	1404.396
261155.665	1394.872
261155.684	1386.813
261155.689	1380.952
261155.716	1378.755
261155.735	1378.022
261155.736	1379.487
261155.761	1380.220
261155.772	1381.685
261155.786	1383.883
261155.810	1386.081
261155.811	1387.546
261155.840	1391.209
261155.841	1394.139
261155.866	1396.337
261155.876	1397.070
261155.904	1395.604
261155.920	1393.407
261155.921	1391.209
261155.953	1389.011
261155.954	1389.011
261155.975	1389.011
261156.001	1389.744
261156.016	1389.011
261156.022	1390.476
261156.076	1392.674
261156.077	1397.802
261156.092	1405.861
261156.094	1413.919
261156.104	1420.513
261156.126	1422.711
261156.127	1419.780
261156.153	1414.652
261156.155	1405.128
261156.184	1395.604
261156.185	1386.081
261156.215	1380.220
261156.235	1375.824
261156.236	1373.626
261156.260	1374.359
261156.274	1377.289
261156.316	1380.220
261156.318	1384.615
