WL	EN	AR	Marker
2.0070e+00	1.6165e-01	8.8105e-01	0.0000e+00
2.0154e+00	1.6101e-01	8.7945e-01	0.0000e+00
2.0169e+00	1.6066e-01	8.7775e-01	0.0000e+00
2.0108e+00	1.6063e-01	8.7618e-01	0.0000e+00
2.0020e+00	1.6074e-01	8.7476e-01	0.0000e+00
1.9963e+00	1.6070e-01	8.7336e-01	0.0000e+00
1.9933e+00	1.6050e-01	8.7196e-01	0.0000e+00
1.9905e+00	1.6022e-01	8.7059e-01	0.0000e+00
1.9881e+00	1.5992e-01	8.6918e-01	0.0000e+00
1.9870e+00	1.5971e-01	8.6764e-01	0.0000e+00
1.9886e+00	1.5965e-01	8.6607e-01	0.0000e+00
1.9970e+00	1.5944e-01	8.6521e-01	0.0000e+00
2.0086e+00	1.5924e-01	8.6561e-01	0.0000e+00
2.0190e+00	1.5907e-01	8.6724e-01	0.0000e+00
2.0258e+00	1.5896e-01	8.6963e-01	0.0000e+00
2.0317e+00	1.5886e-01	8.7205e-01	0.0000e+00
2.0393e+00	1.5871e-01	8.7427e-01	0.0000e+00
2.0463e+00	1.5854e-01	8.7515e-01	0.0000e+00
2.0507e+00	1.5843e-01	8.7528e-01	0.0000e+00
2.0563e+00	1.5830e-01	8.7506e-01	0.0000e+00
2.0661e+00	1.5806e-01	8.7462e-01	0.0000e+00
2.0798e+00	1.5765e-01	8.7417e-01	0.0000e+00
2.0959e+00	1.5687e-01	8.7347e-01	0.0000e+00
2.1141e+00	1.5580e-01	8.7252e-01	0.0000e+00
2.1326e+00	1.5503e-01	8.7161e-01	0.0000e+00
2.1480e+00	1.5471e-01	8.7098e-01	0.0000e+00
2.1577e+00	1.5470e-01	8.7079e-01	0.0000e+00
2.1640e+00	1.5478e-01	8.7104e-01	0.0000e+00
2.1686e+00	1.5486e-01	8.7157e-01	0.0000e+00
2.1720e+00	1.5485e-01	8.7218e-01	0.0000e+00
2.1720e+00	1.5481e-01	8.7262e-01	0.0000e+00
2.1638e+00	1.5530e-01	8.7282e-01	0.0000e+00
2.1511e+00	1.5585e-01	8.7282e-01	0.0000e+00
2.1382e+00	1.5624e-01	8.7255e-01	0.0000e+00
2.1272e+00	1.5647e-01	8.7197e-01	0.0000e+00
2.1173e+00	1.5665e-01	8.7118e-01	0.0000e+00
2.1063e+00	1.5697e-01	8.7023e-01	0.0000e+00
2.0949e+00	1.5763e-01	8.6924e-01	0.0000e+00
2.0864e+00	1.5847e-01	8.6836e-01	0.0000e+00
2.0824e+00	1.5927e-01	8.6788e-01	0.0000e+00
2.0815e+00	1.5973e-01	8.6756e-01	0.0000e+00
2.0815e+00	1.5985e-01	8.6745e-01	0.0000e+00
2.0814e+00	1.5984e-01	8.6751e-01	0.0000e+00
2.0814e+00	1.5973e-01	8.6742e-01	0.0000e+00
2.0824e+00	1.5923e-01	8.6730e-01	0.0000e+00
2.0874e+00	1.5822e-01	8.6726e-01	0.0000e+00
2.0974e+00	1.5700e-01	8.6724e-01	0.0000e+00
2.1106e+00	1.5588e-01	8.6713e-01	0.0000e+00
2.1243e+00	1.5489e-01	8.6690e-01	0.0000e+00
2.1366e+00	1.5394e-01	8.6655e-01	0.0000e+00
2.1452e+00	1.5301e-01	8.6621e-01	0.0000e+00
2.1501e+00	1.5249e-01	8.6602e-01	0.0000e+00
2.1558e+00	1.5214e-01	8.6609e-01	0.0000e+00
2.1639e+00	1.5186e-01	8.6636e-01	0.0000e+00
2.1742e+00	1.5158e-01	8.6654e-01	0.0000e+00
2.1844e+00	1.5120e-01	8.6705e-01	0.0000e+00
2.1900e+00	1.5088e-01	8.6741e-01	0.0000e+00
2.1907e+00	1.5078e-01	8.6666e-01	0.0000e+00
2.1902e+00	1.5080e-01	8.6844e-01	0.0000e+00
2.1920e+00	1.5086e-01	8.7297e-01	0.0000e+00
2.1928e+00	1.5103e-01	8.7550e-01	0.0000e+00
2.1878e+00	1.5133e-01	8.7780e-01	0.0000e+00
2.1775e+00	1.5176e-01	8.7939e-01	0.0000e+00
2.1678e+00	1.5224e-01	8.7955e-01	0.0000e+00
2.1647e+00	1.5252e-01	8.7874e-01	0.0000e+00
2.1692e+00	1.5244e-01	8.7680e-01	0.0000e+00
2.1776e+00	1.5202e-01	8.7575e-01	0.0000e+00
2.1846e+00	1.5153e-01	8.7657e-01	0.0000e+00
2.1884e+00	1.5097e-01	8.7887e-01	0.0000e+00
2.1889e+00	1.5041e-01	8.8208e-01	0.0000e+00
2.1868e+00	1.5004e-01	8.8609e-01	0.0000e+00
2.1828e+00	1.4995e-01	8.8948e-01	0.0000e+00
2.1776e+00	1.5022e-01	8.9202e-01	0.0000e+00
2.1726e+00	1.5070e-01	8.9351e-01	0.0000e+00
2.1689e+00	1.5116e-01	8.9391e-01	0.0000e+00
2.1669e+00	1.5134e-01	8.9348e-01	0.0000e+00
2.1660e+00	1.5133e-01	8.9260e-01	0.0000e+00
2.1680e+00	1.5120e-01	8.9167e-01	0.0000e+00
2.1739e+00	1.5088e-01	8.9123e-01	0.0000e+00
2.1835e+00	1.5031e-01	8.9151e-01	0.0000e+00
2.1946e+00	1.4967e-01	8.9218e-01	0.0000e+00
2.2032e+00	1.4914e-01	8.9248e-01	0.0000e+00
2.2077e+00	1.4877e-01	8.9243e-01	0.0000e+00
2.2099e+00	1.4852e-01	8.9163e-01	0.0000e+00
2.2125e+00	1.4841e-01	8.9043e-01	0.0000e+00
2.2153e+00	1.4846e-01	8.8893e-01	0.0000e+00
2.2155e+00	1.4875e-01	8.8735e-01	0.0000e+00
2.2100e+00	1.4918e-01	8.8585e-01	0.0000e+00
2.1995e+00	1.4961e-01	8.8448e-01	0.0000e+00
2.1866e+00	1.5010e-01	8.8313e-01	0.0000e+00
2.1751e+00	1.5058e-01	8.8166e-01	0.0000e+00
2.1686e+00	1.5077e-01	8.8007e-01	0.0000e+00
2.1682e+00	1.5081e-01	8.7844e-01	0.0000e+00
2.1712e+00	1.5089e-01	8.7673e-01	0.0000e+00
2.1728e+00	1.5112e-01	8.7525e-01	0.0000e+00
2.1697e+00	1.5146e-01	8.7444e-01	0.0000e+00
2.1630e+00	1.5181e-01	8.7442e-01	0.0000e+00
2.1587e+00	1.5203e-01	8.7418e-01	0.0000e+00
2.1582e+00	1.5203e-01	8.7446e-01	0.0000e+00
2.1567e+00	1.5196e-01	8.7614e-01	0.0000e+00
2.1503e+00	1.5206e-01	8.7639e-01	0.0000e+00
2.1424e+00	1.5230e-01	8.7231e-01	0.0000e+00
2.1392e+00	1.5247e-01	8.6942e-01	0.0000e+00
2.1422e+00	1.5252e-01	8.6756e-01	0.0000e+00
2.1472e+00	1.5245e-01	8.6792e-01	0.0000e+00
2.1504e+00	1.5239e-01	8.6989e-01	0.0000e+00
2.1518e+00	1.5238e-01	8.7120e-01	0.0000e+00
2.1545e+00	1.5228e-01	8.7215e-01	0.0000e+00
2.1585e+00	1.5223e-01	8.7306e-01	0.0000e+00
2.1601e+00	1.5230e-01	8.7423e-01	0.0000e+00
2.1575e+00	1.5246e-01	8.7573e-01	0.0000e+00
2.1510e+00	1.5273e-01	8.7750e-01	0.0000e+00
2.1416e+00	1.5332e-01	8.7955e-01	0.0000e+00
2.1298e+00	1.5435e-01	8.8130e-01	0.0000e+00
2.1168e+00	1.5565e-01	8.8273e-01	0.0000e+00
2.1054e+00	1.5690e-01	8.8474e-01	0.0000e+00
2.0981e+00	1.5761e-01	8.8616e-01	0.0000e+00
2.0949e+00	1.5782e-01	8.8676e-01	0.0000e+00
2.0922e+00	1.5781e-01	8.8632e-01	0.0000e+00
2.0859e+00	1.5804e-01	8.8505e-01	0.0000e+00
2.0756e+00	1.5846e-01	8.8336e-01	0.0000e+00
2.0631e+00	1.5882e-01	8.8214e-01	0.0000e+00
2.0517e+00	1.5905e-01	8.8050e-01	0.0000e+00
2.0440e+00	1.5911e-01	8.7935e-01	0.0000e+00
2.0382e+00	1.5905e-01	8.7841e-01	0.0000e+00
2.0299e+00	1.5910e-01	8.7742e-01	0.0000e+00
2.0165e+00	1.5953e-01	8.7684e-01	0.0000e+00
2.0018e+00	1.6013e-01	8.7645e-01	0.0000e+00
1.9883e+00	1.6064e-01	8.7620e-01	0.0000e+00
1.9745e+00	1.6118e-01	8.7604e-01	0.0000e+00
1.9590e+00	1.6184e-01	8.7578e-01	0.0000e+00
1.9438e+00	1.6236e-01	8.7544e-01	0.0000e+00
1.9330e+00	1.6246e-01	8.7507e-01	0.0000e+00
1.9260e+00	1.6237e-01	8.7464e-01	0.0000e+00
1.9206e+00	1.6238e-01	8.7403e-01	0.0000e+00
1.9155e+00	1.6246e-01	8.7332e-01	0.0000e+00
1.9105e+00	1.6242e-01	8.7272e-01	0.0000e+00
1.9052e+00	1.6212e-01	8.7231e-01	0.0000e+00
1.9004e+00	1.6135e-01	8.7222e-01	0.0000e+00
1.8943e+00	1.6028e-01	8.7244e-01	0.0000e+00
1.8861e+00	1.5964e-01	8.7302e-01	0.0000e+00
1.8764e+00	1.5949e-01	8.7360e-01	0.0000e+00
1.8661e+00	1.5953e-01	8.7446e-01	0.0000e+00
1.8561e+00	1.5973e-01	8.7547e-01	0.0000e+00
1.8460e+00	1.6010e-01	8.7601e-01	0.0000e+00
1.8338e+00	1.6037e-01	8.7651e-01	0.0000e+00
1.8226e+00	1.6046e-01	8.7713e-01	0.0000e+00
1.8141e+00	1.6047e-01	8.7770e-01	0.0000e+00
1.8080e+00	1.6049e-01	8.7844e-01	0.0000e+00
1.8027e+00	1.6058e-01	8.7953e-01	0.0000e+00
1.7969e+00	1.6074e-01	8.8120e-01	0.0000e+00
1.7888e+00	1.6101e-01	8.8327e-01	0.0000e+00
1.7800e+00	1.6130e-01	8.8792e-01	0.0000e+00
1.7744e+00	1.6132e-01	8.9546e-01	0.0000e+00
1.7703e+00	1.6118e-01	9.0272e-01	0.0000e+00
1.7643e+00	1.6110e-01	9.0825e-01	0.0000e+00
1.7559e+00	1.6112e-01	9.1236e-01	0.0000e+00
1.7462e+00	1.6128e-01	9.1608e-01	0.0000e+00
1.7381e+00	1.6144e-01	9.2031e-01	0.0000e+00
1.7352e+00	1.6136e-01	9.2570e-01	0.0000e+00
1.7359e+00	1.6095e-01	9.3192e-01	0.0000e+00
1.7330e+00	1.6051e-01	9.3759e-01	0.0000e+00
1.7244e+00	1.6023e-01	9.4185e-01	0.0000e+00
1.7114e+00	1.6025e-01	9.4473e-01	0.0000e+00
1.6981e+00	1.6073e-01	9.4534e-01	0.0000e+00
1.6876e+00	1.6120e-01	9.4512e-01	0.0000e+00
1.6790e+00	1.6161e-01	9.4403e-01	0.0000e+00
1.6729e+00	1.6193e-01	9.4176e-01	0.0000e+00
1.6691e+00	1.6218e-01	9.3956e-01	0.0000e+00
1.6629e+00	1.6258e-01	9.3725e-01	0.0000e+00
1.6513e+00	1.6330e-01	9.3493e-01	0.0000e+00
1.6351e+00	1.6453e-01	9.3271e-01	0.0000e+00
1.6169e+00	1.6631e-01	9.3062e-01	0.0000e+00
1.5976e+00	1.6837e-01	9.2872e-01	0.0000e+00
1.5776e+00	1.6978e-01	9.2655e-01	0.0000e+00
1.5599e+00	1.7042e-01	9.2406e-01	0.0000e+00
1.5469e+00	1.7048e-01	9.2216e-01	0.0000e+00
1.5379e+00	1.7035e-01	9.2089e-01	0.0000e+00
1.5327e+00	1.7019e-01	9.1998e-01	0.0000e+00
1.5313e+00	1.7006e-01	9.1918e-01	0.0000e+00
1.5331e+00	1.6988e-01	9.1835e-01	0.0000e+00
1.5363e+00	1.6948e-01	9.1742e-01	0.0000e+00
1.5361e+00	1.6946e-01	9.1791e-01	0.0000e+00
1.5322e+00	1.6975e-01	9.1895e-01	0.0000e+00
1.5274e+00	1.6990e-01	9.1795e-01	0.0000e+00
1.5259e+00	1.6988e-01	9.1617e-01	0.0000e+00
1.5289e+00	1.6972e-01	9.1628e-01	0.0000e+00
1.5353e+00	1.6930e-01	9.1725e-01	0.0000e+00
1.5420e+00	1.6874e-01	9.1819e-01	0.0000e+00
1.5484e+00	1.6805e-01	9.1789e-01	0.0000e+00
1.5561e+00	1.6731e-01	9.1814e-01	0.0000e+00
1.5667e+00	1.6647e-01	9.1935e-01	0.0000e+00
1.5803e+00	1.6560e-01	9.2068e-01	0.0000e+00
1.5954e+00	1.6473e-01	9.2185e-01	0.0000e+00
1.6079e+00	1.6411e-01	9.2264e-01	0.0000e+00
1.6124e+00	1.6400e-01	9.2291e-01	0.0000e+00
1.6071e+00	1.6431e-01	9.2340e-01	0.0000e+00
1.5947e+00	1.6511e-01	9.2481e-01	0.0000e+00
1.5810e+00	1.6592e-01	9.2578e-01	0.0000e+00
1.5693e+00	1.6661e-01	9.2641e-01	0.0000e+00
1.5619e+00	1.6715e-01	9.2653e-01	0.0000e+00
1.5562e+00	1.6759e-01	9.2716e-01	0.0000e+00
1.5470e+00	1.6820e-01	9.2858e-01	0.0000e+00
1.5329e+00	1.6901e-01	9.3099e-01	0.0000e+00
1.5152e+00	1.6999e-01	9.3318e-01	0.0000e+00
1.4968e+00	1.7096e-01	9.3567e-01	0.0000e+00
1.4813e+00	1.7182e-01	9.3849e-01	0.0000e+00
1.4706e+00	1.7250e-01	9.3958e-01	0.0000e+00
1.4632e+00	1.7305e-01	9.4033e-01	0.0000e+00
1.4574e+00	1.7351e-01	9.4043e-01	0.0000e+00
1.4537e+00	1.7390e-01	9.4008e-01	0.0000e+00
1.4525e+00	1.7428e-01	9.3997e-01	0.0000e+00
1.4531e+00	1.7467e-01	9.3995e-01	0.0000e+00
1.4518e+00	1.7515e-01	9.3973e-01	0.0000e+00
1.4459e+00	1.7585e-01	9.3921e-01	0.0000e+00
1.4373e+00	1.7663e-01	9.3836e-01	0.0000e+00
1.4292e+00	1.7713e-01	9.3729e-01	0.0000e+00
1.4253e+00	1.7720e-01	9.3622e-01	0.0000e+00
1.4281e+00	1.7700e-01	9.3403e-01	0.0000e+00
1.4367e+00	1.7664e-01	9.3157e-01	0.0000e+00
1.4475e+00	1.7613e-01	9.3037e-01	0.0000e+00
1.4566e+00	1.7546e-01	9.2999e-01	0.0000e+00
1.4627e+00	1.7474e-01	9.3241e-01	0.0000e+00
1.4700e+00	1.7383e-01	9.3534e-01	0.0000e+00
1.4804e+00	1.7271e-01	9.3672e-01	0.0000e+00
1.4917e+00	1.7177e-01	9.3642e-01	0.0000e+00
1.5006e+00	1.7121e-01	9.3604e-01	0.0000e+00
1.5038e+00	1.7106e-01	9.3642e-01	0.0000e+00
1.5001e+00	1.7135e-01	9.3867e-01	0.0000e+00
1.4902e+00	1.7213e-01	9.4189e-01	0.0000e+00
1.4777e+00	1.7295e-01	9.4552e-01	0.0000e+00
1.4662e+00	1.7361e-01	9.4985e-01	0.0000e+00
1.4565e+00	1.7417e-01	9.5419e-01	0.0000e+00
1.4488e+00	1.7443e-01	9.5699e-01	0.0000e+00
1.4441e+00	1.7433e-01	9.5798e-01	0.0000e+00
1.4442e+00	1.7406e-01	9.5759e-01	0.0000e+00
1.4497e+00	1.7373e-01	9.5634e-01	0.0000e+00
1.4592e+00	1.7335e-01	9.5448e-01	0.0000e+00
1.4694e+00	1.7292e-01	9.5219e-01	0.0000e+00
1.4769e+00	1.7234e-01	9.4986e-01	0.0000e+00
1.4799e+00	1.7186e-01	9.4737e-01	0.0000e+00
1.4819e+00	1.7156e-01	9.4460e-01	0.0000e+00
1.4854e+00	1.7121e-01	9.4201e-01	0.0000e+00
1.4913e+00	1.7086e-01	9.3958e-01	0.0000e+00
1.4991e+00	1.7051e-01	9.3670e-01	0.0000e+00
1.5077e+00	1.7017e-01	9.3496e-01	0.0000e+00
1.5152e+00	1.6988e-01	9.3423e-01	0.0000e+00
1.5195e+00	1.6975e-01	9.3344e-01	0.0000e+00
1.5248e+00	1.6970e-01	9.3281e-01	0.0000e+00
1.5326e+00	1.6960e-01	9.3243e-01	0.0000e+00
1.5435e+00	1.6935e-01	9.3271e-01	0.0000e+00
1.5545e+00	1.6906e-01	9.3417e-01	0.0000e+00
1.5589e+00	1.6899e-01	9.3503e-01	0.0000e+00
1.5543e+00	1.6926e-01	9.3108e-01	0.0000e+00
1.5428e+00	1.7001e-01	9.2374e-01	0.0000e+00
1.5297e+00	1.7118e-01	9.1549e-01	1.0000e+00
1.5195e+00	1.7200e-01	9.1056e-01	0.0000e+00
1.5110e+00	1.7248e-01	9.1043e-01	0.0000e+00
1.5047e+00	1.7274e-01	9.1298e-01	0.0000e+00
1.5029e+00	1.7289e-01	9.1800e-01	0.0000e+00
1.5067e+00	1.7298e-01	9.3011e-01	0.0000e+00
1.5153e+00	1.7297e-01	9.4566e-01	0.0000e+00
1.5256e+00	1.7274e-01	9.5966e-01	0.0000e+00
1.5343e+00	1.7233e-01	9.6979e-01	0.0000e+00
1.5421e+00	1.7196e-01	9.7586e-01	0.0000e+00
1.5495e+00	1.7171e-01	9.7899e-01	0.0000e+00
1.5549e+00	1.7192e-01	9.7939e-01	0.0000e+00
1.5579e+00	1.7229e-01	9.7886e-01	0.0000e+00
1.5591e+00	1.7254e-01	9.7748e-01	0.0000e+00
1.5596e+00	1.7282e-01	9.7654e-01	0.0000e+00
1.5587e+00	1.7335e-01	9.7578e-01	0.0000e+00
1.5559e+00	1.7427e-01	9.7307e-01	0.0000e+00
1.5515e+00	1.7514e-01	9.7208e-01	0.0000e+00
1.5468e+00	1.7561e-01	9.7278e-01	0.0000e+00
1.5445e+00	1.7571e-01	9.7381e-01	0.0000e+00
1.5462e+00	1.7550e-01	9.7476e-01	0.0000e+00
1.5526e+00	1.7498e-01	9.7535e-01	0.0000e+00
1.5612e+00	1.7428e-01	9.7565e-01	0.0000e+00
1.5695e+00	1.7363e-01	9.7610e-01	0.0000e+00
1.5760e+00	1.7303e-01	9.7641e-01	0.0000e+00
1.5808e+00	1.7258e-01	9.7607e-01	0.0000e+00
1.5863e+00	1.7239e-01	9.7533e-01	0.0000e+00
1.5925e+00	1.7226e-01	9.7450e-01	0.0000e+00
1.5979e+00	1.7219e-01	9.7374e-01	0.0000e+00
1.6003e+00	1.7220e-01	9.7308e-01	0.0000e+00
1.5977e+00	1.7233e-01	9.7250e-01	0.0000e+00
1.5911e+00	1.7260e-01	9.7199e-01	0.0000e+00
1.5830e+00	1.7308e-01	9.7146e-01	0.0000e+00
1.5772e+00	1.7366e-01	9.7260e-01	0.0000e+00
1.5769e+00	1.7391e-01	9.7558e-01	0.0000e+00
1.5839e+00	1.7349e-01	9.7889e-01	0.0000e+00
1.5951e+00	1.7272e-01	9.8149e-01	0.0000e+00
1.6077e+00	1.7190e-01	9.8317e-01	0.0000e+00
1.6188e+00	1.7109e-01	9.8393e-01	0.0000e+00
1.6255e+00	1.7059e-01	9.8405e-01	0.0000e+00
1.6253e+00	1.7121e-01	9.8381e-01	0.0000e+00
1.6196e+00	1.7251e-01	9.8327e-01	0.0000e+00
1.6102e+00	1.7334e-01	9.8120e-01	0.0000e+00
1.5994e+00	1.7370e-01	9.7645e-01	0.0000e+00
1.5919e+00	1.7369e-01	9.7286e-01	0.0000e+00
1.5908e+00	1.7346e-01	9.7185e-01	0.0000e+00
1.5960e+00	1.7301e-01	9.7252e-01	0.0000e+00
1.6031e+00	1.7243e-01	9.7401e-01	0.0000e+00
1.6064e+00	1.7210e-01	9.7592e-01	0.0000e+00
1.6036e+00	1.7230e-01	9.7880e-01	0.0000e+00
1.5962e+00	1.7324e-01	9.8475e-01	0.0000e+00
1.5883e+00	1.7436e-01	9.9034e-01	0.0000e+00
1.5842e+00	1.7481e-01	9.9429e-01	0.0000e+00
1.5846e+00	1.7484e-01	9.9956e-01	0.0000e+00
1.5870e+00	1.7485e-01	1.0029e+00	0.0000e+00
1.5898e+00	1.7491e-01	1.0041e+00	0.0000e+00
1.5923e+00	1.7500e-01	1.0041e+00	0.0000e+00
1.5946e+00	1.7514e-01	1.0035e+00	0.0000e+00
1.5978e+00	1.7532e-01	1.0026e+00	0.0000e+00
1.6007e+00	1.7545e-01	1.0017e+00	0.0000e+00
1.6011e+00	1.7565e-01	1.0010e+00	0.0000e+00
1.5980e+00	1.7596e-01	1.0005e+00	0.0000e+00
1.5920e+00	1.7639e-01	1.0000e+00	0.0000e+00
1.5849e+00	1.7694e-01	9.9955e-01	0.0000e+00
1.5799e+00	1.7730e-01	9.9914e-01	0.0000e+00
1.5787e+00	1.7736e-01	9.9895e-01	1.0000e+00
1.5819e+00	1.7690e-01	9.9844e-01	0.0000e+00
1.5877e+00	1.7583e-01	9.9755e-01	0.0000e+00
1.5937e+00	1.7439e-01	9.9652e-01	0.0000e+00
1.5997e+00	1.7348e-01	9.9572e-01	0.0000e+00
1.6050e+00	1.7324e-01	9.9525e-01	0.0000e+00
1.6073e+00	1.7358e-01	9.9485e-01	0.0000e+00
1.6048e+00	1.7421e-01	9.9432e-01	0.0000e+00
1.5977e+00	1.7512e-01	9.9314e-01	0.0000e+00
1.5910e+00	1.7578e-01	9.9171e-01	0.0000e+00
1.5872e+00	1.7615e-01	9.9090e-01	0.0000e+00
1.5872e+00	1.7631e-01	9.8994e-01	0.0000e+00
1.5911e+00	1.7626e-01	9.8872e-01	0.0000e+00
1.5959e+00	1.7624e-01	9.8792e-01	0.0000e+00
1.5987e+00	1.7661e-01	9.8683e-01	0.0000e+00
1.5968e+00	1.7737e-01	9.8542e-01	0.0000e+00
1.5915e+00	1.7830e-01	9.8429e-01	0.0000e+00
1.5886e+00	1.7872e-01	9.8311e-01	0.0000e+00
1.5915e+00	1.7883e-01	9.8192e-01	0.0000e+00
1.5984e+00	1.7886e-01	9.8079e-01	0.0000e+00
1.6069e+00	1.7887e-01	9.7969e-01	0.0000e+00
1.6153e+00	1.7887e-01	9.7849e-01	0.0000e+00
1.6234e+00	1.7881e-01	9.7767e-01	0.0000e+00
1.6313e+00	1.7879e-01	9.7759e-01	0.0000e+00
1.6387e+00	1.7895e-01	9.7759e-01	0.0000e+00
1.6468e+00	1.7957e-01	9.7773e-01	0.0000e+00
1.6589e+00	1.8062e-01	9.7794e-01	0.0000e+00
1.6750e+00	1.8165e-01	9.7801e-01	0.0000e+00
1.6915e+00	1.8263e-01	9.7792e-01	0.0000e+00
1.7082e+00	1.8321e-01	9.7774e-01	0.0000e+00
1.7256e+00	1.8336e-01	9.7739e-01	0.0000e+00
1.7424e+00	1.8317e-01	9.7708e-01	0.0000e+00
1.7608e+00	1.8271e-01	9.7622e-01	0.0000e+00
1.7796e+00	1.8208e-01	9.7490e-01	0.0000e+00
1.7977e+00	1.8131e-01	9.7412e-01	0.0000e+00
1.8131e+00	1.8060e-01	9.7381e-01	0.0000e+00
1.8233e+00	1.8005e-01	9.7366e-01	0.0000e+00
1.8277e+00	1.7985e-01	9.7343e-01	0.0000e+00
1.8287e+00	1.7989e-01	9.7301e-01	0.0000e+00
1.8262e+00	1.8012e-01	9.7244e-01	0.0000e+00
1.8206e+00	1.8053e-01	9.7175e-01	0.0000e+00
1.8134e+00	1.8116e-01	9.7098e-01	0.0000e+00
1.8070e+00	1.8173e-01	9.7021e-01	0.0000e+00
1.8033e+00	1.8201e-01	9.6938e-01	0.0000e+00
1.8035e+00	1.8175e-01	9.6843e-01	0.0000e+00
1.8075e+00	1.8113e-01	9.6745e-01	0.0000e+00
1.8139e+00	1.8062e-01	9.6648e-01	0.0000e+00
1.8217e+00	1.8040e-01	9.6544e-01	0.0000e+00
1.8274e+00	1.8033e-01	9.6447e-01	0.0000e+00
1.8290e+00	1.8040e-01	9.6367e-01	0.0000e+00
1.8265e+00	1.8071e-01	9.6285e-01	0.0000e+00
1.8286e+00	1.8096e-01	9.6214e-01	0.0000e+00
1.8364e+00	1.8088e-01	9.6176e-01	0.0000e+00
1.8432e+00	1.8068e-01	9.6130e-01	0.0000e+00
1.8449e+00	1.8053e-01	9.6094e-01	0.0000e+00
1.8427e+00	1.8041e-01	9.6107e-01	0.0000e+00
1.8450e+00	1.8011e-01	9.6159e-01	0.0000e+00
1.8549e+00	1.7960e-01	9.6238e-01	0.0000e+00
1.8700e+00	1.7880e-01	9.6325e-01	0.0000e+00
1.8864e+00	1.7767e-01	9.6390e-01	0.0000e+00
1.8994e+00	1.7674e-01	9.6415e-01	0.0000e+00
1.9066e+00	1.7636e-01	9.6410e-01	0.0000e+00
1.9104e+00	1.7636e-01	9.6392e-01	0.0000e+00
1.9170e+00	1.7613e-01	9.6356e-01	0.0000e+00
1.9238e+00	1.7607e-01	9.6300e-01	0.0000e+00
1.9272e+00	1.7617e-01	9.6258e-01	0.0000e+00
1.9252e+00	1.7640e-01	9.6206e-01	0.0000e+00
