WL	EN	AR	Marker
1.8767e+00	1.9814e-01	1.3371e+00	0.0000e+00
1.8713e+00	1.9768e-01	1.3368e+00	0.0000e+00
1.8735e+00	1.9693e-01	1.3364e+00	0.0000e+00
1.8825e+00	1.9607e-01	1.3360e+00	0.0000e+00
1.8949e+00	1.9518e-01	1.3356e+00	0.0000e+00
1.9059e+00	1.9435e-01	1.3351e+00	0.0000e+00
1.9109e+00	1.9375e-01	1.3347e+00	0.0000e+00
1.9084e+00	1.9359e-01	1.3344e+00	0.0000e+00
1.9002e+00	1.9409e-01	1.3340e+00	0.0000e+00
1.8901e+00	1.9491e-01	1.3337e+00	0.0000e+00
1.8794e+00	1.9602e-01	1.3331e+00	0.0000e+00
1.8685e+00	1.9732e-01	1.3322e+00	0.0000e+00
1.8583e+00	1.9857e-01	1.3318e+00	0.0000e+00
1.8489e+00	1.9968e-01	1.3320e+00	0.0000e+00
1.8394e+00	2.0069e-01	1.3325e+00	0.0000e+00
1.8294e+00	2.0149e-01	1.3329e+00	0.0000e+00
1.8208e+00	2.0174e-01	1.3330e+00	0.0000e+00
1.8130e+00	2.0184e-01	1.3328e+00	0.0000e+00
1.8048e+00	2.0205e-01	1.3326e+00	0.0000e+00
1.7964e+00	2.0232e-01	1.3324e+00	0.0000e+00
1.7917e+00	2.0224e-01	1.3322e+00	0.0000e+00
1.8039e+00	2.0129e-01	1.3320e+00	0.0000e+00
1.8205e+00	2.0048e-01	1.3316e+00	0.0000e+00
1.8379e+00	1.9961e-01	1.3312e+00	0.0000e+00
1.8531e+00	1.9822e-01	1.3308e+00	0.0000e+00
1.8638e+00	1.9645e-01	1.3305e+00	0.0000e+00
1.8712e+00	1.9501e-01	1.3301e+00	0.0000e+00
1.8782e+00	1.9410e-01	1.3298e+00	0.0000e+00
1.8844e+00	1.9368e-01	1.3295e+00	0.0000e+00
1.8894e+00	1.9337e-01	1.3293e+00	0.0000e+00
1.8929e+00	1.9307e-01	1.3291e+00	0.0000e+00
1.8949e+00	1.9303e-01	1.3290e+00	0.0000e+00
1.8959e+00	1.9330e-01	1.3288e+00	0.0000e+00
1.8974e+00	1.9319e-01	1.3281e+00	0.0000e+00
1.9001e+00	1.9245e-01	1.3268e+00	0.0000e+00
1.9042e+00	1.9159e-01	1.3254e+00	0.0000e+00
1.9118e+00	1.9096e-01	1.3242e+00	0.0000e+00
1.9225e+00	1.9078e-01	1.3231e+00	0.0000e+00
1.9315e+00	1.9081e-01	1.3223e+00	0.0000e+00
1.9349e+00	1.9088e-01	1.3219e+00	0.0000e+00
1.9309e+00	1.9105e-01	1.3220e+00	0.0000e+00
1.9212e+00	1.9139e-01	1.3223e+00	0.0000e+00
1.9102e+00	1.9184e-01	1.3227e+00	0.0000e+00
1.9018e+00	1.9205e-01	1.3231e+00	0.0000e+00
1.8959e+00	1.9180e-01	1.3236e+00	0.0000e+00
1.8881e+00	1.9160e-01	1.3240e+00	0.0000e+00
1.8780e+00	1.9176e-01	1.3241e+00	0.0000e+00
1.8682e+00	1.9244e-01	1.3240e+00	0.0000e+00
1.8593e+00	1.9350e-01	1.3237e+00	0.0000e+00
1.8511e+00	1.9462e-01	1.3234e+00	0.0000e+00
1.8432e+00	1.9554e-01	1.3233e+00	0.0000e+00
1.8355e+00	1.9621e-01	1.3232e+00	0.0000e+00
1.8278e+00	1.9678e-01	1.3231e+00	0.0000e+00
1.8194e+00	1.9734e-01	1.3231e+00	0.0000e+00
1.8102e+00	1.9786e-01	1.3227e+00	0.0000e+00
1.8007e+00	1.9830e-01	1.3222e+00	0.0000e+00
1.7914e+00	1.9865e-01	1.3219e+00	1.0000e+00
1.7896e+00	1.9875e-01	1.3217e+00	0.0000e+00
1.7873e+00	1.9894e-01	1.3216e+00	0.0000e+00
1.7836e+00	1.9945e-01	1.3217e+00	0.0000e+00
1.7783e+00	2.0006e-01	1.3216e+00	0.0000e+00
1.7722e+00	2.0063e-01	1.3215e+00	0.0000e+00
1.7650e+00	2.0112e-01	1.3213e+00	0.0000e+00
1.7549e+00	2.0160e-01	1.3203e+00	0.0000e+00
1.7438e+00	2.0182e-01	1.3186e+00	0.0000e+00
1.7352e+00	2.0180e-01	1.3172e+00	0.0000e+00
1.7327e+00	2.0167e-01	1.3165e+00	0.0000e+00
1.7375e+00	2.0152e-01	1.3166e+00	0.0000e+00
1.7480e+00	2.0135e-01	1.3172e+00	0.0000e+00
1.7600e+00	2.0108e-01	1.3180e+00	0.0000e+00
1.7669e+00	2.0071e-01	1.3186e+00	0.0000e+00
1.7642e+00	2.0082e-01	1.3187e+00	0.0000e+00
1.7531e+00	2.0132e-01	1.3186e+00	0.0000e+00
1.7359e+00	2.0222e-01	1.3185e+00	0.0000e+00
1.7162e+00	2.0353e-01	1.3183e+00	0.0000e+00
1.6989e+00	2.0492e-01	1.3181e+00	0.0000e+00
1.6881e+00	2.0603e-01	1.3181e+00	0.0000e+00
1.6846e+00	2.0655e-01	1.3180e+00	0.0000e+00
1.6797e+00	2.0630e-01	1.3180e+00	0.0000e+00
1.6762e+00	2.0589e-01	1.3179e+00	0.0000e+00
1.6733e+00	2.0545e-01	1.3179e+00	0.0000e+00
1.6702e+00	2.0509e-01	1.3180e+00	0.0000e+00
1.6662e+00	2.0490e-01	1.3182e+00	0.0000e+00
1.6621e+00	2.0490e-01	1.3182e+00	0.0000e+00
1.6604e+00	2.0487e-01	1.3182e+00	0.0000e+00
1.6664e+00	2.0458e-01	1.3182e+00	0.0000e+00
1.6810e+00	2.0416e-01	1.3182e+00	0.0000e+00
1.7006e+00	2.0365e-01	1.3181e+00	0.0000e+00
1.7239e+00	2.0292e-01	1.3181e+00	0.0000e+00
1.7413e+00	2.0195e-01	1.3182e+00	0.0000e+00
1.7462e+00	2.0114e-01	1.3185e+00	0.0000e+00
1.7380e+00	2.0068e-01	1.3187e+00	0.0000e+00
1.7224e+00	2.0063e-01	1.3189e+00	0.0000e+00
1.7045e+00	2.0102e-01	1.3189e+00	0.0000e+00
1.6894e+00	2.0184e-01	1.3189e+00	0.0000e+00
1.6800e+00	2.0261e-01	1.3188e+00	0.0000e+00
1.6760e+00	2.0278e-01	1.3188e+00	0.0000e+00
1.6758e+00	2.0219e-01	1.3189e+00	0.0000e+00
1.6784e+00	2.0116e-01	1.3192e+00	0.0000e+00
1.6832e+00	2.0016e-01	1.3193e+00	0.0000e+00
1.6898e+00	1.9961e-01	1.3195e+00	0.0000e+00
1.6968e+00	1.9930e-01	1.3197e+00	0.0000e+00
1.7028e+00	1.9913e-01	1.3198e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3199e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3201e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3204e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3207e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3208e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3207e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3208e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3211e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3217e+00	0.0000e+00
1.6918e+00	1.9967e-01	1.3223e+00	0.0000e+00
1.7091e+00	1.9912e-01	1.3229e+00	0.0000e+00
1.7269e+00	1.9862e-01	1.3234e+00	0.0000e+00
1.7266e+00	1.9898e-01	1.3239e+00	0.0000e+00
1.7193e+00	1.9950e-01	1.3243e+00	0.0000e+00
1.7088e+00	2.0024e-01	1.3249e+00	0.0000e+00
1.7022e+00	2.0078e-01	1.3255e+00	0.0000e+00
1.6996e+00	2.0080e-01	1.3254e+00	0.0000e+00
1.6981e+00	2.0030e-01	1.3241e+00	0.0000e+00
1.6968e+00	1.9960e-01	1.3227e+00	0.0000e+00
1.6960e+00	1.9891e-01	1.3220e+00	0.0000e+00
1.6947e+00	1.9840e-01	1.3220e+00	0.0000e+00
1.6917e+00	1.9830e-01	1.3225e+00	0.0000e+00
1.6881e+00	1.9842e-01	1.3232e+00	0.0000e+00
1.6863e+00	1.9859e-01	1.3239e+00	0.0000e+00
1.6879e+00	1.9875e-01	1.3243e+00	0.0000e+00
1.6934e+00	1.9890e-01	1.3246e+00	0.0000e+00
1.7011e+00	1.9904e-01	1.3248e+00	0.0000e+00
1.7036e+00	1.9930e-01	1.3244e+00	0.0000e+00
1.6961e+00	1.9978e-01	1.3230e+00	0.0000e+00
1.6836e+00	2.0051e-01	1.3214e+00	0.0000e+00
1.6739e+00	2.0104e-01	1.3201e+00	0.0000e+00
1.6677e+00	2.0112e-01	1.3193e+00	0.0000e+00
1.6592e+00	2.0102e-01	1.3191e+00	0.0000e+00
1.6479e+00	2.0086e-01	1.3194e+00	0.0000e+00
1.6362e+00	2.0063e-01	1.3199e+00	0.0000e+00
1.6254e+00	2.0053e-01	1.3204e+00	0.0000e+00
1.6159e+00	2.0071e-01	1.3208e+00	0.0000e+00
1.6061e+00	2.0137e-01	1.3211e+00	0.0000e+00
1.5974e+00	2.0195e-01	1.3213e+00	0.0000e+00
1.5927e+00	2.0169e-01	1.3214e+00	0.0000e+00
1.5909e+00	2.0076e-01	1.3216e+00	0.0000e+00
1.5887e+00	2.0002e-01	1.3217e+00	0.0000e+00
1.5823e+00	1.9998e-01	1.3219e+00	0.0000e+00
1.5722e+00	2.0024e-01	1.3220e+00	0.0000e+00
1.5602e+00	2.0064e-01	1.3221e+00	0.0000e+00
1.5494e+00	2.0101e-01	1.3223e+00	0.0000e+00
1.5415e+00	2.0141e-01	1.3225e+00	0.0000e+00
1.5367e+00	2.0195e-01	1.3229e+00	0.0000e+00
1.5301e+00	2.0295e-01	1.3234e+00	0.0000e+00
1.5181e+00	2.0434e-01	1.3240e+00	0.0000e+00
1.5012e+00	2.0569e-01	1.3246e+00	0.0000e+00
1.4815e+00	2.0703e-01	1.3252e+00	0.0000e+00
1.4630e+00	2.0822e-01	1.3260e+00	0.0000e+00
1.4514e+00	2.0886e-01	1.3267e+00	0.0000e+00
1.4523e+00	2.0857e-01	1.3273e+00	0.0000e+00
1.4656e+00	2.0756e-01	1.3277e+00	0.0000e+00
1.4868e+00	2.0622e-01	1.3276e+00	0.0000e+00
1.5109e+00	2.0465e-01	1.3280e+00	0.0000e+00
1.5332e+00	2.0295e-01	1.3286e+00	0.0000e+00
1.5498e+00	2.0139e-01	1.3294e+00	0.0000e+00
1.5587e+00	2.0014e-01	1.3297e+00	0.0000e+00
1.5625e+00	1.9930e-01	1.3297e+00	0.0000e+00
1.5700e+00	1.9826e-01	1.3300e+00	0.0000e+00
1.5846e+00	1.9739e-01	1.3304e+00	0.0000e+00
1.6048e+00	1.9657e-01	1.3310e+00	0.0000e+00
1.6273e+00	1.9571e-01	1.3316e+00	0.0000e+00
1.6472e+00	1.9494e-01	1.3323e+00	0.0000e+00
1.6582e+00	1.9475e-01	1.3328e+00	0.0000e+00
1.6568e+00	1.9530e-01	1.3332e+00	0.0000e+00
1.6450e+00	1.9669e-01	1.3339e+00	0.0000e+00
1.6301e+00	1.9843e-01	1.3346e+00	0.0000e+00
1.6182e+00	1.9971e-01	1.3351e+00	0.0000e+00
1.6117e+00	2.0062e-01	1.3350e+00	0.0000e+00
1.6089e+00	2.0107e-01	1.3348e+00	0.0000e+00
1.6070e+00	2.0114e-01	1.3348e+00	0.0000e+00
1.6076e+00	2.0093e-01	1.3349e+00	0.0000e+00
1.6142e+00	2.0052e-01	1.3351e+00	0.0000e+00
1.6284e+00	1.9986e-01	1.3353e+00	0.0000e+00
1.6479e+00	1.9897e-01	1.3355e+00	0.0000e+00
1.6686e+00	1.9796e-01	1.3357e+00	0.0000e+00
1.6858e+00	1.9708e-01	1.3359e+00	0.0000e+00
1.6960e+00	1.9647e-01	1.3362e+00	0.0000e+00
1.6983e+00	1.9626e-01	1.3366e+00	0.0000e+00
1.6937e+00	1.9661e-01	1.3373e+00	0.0000e+00
1.6825e+00	1.9717e-01	1.3380e+00	0.0000e+00
1.6697e+00	1.9749e-01	1.3386e+00	0.0000e+00
1.6613e+00	1.9761e-01	1.3390e+00	0.0000e+00
1.6605e+00	1.9754e-01	1.3392e+00	0.0000e+00
1.6665e+00	1.9723e-01	1.3393e+00	1.0000e+00
1.6752e+00	1.9678e-01	1.3393e+00	0.0000e+00
1.6824e+00	1.9638e-01	1.3394e+00	0.0000e+00
1.6853e+00	1.9635e-01	1.3394e+00	0.0000e+00
1.6858e+00	1.9670e-01	1.3395e+00	0.0000e+00
1.6879e+00	1.9669e-01	1.3396e+00	0.0000e+00
1.6910e+00	1.9611e-01	1.3398e+00	0.0000e+00
1.6942e+00	1.9514e-01	1.3397e+00	0.0000e+00
1.6972e+00	1.9413e-01	1.3393e+00	0.0000e+00
1.6995e+00	1.9335e-01	1.3389e+00	0.0000e+00
1.7014e+00	1.9279e-01	1.3385e+00	0.0000e+00
1.7033e+00	1.9226e-01	1.3378e+00	0.0000e+00
1.7056e+00	1.9165e-01	1.3371e+00	0.0000e+00
1.7090e+00	1.9100e-01	1.3365e+00	0.0000e+00
1.7162e+00	1.9036e-01	1.3363e+00	0.0000e+00
1.7277e+00	1.8974e-01	1.3366e+00	0.0000e+00
1.7427e+00	1.8908e-01	1.3371e+00	0.0000e+00
1.7588e+00	1.8834e-01	1.3376e+00	0.0000e+00
1.7721e+00	1.8751e-01	1.3380e+00	0.0000e+00
1.7798e+00	1.8672e-01	1.3384e+00	0.0000e+00
1.7827e+00	1.8613e-01	1.3388e+00	0.0000e+00
1.7854e+00	1.8577e-01	1.3392e+00	0.0000e+00
1.7893e+00	1.8545e-01	1.3395e+00	0.0000e+00
1.7923e+00	1.8528e-01	1.3397e+00	0.0000e+00
1.7907e+00	1.8533e-01	1.3397e+00	0.0000e+00
1.7826e+00	1.8560e-01	1.3391e+00	0.0000e+00
1.7708e+00	1.8595e-01	1.3381e+00	0.0000e+00
1.7630e+00	1.8612e-01	1.3373e+00	0.0000e+00
1.7651e+00	1.8607e-01	1.3374e+00	0.0000e+00
1.7777e+00	1.8582e-01	1.3377e+00	0.0000e+00
1.7961e+00	1.8531e-01	1.3380e+00	0.0000e+00
1.8131e+00	1.8467e-01	1.3380e+00	0.0000e+00
1.8248e+00	1.8393e-01	1.3380e+00	0.0000e+00
1.8299e+00	1.8330e-01	1.3378e+00	0.0000e+00
1.8309e+00	1.8339e-01	1.3375e+00	0.0000e+00
1.8328e+00	1.8347e-01	1.3370e+00	0.0000e+00
1.8384e+00	1.8341e-01	1.3366e+00	0.0000e+00
1.8473e+00	1.8340e-01	1.3363e+00	0.0000e+00
1.8578e+00	1.8351e-01	1.3360e+00	0.0000e+00
1.8681e+00	1.8373e-01	1.3361e+00	0.0000e+00
1.8768e+00	1.8397e-01	1.3363e+00	0.0000e+00
1.8830e+00	1.8419e-01	1.3365e+00	0.0000e+00
1.8855e+00	1.8435e-01	1.3366e+00	0.0000e+00
1.8819e+00	1.8487e-01	1.3367e+00	0.0000e+00
1.8687e+00	1.8606e-01	1.3367e+00	0.0000e+00
1.8467e+00	1.8765e-01	1.3367e+00	0.0000e+00
1.8197e+00	1.8916e-01	1.3366e+00	0.0000e+00
1.7927e+00	1.9041e-01	1.3365e+00	0.0000e+00
1.7703e+00	1.9141e-01	1.3365e+00	0.0000e+00
1.7555e+00	1.9222e-01	1.3365e+00	0.0000e+00
1.7491e+00	1.9276e-01	1.3365e+00	0.0000e+00
1.7505e+00	1.9275e-01	1.3365e+00	0.0000e+00
1.7605e+00	1.9214e-01	1.3365e+00	0.0000e+00
1.7762e+00	1.9113e-01	1.3364e+00	0.0000e+00
1.7933e+00	1.9014e-01	1.3363e+00	0.0000e+00
1.8075e+00	1.8935e-01	1.3361e+00	0.0000e+00
1.8149e+00	1.8882e-01	1.3359e+00	0.0000e+00
1.8146e+00	1.8861e-01	1.3357e+00	0.0000e+00
1.8074e+00	1.8931e-01	1.3355e+00	0.0000e+00
1.7937e+00	1.9115e-01	1.3354e+00	0.0000e+00
1.7745e+00	1.9292e-01	1.3352e+00	0.0000e+00
1.7526e+00	1.9417e-01	1.3352e+00	0.0000e+00
1.7464e+00	1.9454e-01	1.3351e+00	0.0000e+00
1.7413e+00	1.9465e-01	1.3352e+00	0.0000e+00
1.7405e+00	1.9432e-01	1.3352e+00	0.0000e+00
1.7468e+00	1.9377e-01	1.3353e+00	0.0000e+00
1.7590e+00	1.9317e-01	1.3357e+00	0.0000e+00
1.7736e+00	1.9258e-01	1.3363e+00	0.0000e+00
1.7869e+00	1.9205e-01	1.3368e+00	0.0000e+00
1.7954e+00	1.9161e-01	1.3374e+00	0.0000e+00
1.7971e+00	1.9132e-01	1.3379e+00	0.0000e+00
1.7931e+00	1.9130e-01	1.3381e+00	0.0000e+00
1.7716e+00	1.9193e-01	1.3382e+00	0.0000e+00
1.7481e+00	1.9278e-01	1.3383e+00	0.0000e+00
1.7281e+00	1.9387e-01	1.3384e+00	0.0000e+00
1.7185e+00	1.9443e-01	1.3385e+00	0.0000e+00
1.7226e+00	1.9422e-01	1.3384e+00	0.0000e+00
1.7352e+00	1.9377e-01	1.3383e+00	0.0000e+00
1.7518e+00	1.9330e-01	1.3381e+00	0.0000e+00
1.7678e+00	1.9293e-01	1.3378e+00	0.0000e+00
1.7795e+00	1.9275e-01	1.3376e+00	0.0000e+00
1.7853e+00	1.9299e-01	1.3374e+00	0.0000e+00
1.7869e+00	1.9369e-01	1.3373e+00	0.0000e+00
1.7856e+00	1.9449e-01	1.3374e+00	0.0000e+00
1.7793e+00	1.9537e-01	1.3377e+00	0.0000e+00
1.7675e+00	1.9640e-01	1.3388e+00	0.0000e+00
1.7511e+00	1.9751e-01	1.3419e+00	0.0000e+00
1.7325e+00	1.9868e-01	1.3459e+00	0.0000e+00
1.7146e+00	1.9993e-01	1.3519e+00	0.0000e+00
1.7000e+00	2.0127e-01	1.3590e+00	0.0000e+00
1.6904e+00	2.0254e-01	1.3669e+00	0.0000e+00
1.6856e+00	2.0308e-01	1.3766e+00	0.0000e+00
1.6834e+00	2.0300e-01	1.3834e+00	0.0000e+00
1.6847e+00	2.0266e-01	1.3886e+00	0.0000e+00
1.6894e+00	2.0222e-01	1.3921e+00	0.0000e+00
1.6964e+00	2.0168e-01	1.3941e+00	0.0000e+00
1.7026e+00	2.0111e-01	1.3947e+00	0.0000e+00
1.7068e+00	2.0041e-01	1.3942e+00	0.0000e+00
1.7136e+00	1.9944e-01	1.3932e+00	0.0000e+00
1.7275e+00	1.9802e-01	1.3917e+00	0.0000e+00
1.7475e+00	1.9655e-01	1.3900e+00	0.0000e+00
1.7690e+00	1.9557e-01	1.3883e+00	0.0000e+00
1.7876e+00	1.9500e-01	1.3866e+00	0.0000e+00
1.8017e+00	1.9468e-01	1.3850e+00	0.0000e+00
1.8111e+00	1.9450e-01	1.3837e+00	0.0000e+00
1.8161e+00	1.9448e-01	1.3825e+00	0.0000e+00
1.8180e+00	1.9479e-01	1.3813e+00	0.0000e+00
1.8184e+00	1.9557e-01	1.3801e+00	0.0000e+00
1.8190e+00	1.9618e-01	1.3782e+00	0.0000e+00
1.8200e+00	1.9634e-01	1.3753e+00	0.0000e+00
1.8217e+00	1.9611e-01	1.3739e+00	0.0000e+00
1.8240e+00	1.9573e-01	1.3726e+00	0.0000e+00
1.8268e+00	1.9548e-01	1.3717e+00	0.0000e+00
1.8300e+00	1.9522e-01	1.3704e+00	0.0000e+00
1.8333e+00	1.9486e-01	1.3692e+00	0.0000e+00
1.8362e+00	1.9457e-01	1.3688e+00	0.0000e+00
1.8370e+00	1.9461e-01	1.3689e+00	0.0000e+00
1.8355e+00	1.9469e-01	1.3690e+00	0.0000e+00
1.8313e+00	1.9478e-01	1.3692e+00	0.0000e+00
1.8248e+00	1.9489e-01	1.3694e+00	0.0000e+00
1.8172e+00	1.9508e-01	1.3694e+00	0.0000e+00
1.8098e+00	1.9537e-01	1.3695e+00	0.0000e+00
1.8041e+00	1.9570e-01	1.3698e+00	0.0000e+00
1.8004e+00	1.9602e-01	1.3703e+00	0.0000e+00
1.7920e+00	1.9711e-01	1.3707e+00	0.0000e+00
1.7756e+00	1.9897e-01	1.3711e+00	0.0000e+00
1.7541e+00	2.0076e-01	1.3714e+00	0.0000e+00
1.7313e+00	2.0219e-01	1.3715e+00	0.0000e+00
1.7111e+00	2.0324e-01	1.3716e+00	0.0000e+00
1.6960e+00	2.0418e-01	1.3717e+00	0.0000e+00
1.6873e+00	2.0496e-01	1.3719e+00	0.0000e+00
1.6853e+00	2.0494e-01	1.3723e+00	0.0000e+00
1.6860e+00	2.0441e-01	1.3727e+00	0.0000e+00
1.6865e+00	2.0426e-01	1.3731e+00	0.0000e+00
1.6860e+00	2.0451e-01	1.3733e+00	0.0000e+00
1.6853e+00	2.0471e-01	1.3734e+00	0.0000e+00
1.6882e+00	2.0447e-01	1.3734e+00	0.0000e+00
1.6956e+00	2.0413e-01	1.3734e+00	0.0000e+00
1.7036e+00	2.0380e-01	1.3733e+00	0.0000e+00
1.7077e+00	2.0350e-01	1.3731e+00	0.0000e+00
1.7059e+00	2.0329e-01	1.3729e+00	0.0000e+00
1.6992e+00	2.0327e-01	1.3726e+00	0.0000e+00
1.6904e+00	2.0359e-01	1.3724e+00	0.0000e+00
1.6828e+00	2.0431e-01	1.3722e+00	0.0000e+00
1.6805e+00	2.0474e-01	1.3722e+00	0.0000e+00
1.6815e+00	2.0466e-01	1.3722e+00	0.0000e+00
1.6826e+00	2.0460e-01	1.3723e+00	0.0000e+00
1.6799e+00	2.0498e-01	1.3724e+00	0.0000e+00
1.6722e+00	2.0542e-01	1.3725e+00	0.0000e+00
1.6629e+00	2.0569e-01	1.3724e+00	0.0000e+00
1.6553e+00	2.0585e-01	1.3723e+00	0.0000e+00
1.6519e+00	2.0593e-01	1.3722e+00	0.0000e+00
1.6543e+00	2.0590e-01	1.3720e+00	0.0000e+00
1.6623e+00	2.0564e-01	1.3717e+00	0.0000e+00
1.6743e+00	2.0511e-01	1.3714e+00	0.0000e+00
1.6876e+00	2.0469e-01	1.3714e+00	0.0000e+00
1.6987e+00	2.0442e-01	1.3712e+00	0.0000e+00
1.7051e+00	2.0425e-01	1.3712e+00	0.0000e+00
1.7064e+00	2.0422e-01	1.3714e+00	0.0000e+00
1.7036e+00	2.0455e-01	1.3714e+00	0.0000e+00
1.6994e+00	2.0540e-01	1.3714e+00	0.0000e+00
1.6947e+00	2.0684e-01	1.3712e+00	0.0000e+00
1.6903e+00	2.0835e-01	1.3710e+00	0.0000e+00
1.6881e+00	2.0906e-01	1.3704e+00	0.0000e+00
1.6871e+00	2.0919e-01	1.3693e+00	0.0000e+00
1.6876e+00	2.0906e-01	1.3677e+00	0.0000e+00
1.6885e+00	2.0887e-01	1.3655e+00	0.0000e+00
1.6888e+00	2.0870e-01	1.3632e+00	0.0000e+00
1.6884e+00	2.0861e-01	1.3612e+00	0.0000e+00
1.6877e+00	2.0860e-01	1.3598e+00	0.0000e+00
1.6862e+00	2.0866e-01	1.3590e+00	0.0000e+00
1.6823e+00	2.0883e-01	1.3586e+00	0.0000e+00
1.6761e+00	2.0946e-01	1.3578e+00	0.0000e+00
1.6682e+00	2.1070e-01	1.3565e+00	0.0000e+00
1.6599e+00	2.1228e-01	1.3557e+00	0.0000e+00
1.6521e+00	2.1363e-01	1.3554e+00	0.0000e+00
1.6442e+00	2.1475e-01	1.3556e+00	0.0000e+00
1.6327e+00	2.1577e-01	1.3559e+00	0.0000e+00
1.6161e+00	2.1666e-01	1.3563e+00	0.0000e+00
1.5957e+00	2.1738e-01	1.3567e+00	0.0000e+00
1.5748e+00	2.1801e-01	1.3571e+00	0.0000e+00
1.5571e+00	2.1859e-01	1.3572e+00	0.0000e+00
1.5468e+00	2.1918e-01	1.3572e+00	0.0000e+00
1.5471e+00	2.1936e-01	1.3571e+00	0.0000e+00
1.5567e+00	2.1866e-01	1.3567e+00	0.0000e+00
1.5715e+00	2.1790e-01	1.3549e+00	0.0000e+00
1.5884e+00	2.1733e-01	1.3520e+00	0.0000e+00
1.6043e+00	2.1687e-01	1.3504e+00	0.0000e+00
1.6172e+00	2.1641e-01	1.3506e+00	0.0000e+00
1.6249e+00	2.1600e-01	1.3518e+00	0.0000e+00
1.6258e+00	2.1570e-01	1.3533e+00	0.0000e+00
1.6214e+00	2.1568e-01	1.3549e+00	0.0000e+00
1.6158e+00	2.1614e-01	1.3560e+00	0.0000e+00
1.6129e+00	2.1683e-01	1.3571e+00	0.0000e+00
1.6122e+00	2.1698e-01	1.3582e+00	0.0000e+00
1.6121e+00	2.1678e-01	1.3590e+00	0.0000e+00
1.6119e+00	2.1677e-01	1.3596e+00	0.0000e+00
1.6115e+00	2.1686e-01	1.3598e+00	0.0000e+00
1.6109e+00	2.1689e-01	1.3599e+00	0.0000e+00
1.6105e+00	2.1684e-01	1.3599e+00	0.0000e+00
1.6103e+00	2.1685e-01	1.3594e+00	0.0000e+00
1.6071e+00	2.1722e-01	1.3586e+00	0.0000e+00
1.5983e+00	2.1805e-01	1.3575e+00	0.0000e+00
1.5840e+00	2.1902e-01	1.3565e+00	0.0000e+00
1.5686e+00	2.1980e-01	1.3558e+00	0.0000e+00
1.5589e+00	2.2025e-01	1.3555e+00	0.0000e+00
1.5598e+00	2.2043e-01	1.3555e+00	0.0000e+00
1.5733e+00	2.2017e-01	1.3555e+00	0.0000e+00
1.5966e+00	2.1896e-01	1.3555e+00	0.0000e+00
