WL	EN	AR	Marker
2.0657e+00	2.8994e-01	2.1015e+00	0.0000e+00
2.0672e+00	2.9060e-01	2.1132e+00	0.0000e+00
2.0691e+00	2.9105e-01	2.1200e+00	0.0000e+00
2.0712e+00	2.9136e-01	2.1227e+00	0.0000e+00
2.0726e+00	2.9162e-01	2.1201e+00	0.0000e+00
2.0723e+00	2.9182e-01	2.1115e+00	0.0000e+00
2.0704e+00	2.9208e-01	2.0998e+00	0.0000e+00
2.0673e+00	2.9235e-01	2.0852e+00	0.0000e+00
2.0639e+00	2.9250e-01	2.0684e+00	0.0000e+00
2.0609e+00	2.9247e-01	2.0508e+00	0.0000e+00
2.0577e+00	2.9246e-01	2.0346e+00	0.0000e+00
2.0530e+00	2.9281e-01	2.0207e+00	0.0000e+00
2.0478e+00	2.9326e-01	2.0108e+00	0.0000e+00
2.0442e+00	2.9335e-01	2.0067e+00	0.0000e+00
2.0435e+00	2.9330e-01	2.0091e+00	0.0000e+00
2.0453e+00	2.9314e-01	2.0174e+00	0.0000e+00
2.0484e+00	2.9292e-01	2.0336e+00	0.0000e+00
2.0510e+00	2.9286e-01	2.0515e+00	0.0000e+00
2.0516e+00	2.9298e-01	2.0644e+00	0.0000e+00
2.0520e+00	2.9304e-01	2.0742e+00	0.0000e+00
2.0529e+00	2.9313e-01	2.0800e+00	0.0000e+00
2.0540e+00	2.9327e-01	2.0817e+00	0.0000e+00
2.0551e+00	2.9351e-01	2.0803e+00	0.0000e+00
2.0557e+00	2.9385e-01	2.0769e+00	0.0000e+00
2.0561e+00	2.9420e-01	2.0718e+00	0.0000e+00
2.0563e+00	2.9457e-01	2.0652e+00	0.0000e+00
2.0566e+00	2.9500e-01	2.0576e+00	0.0000e+00
2.0570e+00	2.9557e-01	2.0492e+00	0.0000e+00
2.0575e+00	2.9611e-01	2.0400e+00	0.0000e+00
2.0588e+00	2.9640e-01	2.0295e+00	0.0000e+00
2.0610e+00	2.9657e-01	2.0175e+00	0.0000e+00
2.0641e+00	2.9690e-01	2.0044e+00	0.0000e+00
2.0679e+00	2.9721e-01	1.9906e+00	0.0000e+00
2.0729e+00	2.9718e-01	1.9766e+00	0.0000e+00
2.0791e+00	2.9676e-01	1.9627e+00	0.0000e+00
2.0858e+00	2.9611e-01	1.9486e+00	0.0000e+00
2.0923e+00	2.9550e-01	1.9315e+00	0.0000e+00
2.0978e+00	2.9548e-01	1.9141e+00	0.0000e+00
2.1032e+00	2.9581e-01	1.8954e+00	0.0000e+00
2.1098e+00	2.9580e-01	1.8802e+00	0.0000e+00
2.1164e+00	2.9554e-01	1.8700e+00	0.0000e+00
2.1219e+00	2.9516e-01	1.8610e+00	0.0000e+00
2.1254e+00	2.9481e-01	1.8547e+00	0.0000e+00
2.1267e+00	2.9469e-01	1.8465e+00	0.0000e+00
2.1272e+00	2.9479e-01	1.8361e+00	0.0000e+00
2.1276e+00	2.9509e-01	1.8276e+00	0.0000e+00
2.1280e+00	2.9560e-01	1.8189e+00	0.0000e+00
2.1284e+00	2.9635e-01	1.8101e+00	0.0000e+00
2.1292e+00	2.9703e-01	1.8012e+00	0.0000e+00
2.1308e+00	2.9713e-01	1.7925e+00	0.0000e+00
2.1331e+00	2.9660e-01	1.7850e+00	0.0000e+00
2.1356e+00	2.9573e-01	1.7788e+00	0.0000e+00
2.1374e+00	2.9490e-01	1.7730e+00	0.0000e+00
2.1380e+00	2.9481e-01	1.7673e+00	0.0000e+00
2.1377e+00	2.9572e-01	1.7615e+00	0.0000e+00
2.1367e+00	2.9705e-01	1.7556e+00	0.0000e+00
2.1358e+00	2.9819e-01	1.7496e+00	0.0000e+00
2.1351e+00	2.9881e-01	1.7435e+00	0.0000e+00
2.1348e+00	2.9868e-01	1.7374e+00	0.0000e+00
2.1347e+00	2.9828e-01	1.7327e+00	0.0000e+00
2.1345e+00	2.9809e-01	1.7266e+00	0.0000e+00
2.1342e+00	2.9821e-01	1.7205e+00	0.0000e+00
2.1340e+00	2.9868e-01	1.7096e+00	0.0000e+00
2.1341e+00	2.9926e-01	1.6957e+00	0.0000e+00
2.1344e+00	2.9978e-01	1.6868e+00	0.0000e+00
2.1346e+00	3.0012e-01	1.6798e+00	0.0000e+00
2.1345e+00	3.0011e-01	1.6742e+00	0.0000e+00
2.1342e+00	2.9998e-01	1.6699e+00	0.0000e+00
2.1335e+00	2.9993e-01	1.6671e+00	0.0000e+00
2.1329e+00	2.9955e-01	1.6652e+00	0.0000e+00
2.1317e+00	2.9905e-01	1.6633e+00	0.0000e+00
2.1293e+00	2.9883e-01	1.6613e+00	0.0000e+00
2.1260e+00	2.9902e-01	1.6592e+00	0.0000e+00
2.1221e+00	2.9951e-01	1.6568e+00	0.0000e+00
2.1187e+00	3.0007e-01	1.6544e+00	0.0000e+00
2.1165e+00	3.0046e-01	1.6528e+00	0.0000e+00
2.1155e+00	3.0063e-01	1.6513e+00	0.0000e+00
2.1147e+00	3.0068e-01	1.6485e+00	0.0000e+00
2.1145e+00	3.0049e-01	1.6432e+00	0.0000e+00
2.1151e+00	3.0004e-01	1.6367e+00	0.0000e+00
2.1166e+00	2.9932e-01	1.6292e+00	0.0000e+00
2.1181e+00	2.9838e-01	1.6232e+00	0.0000e+00
2.1186e+00	2.9761e-01	1.6191e+00	0.0000e+00
2.1177e+00	2.9720e-01	1.6158e+00	0.0000e+00
2.1148e+00	2.9706e-01	1.6136e+00	0.0000e+00
2.1102e+00	2.9714e-01	1.6114e+00	0.0000e+00
2.1047e+00	2.9728e-01	1.6089e+00	0.0000e+00
2.0995e+00	2.9730e-01	1.6036e+00	0.0000e+00
2.0949e+00	2.9718e-01	1.6025e+00	0.0000e+00
2.0911e+00	2.9692e-01	1.6065e+00	0.0000e+00
2.0871e+00	2.9675e-01	1.6114e+00	0.0000e+00
2.0819e+00	2.9674e-01	1.6161e+00	0.0000e+00
2.0766e+00	2.9690e-01	1.6203e+00	0.0000e+00
2.0723e+00	2.9721e-01	1.6251e+00	0.0000e+00
2.0698e+00	2.9765e-01	1.6312e+00	0.0000e+00
2.0692e+00	2.9819e-01	1.6392e+00	0.0000e+00
2.0692e+00	2.9865e-01	1.6500e+00	0.0000e+00
2.0685e+00	2.9909e-01	1.6632e+00	0.0000e+00
2.0661e+00	2.9950e-01	1.6782e+00	0.0000e+00
2.0618e+00	2.9982e-01	1.6950e+00	0.0000e+00
2.0557e+00	3.0021e-01	1.7177e+00	0.0000e+00
2.0491e+00	3.0090e-01	1.7421e+00	0.0000e+00
2.0433e+00	3.0162e-01	1.7628e+00	0.0000e+00
2.0383e+00	3.0222e-01	1.7832e+00	0.0000e+00
2.0332e+00	3.0290e-01	1.8017e+00	0.0000e+00
2.0285e+00	3.0371e-01	1.8138e+00	0.0000e+00
2.0245e+00	3.0430e-01	1.8036e+00	0.0000e+00
2.0209e+00	3.0440e-01	1.7869e+00	0.0000e+00
2.0181e+00	3.0399e-01	1.7799e+00	0.0000e+00
2.0156e+00	3.0325e-01	1.7773e+00	0.0000e+00
2.0128e+00	3.0256e-01	1.7653e+00	0.0000e+00
2.0092e+00	3.0230e-01	1.7504e+00	0.0000e+00
2.0050e+00	3.0245e-01	1.7432e+00	0.0000e+00
2.0003e+00	3.0285e-01	1.7468e+00	0.0000e+00
1.9959e+00	3.0324e-01	1.7541e+00	0.0000e+00
1.9927e+00	3.0345e-01	1.7555e+00	0.0000e+00
1.9900e+00	3.0351e-01	1.7564e+00	0.0000e+00
1.9872e+00	3.0351e-01	1.7683e+00	0.0000e+00
1.9844e+00	3.0345e-01	1.7899e+00	0.0000e+00
1.9819e+00	3.0347e-01	1.8183e+00	0.0000e+00
1.9805e+00	3.0348e-01	1.8618e+00	0.0000e+00
1.9799e+00	3.0361e-01	1.9123e+00	0.0000e+00
1.9798e+00	3.0362e-01	1.9442e+00	0.0000e+00
1.9795e+00	3.0350e-01	1.9869e+00	0.0000e+00
1.9788e+00	3.0327e-01	2.0356e+00	0.0000e+00
1.9778e+00	3.0284e-01	2.0660e+00	0.0000e+00
1.9764e+00	3.0226e-01	2.0878e+00	0.0000e+00
1.9746e+00	3.0173e-01	2.1006e+00	0.0000e+00
1.9720e+00	3.0139e-01	2.1051e+00	0.0000e+00
1.9687e+00	3.0121e-01	2.1019e+00	0.0000e+00
1.9656e+00	3.0114e-01	2.0939e+00	0.0000e+00
1.9630e+00	3.0100e-01	2.0844e+00	0.0000e+00
1.9606e+00	3.0074e-01	2.0746e+00	0.0000e+00
1.9575e+00	3.0060e-01	2.0647e+00	0.0000e+00
1.9536e+00	3.0030e-01	2.0548e+00	0.0000e+00
1.9498e+00	2.9962e-01	2.0452e+00	0.0000e+00
1.9468e+00	2.9847e-01	2.0361e+00	0.0000e+00
1.9445e+00	2.9730e-01	2.0275e+00	0.0000e+00
1.9419e+00	2.9662e-01	2.0190e+00	0.0000e+00
1.9391e+00	2.9627e-01	2.0103e+00	0.0000e+00
1.9364e+00	2.9605e-01	2.0012e+00	0.0000e+00
1.9340e+00	2.9590e-01	1.9892e+00	0.0000e+00
1.9323e+00	2.9562e-01	1.9760e+00	0.0000e+00
1.9314e+00	2.9534e-01	1.9643e+00	0.0000e+00
1.9313e+00	2.9504e-01	1.9519e+00	0.0000e+00
1.9320e+00	2.9451e-01	1.9391e+00	0.0000e+00
1.9336e+00	2.9350e-01	1.9264e+00	0.0000e+00
1.9359e+00	2.9186e-01	1.9141e+00	0.0000e+00
1.9385e+00	2.8991e-01	1.9023e+00	0.0000e+00
1.9404e+00	2.8814e-01	1.8911e+00	0.0000e+00
1.9407e+00	2.8702e-01	1.8805e+00	0.0000e+00
1.9393e+00	2.8660e-01	1.8700e+00	0.0000e+00
1.9374e+00	2.8661e-01	1.8550e+00	0.0000e+00
1.9362e+00	2.8668e-01	1.8385e+00	0.0000e+00
1.9355e+00	2.8683e-01	1.8245e+00	0.0000e+00
1.9350e+00	2.8710e-01	1.8126e+00	0.0000e+00
1.9340e+00	2.8746e-01	1.8019e+00	0.0000e+00
1.9325e+00	2.8784e-01	1.7888e+00	0.0000e+00
1.9309e+00	2.8811e-01	1.7769e+00	0.0000e+00
1.9302e+00	2.8827e-01	1.7654e+00	0.0000e+00
1.9313e+00	2.8839e-01	1.7552e+00	0.0000e+00
1.9338e+00	2.8840e-01	1.7520e+00	0.0000e+00
1.9359e+00	2.8838e-01	1.7522e+00	0.0000e+00
1.9354e+00	2.8877e-01	1.7570e+00	0.0000e+00
1.9316e+00	2.8932e-01	1.7629e+00	0.0000e+00
1.9253e+00	2.9000e-01	1.7680e+00	0.0000e+00
1.9187e+00	2.9067e-01	1.7710e+00	0.0000e+00
1.9137e+00	2.9133e-01	1.7717e+00	0.0000e+00
1.9110e+00	2.9210e-01	1.7703e+00	0.0000e+00
1.9090e+00	2.9280e-01	1.7666e+00	0.0000e+00
1.9070e+00	2.9307e-01	1.7613e+00	0.0000e+00
1.9051e+00	2.9313e-01	1.7545e+00	0.0000e+00
1.9039e+00	2.9309e-01	1.7462e+00	0.0000e+00
1.9036e+00	2.9300e-01	1.7371e+00	0.0000e+00
1.9042e+00	2.9297e-01	1.7276e+00	0.0000e+00
1.9053e+00	2.9328e-01	1.7189e+00	0.0000e+00
1.9068e+00	2.9408e-01	1.7115e+00	0.0000e+00
1.9093e+00	2.9503e-01	1.7056e+00	0.0000e+00
1.9125e+00	2.9587e-01	1.7017e+00	0.0000e+00
1.9156e+00	2.9662e-01	1.6983e+00	0.0000e+00
1.9179e+00	2.9688e-01	1.6945e+00	0.0000e+00
1.9195e+00	2.9673e-01	1.6913e+00	0.0000e+00
1.9201e+00	2.9656e-01	1.6943e+00	0.0000e+00
1.9191e+00	2.9681e-01	1.6994e+00	0.0000e+00
1.9164e+00	2.9746e-01	1.7047e+00	0.0000e+00
1.9127e+00	2.9829e-01	1.7098e+00	0.0000e+00
1.9089e+00	2.9900e-01	1.7148e+00	0.0000e+00
1.9054e+00	2.9910e-01	1.7198e+00	0.0000e+00
1.9012e+00	2.9882e-01	1.7251e+00	0.0000e+00
1.8955e+00	2.9862e-01	1.7307e+00	0.0000e+00
1.8898e+00	2.9826e-01	1.7367e+00	0.0000e+00
1.8854e+00	2.9778e-01	1.7425e+00	0.0000e+00
1.8825e+00	2.9734e-01	1.7483e+00	0.0000e+00
1.8812e+00	2.9700e-01	1.7547e+00	0.0000e+00
1.8799e+00	2.9683e-01	1.7630e+00	0.0000e+00
1.8780e+00	2.9678e-01	1.7748e+00	0.0000e+00
1.8760e+00	2.9667e-01	1.7908e+00	0.0000e+00
1.8744e+00	2.9630e-01	1.8110e+00	0.0000e+00
1.8734e+00	2.9572e-01	1.8346e+00	0.0000e+00
1.8724e+00	2.9537e-01	1.8594e+00	0.0000e+00
1.8718e+00	2.9533e-01	1.8834e+00	0.0000e+00
1.8722e+00	2.9539e-01	1.9077e+00	0.0000e+00
1.8742e+00	2.9535e-01	1.9216e+00	0.0000e+00
1.8772e+00	2.9476e-01	1.9294e+00	0.0000e+00
1.8803e+00	2.9329e-01	1.9337e+00	0.0000e+00
1.8826e+00	2.9147e-01	1.9333e+00	0.0000e+00
1.8842e+00	2.8977e-01	1.9308e+00	0.0000e+00
1.8855e+00	2.8831e-01	1.9270e+00	0.0000e+00
1.8866e+00	2.8731e-01	1.9225e+00	0.0000e+00
1.8877e+00	2.8670e-01	1.9167e+00	0.0000e+00
1.8891e+00	2.8627e-01	1.9096e+00	0.0000e+00
1.8916e+00	2.8563e-01	1.9016e+00	0.0000e+00
1.8953e+00	2.8459e-01	1.8931e+00	0.0000e+00
1.8995e+00	2.8349e-01	1.8842e+00	0.0000e+00
1.9035e+00	2.8269e-01	1.8746e+00	0.0000e+00
1.9070e+00	2.8223e-01	1.8642e+00	0.0000e+00
1.9095e+00	2.8202e-01	1.8533e+00	0.0000e+00
1.9109e+00	2.8211e-01	1.8425e+00	0.0000e+00
1.9121e+00	2.8264e-01	1.8322e+00	0.0000e+00
1.9139e+00	2.8312e-01	1.8226e+00	0.0000e+00
1.9169e+00	2.8350e-01	1.8117e+00	0.0000e+00
1.9204e+00	2.8377e-01	1.8018e+00	0.0000e+00
1.9234e+00	2.8388e-01	1.7963e+00	0.0000e+00
1.9254e+00	2.8377e-01	1.7893e+00	0.0000e+00
1.9261e+00	2.8348e-01	1.7825e+00	0.0000e+00
1.9264e+00	2.8327e-01	1.7764e+00	0.0000e+00
1.9262e+00	2.8333e-01	1.7693e+00	0.0000e+00
1.9254e+00	2.8368e-01	1.7644e+00	0.0000e+00
1.9239e+00	2.8416e-01	1.7601e+00	0.0000e+00
1.9222e+00	2.8474e-01	1.7566e+00	0.0000e+00
1.9207e+00	2.8544e-01	1.7541e+00	0.0000e+00
1.9198e+00	2.8630e-01	1.7519e+00	0.0000e+00
1.9202e+00	2.8714e-01	1.7490e+00	0.0000e+00
1.9218e+00	2.8735e-01	1.7439e+00	0.0000e+00
1.9242e+00	2.8692e-01	1.7380e+00	0.0000e+00
