WL	EN	AR	Marker
2.5625e+00	2.0322e-01	8.0233e-02	0.0000e+00
2.5528e+00	2.0401e-01	8.0235e-02	0.0000e+00
2.5510e+00	2.0408e-01	8.0235e-02	0.0000e+00
2.5575e+00	2.0332e-01	8.0236e-02	0.0000e+00
2.5693e+00	2.0204e-01	8.0229e-02	0.0000e+00
2.5808e+00	2.0055e-01	8.0231e-02	0.0000e+00
2.5861e+00	1.9905e-01	8.0219e-02	0.0000e+00
2.5800e+00	1.9779e-01	8.0209e-02	0.0000e+00
2.5612e+00	1.9722e-01	8.0192e-02	0.0000e+00
2.5362e+00	1.9808e-01	8.0190e-02	0.0000e+00
2.5127e+00	1.9990e-01	8.0186e-02	0.0000e+00
2.4965e+00	2.0067e-01	8.0196e-02	0.0000e+00
2.4939e+00	2.0026e-01	8.0198e-02	0.0000e+00
2.5062e+00	1.9924e-01	8.0212e-02	0.0000e+00
2.5291e+00	1.9789e-01	8.0218e-02	0.0000e+00
2.5539e+00	1.9645e-01	8.0245e-02	0.0000e+00
2.5727e+00	1.9516e-01	8.0259e-02	0.0000e+00
2.5852e+00	1.9412e-01	8.0281e-02	0.0000e+00
2.5975e+00	1.9322e-01	8.0288e-02	0.0000e+00
2.6086e+00	1.9241e-01	8.0287e-02	0.0000e+00
2.6086e+00	1.9241e-01	8.0278e-02	0.0000e+00
2.6086e+00	1.9241e-01	8.0274e-02	0.0000e+00
2.6086e+00	1.9241e-01	8.0266e-02	0.0000e+00
2.6086e+00	1.9241e-01	8.0252e-02	0.0000e+00
2.6086e+00	1.9241e-01	8.0218e-02	0.0000e+00
2.6086e+00	1.9241e-01	8.0184e-02	0.0000e+00
2.6086e+00	1.9241e-01	8.0170e-02	0.0000e+00
2.6227e+00	1.9088e-01	8.0173e-02	0.0000e+00
2.6395e+00	1.8942e-01	8.0191e-02	0.0000e+00
2.6395e+00	1.8942e-01	8.0211e-02	0.0000e+00
2.6541e+00	1.8844e-01	8.0233e-02	1.0000e+00
2.6546e+00	1.8798e-01	8.0231e-02	0.0000e+00
2.6407e+00	1.8888e-01	8.0234e-02	0.0000e+00
2.6219e+00	1.9084e-01	8.0221e-02	0.0000e+00
2.6048e+00	1.9245e-01	8.0218e-02	0.0000e+00
2.5899e+00	1.9377e-01	8.0211e-02	0.0000e+00
2.5757e+00	1.9480e-01	8.0223e-02	0.0000e+00
2.5613e+00	1.9549e-01	8.0219e-02	0.0000e+00
2.5463e+00	1.9594e-01	8.0209e-02	0.0000e+00
2.5364e+00	1.9628e-01	8.0186e-02	0.0000e+00
2.5234e+00	1.9668e-01	8.0179e-02	0.0000e+00
2.5144e+00	1.9680e-01	8.0178e-02	0.0000e+00
2.5193e+00	1.9632e-01	8.0173e-02	0.0000e+00
2.5275e+00	1.9570e-01	8.0167e-02	0.0000e+00
2.5326e+00	1.9517e-01	8.0174e-02	0.0000e+00
2.5299e+00	1.9505e-01	8.0187e-02	0.0000e+00
2.5195e+00	1.9548e-01	8.0212e-02	0.0000e+00
2.5077e+00	1.9596e-01	8.0220e-02	0.0000e+00
2.5000e+00	1.9597e-01	8.0235e-02	0.0000e+00
2.4945e+00	1.9591e-01	8.0238e-02	0.0000e+00
2.4874e+00	1.9614e-01	8.0246e-02	0.0000e+00
2.4758e+00	1.9707e-01	8.0259e-02	0.0000e+00
2.4484e+00	1.9941e-01	8.0267e-02	0.0000e+00
2.4316e+00	2.0119e-01	8.0257e-02	0.0000e+00
2.4149e+00	2.0272e-01	8.0248e-02	0.0000e+00
2.3984e+00	2.0432e-01	8.0241e-02	0.0000e+00
2.3827e+00	2.0626e-01	8.0218e-02	0.0000e+00
2.3681e+00	2.0816e-01	8.0189e-02	0.0000e+00
2.3547e+00	2.0947e-01	8.0167e-02	0.0000e+00
2.3434e+00	2.0998e-01	8.0197e-02	0.0000e+00
2.3340e+00	2.1005e-01	8.0217e-02	0.0000e+00
2.3253e+00	2.1011e-01	8.0142e-02	0.0000e+00
2.3153e+00	2.1049e-01	7.9823e-02	0.0000e+00
2.2881e+00	2.1243e-01	7.9549e-02	0.0000e+00
2.2558e+00	2.1508e-01	7.9354e-02	0.0000e+00
2.2295e+00	2.1685e-01	7.9260e-02	0.0000e+00
2.2148e+00	2.1749e-01	7.9245e-02	0.0000e+00
2.2138e+00	2.1729e-01	7.9278e-02	0.0000e+00
2.2170e+00	2.1706e-01	7.9333e-02	0.0000e+00
2.2186e+00	2.1706e-01	7.9404e-02	0.0000e+00
2.2136e+00	2.1750e-01	7.9462e-02	0.0000e+00
2.2068e+00	2.1790e-01	7.9529e-02	0.0000e+00
2.2046e+00	2.1783e-01	7.9612e-02	0.0000e+00
2.2085e+00	2.1723e-01	7.9710e-02	0.0000e+00
2.2154e+00	2.1603e-01	7.9781e-02	0.0000e+00
2.2178e+00	2.1465e-01	7.9833e-02	0.0000e+00
2.2105e+00	2.1381e-01	7.9845e-02	0.0000e+00
2.1969e+00	2.1395e-01	7.9843e-02	0.0000e+00
2.1868e+00	2.1391e-01	7.9851e-02	0.0000e+00
2.1863e+00	2.1340e-01	7.9862e-02	0.0000e+00
2.1919e+00	2.1282e-01	7.9851e-02	0.0000e+00
2.1882e+00	2.1314e-01	7.9830e-02	0.0000e+00
2.1811e+00	2.1364e-01	7.9814e-02	0.0000e+00
2.1736e+00	2.1421e-01	7.9808e-02	0.0000e+00
2.1686e+00	2.1474e-01	7.9797e-02	0.0000e+00
2.1668e+00	2.1511e-01	7.9795e-02	0.0000e+00
2.1650e+00	2.1544e-01	7.9785e-02	0.0000e+00
2.1589e+00	2.1595e-01	7.9778e-02	0.0000e+00
2.1492e+00	2.1663e-01	7.9772e-02	0.0000e+00
2.1397e+00	2.1739e-01	7.9778e-02	0.0000e+00
2.1351e+00	2.1808e-01	7.9777e-02	0.0000e+00
2.1280e+00	2.1877e-01	7.9777e-02	0.0000e+00
2.1278e+00	2.1844e-01	7.9783e-02	0.0000e+00
2.1400e+00	2.1772e-01	7.9778e-02	0.0000e+00
2.1608e+00	2.1688e-01	7.9814e-02	0.0000e+00
2.1834e+00	2.1606e-01	7.9904e-02	0.0000e+00
2.2001e+00	2.1538e-01	7.9921e-02	0.0000e+00
2.2070e+00	2.1491e-01	7.9877e-02	0.0000e+00
2.2042e+00	2.1482e-01	7.9820e-02	0.0000e+00
2.2015e+00	2.1467e-01	7.9765e-02	0.0000e+00
2.2051e+00	2.1419e-01	7.9731e-02	0.0000e+00
2.2124e+00	2.1347e-01	7.9594e-02	0.0000e+00
2.2036e+00	2.1312e-01	7.8764e-02	0.0000e+00
2.1965e+00	2.1270e-01	7.8011e-02	0.0000e+00
2.2025e+00	2.1201e-01	7.8087e-02	0.0000e+00
2.2071e+00	2.1141e-01	7.9149e-02	0.0000e+00
2.2080e+00	2.1116e-01	8.0497e-02	0.0000e+00
2.2039e+00	2.1149e-01	8.1578e-02	0.0000e+00
2.1955e+00	2.1248e-01	8.2334e-02	0.0000e+00
2.1850e+00	2.1394e-01	8.2645e-02	0.0000e+00
2.1730e+00	2.1557e-01	8.2698e-02	0.0000e+00
2.1607e+00	2.1697e-01	8.2673e-02	0.0000e+00
2.1501e+00	2.1790e-01	8.2620e-02	0.0000e+00
2.1409e+00	2.1868e-01	8.2596e-02	0.0000e+00
2.1316e+00	2.1958e-01	8.2621e-02	0.0000e+00
2.1215e+00	2.2081e-01	8.2650e-02	0.0000e+00
2.1122e+00	2.2206e-01	8.2713e-02	0.0000e+00
2.0944e+00	2.2338e-01	8.2789e-02	0.0000e+00
2.0839e+00	2.2393e-01	8.2920e-02	0.0000e+00
2.0850e+00	2.2372e-01	8.3117e-02	0.0000e+00
2.0936e+00	2.2315e-01	8.3328e-02	0.0000e+00
2.1039e+00	2.2244e-01	8.3511e-02	0.0000e+00
2.1075e+00	2.2275e-01	8.3662e-02	0.0000e+00
2.1121e+00	2.2338e-01	8.3750e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3775e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3760e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3714e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3635e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3563e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3510e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3485e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3462e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3436e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3411e-02	0.0000e+00
2.1161e+00	2.2412e-01	8.3409e-02	0.0000e+00
2.1037e+00	2.2480e-01	8.3425e-02	0.0000e+00
2.0937e+00	2.2525e-01	8.3430e-02	0.0000e+00
2.0872e+00	2.2548e-01	8.3422e-02	0.0000e+00
2.0812e+00	2.2567e-01	8.3407e-02	0.0000e+00
2.0602e+00	2.2725e-01	8.3410e-02	0.0000e+00
2.0395e+00	2.2887e-01	8.3439e-02	0.0000e+00
2.0228e+00	2.3036e-01	8.3469e-02	0.0000e+00
2.0126e+00	2.3158e-01	8.3504e-02	0.0000e+00
2.0075e+00	2.3267e-01	8.3606e-02	0.0000e+00
2.0062e+00	2.3286e-01	8.3676e-02	0.0000e+00
2.0115e+00	2.3232e-01	8.3699e-02	0.0000e+00
2.0262e+00	2.3123e-01	8.3698e-02	0.0000e+00
2.0488e+00	2.2931e-01	8.3700e-02	0.0000e+00
2.0720e+00	2.2718e-01	8.3694e-02	0.0000e+00
2.0880e+00	2.2540e-01	8.3685e-02	0.0000e+00
2.0921e+00	2.2433e-01	8.3671e-02	0.0000e+00
2.0886e+00	2.2388e-01	8.3663e-02	0.0000e+00
2.0884e+00	2.2327e-01	8.3654e-02	0.0000e+00
2.0921e+00	2.2286e-01	8.3656e-02	0.0000e+00
2.0968e+00	2.2272e-01	8.3658e-02	0.0000e+00
2.0997e+00	2.2279e-01	8.3657e-02	0.0000e+00
2.0995e+00	2.2310e-01	8.3658e-02	0.0000e+00
2.0973e+00	2.2381e-01	8.3683e-02	0.0000e+00
2.0954e+00	2.2528e-01	8.3712e-02	0.0000e+00
2.0952e+00	2.2639e-01	8.3740e-02	0.0000e+00
2.0955e+00	2.2625e-01	8.3752e-02	0.0000e+00
2.0925e+00	2.2625e-01	8.3749e-02	0.0000e+00
2.0810e+00	2.2684e-01	8.3733e-02	0.0000e+00
2.0594e+00	2.2782e-01	8.3726e-02	0.0000e+00
2.0318e+00	2.2888e-01	8.3715e-02	0.0000e+00
2.0038e+00	2.2993e-01	8.3698e-02	0.0000e+00
1.9801e+00	2.3087e-01	8.3688e-02	0.0000e+00
1.9598e+00	2.3170e-01	8.3689e-02	0.0000e+00
1.9386e+00	2.3262e-01	8.3692e-02	0.0000e+00
1.9181e+00	2.3380e-01	8.3697e-02	0.0000e+00
1.9124e+00	2.3420e-01	8.3714e-02	0.0000e+00
1.9074e+00	2.3462e-01	8.3742e-02	0.0000e+00
1.9025e+00	2.3496e-01	8.3770e-02	0.0000e+00
1.8982e+00	2.3507e-01	8.3811e-02	0.0000e+00
1.8948e+00	2.3506e-01	8.3859e-02	0.0000e+00
1.8919e+00	2.3515e-01	8.3906e-02	0.0000e+00
1.8888e+00	2.3540e-01	8.3999e-02	0.0000e+00
1.8846e+00	2.3587e-01	8.4146e-02	0.0000e+00
1.8787e+00	2.3659e-01	8.4265e-02	0.0000e+00
1.8730e+00	2.3677e-01	8.4346e-02	0.0000e+00
1.8565e+00	2.3724e-01	8.4379e-02	0.0000e+00
1.8561e+00	2.3709e-01	8.4295e-02	0.0000e+00
1.8711e+00	2.3590e-01	8.3933e-02	0.0000e+00
1.8917e+00	2.3396e-01	8.3279e-02	0.0000e+00
1.9087e+00	2.3230e-01	8.2322e-02	0.0000e+00
1.9179e+00	2.3103e-01	8.1412e-02	0.0000e+00
1.9200e+00	2.3035e-01	8.0984e-02	0.0000e+00
1.9187e+00	2.3030e-01	8.0940e-02	0.0000e+00
1.9161e+00	2.3086e-01	8.1086e-02	0.0000e+00
1.9132e+00	2.3181e-01	8.1320e-02	0.0000e+00
1.9077e+00	2.3281e-01	8.1645e-02	0.0000e+00
1.8977e+00	2.3338e-01	8.1994e-02	0.0000e+00
1.8877e+00	2.3332e-01	8.2285e-02	0.0000e+00
1.8854e+00	2.3294e-01	8.2456e-02	0.0000e+00
1.8933e+00	2.3239e-01	8.2532e-02	0.0000e+00
1.9098e+00	2.3152e-01	8.2542e-02	0.0000e+00
1.9291e+00	2.3029e-01	8.2509e-02	0.0000e+00
1.9426e+00	2.2913e-01	8.2481e-02	0.0000e+00
1.9444e+00	2.2861e-01	8.2490e-02	0.0000e+00
1.9381e+00	2.2882e-01	8.2511e-02	0.0000e+00
1.9302e+00	2.2931e-01	8.2551e-02	0.0000e+00
1.9244e+00	2.2955e-01	8.2592e-02	0.0000e+00
1.9229e+00	2.2876e-01	8.2636e-02	0.0000e+00
1.9288e+00	2.2694e-01	8.2644e-02	0.0000e+00
1.9428e+00	2.2490e-01	8.2650e-02	0.0000e+00
1.9633e+00	2.2261e-01	8.2650e-02	0.0000e+00
1.9855e+00	2.1993e-01	8.2651e-02	0.0000e+00
2.0036e+00	2.1730e-01	8.2645e-02	0.0000e+00
2.0136e+00	2.1548e-01	8.2642e-02	0.0000e+00
2.0139e+00	2.1526e-01	8.2636e-02	0.0000e+00
2.0093e+00	2.1642e-01	8.2636e-02	0.0000e+00
2.0055e+00	2.1716e-01	8.2627e-02	0.0000e+00
2.0038e+00	2.1716e-01	8.2629e-02	0.0000e+00
2.0045e+00	2.1632e-01	8.2623e-02	0.0000e+00
2.0065e+00	2.1483e-01	8.2637e-02	0.0000e+00
2.0064e+00	2.1396e-01	8.2655e-02	0.0000e+00
2.0022e+00	2.1391e-01	8.2674e-02	0.0000e+00
1.9929e+00	2.1445e-01	8.2687e-02	0.0000e+00
1.9778e+00	2.1547e-01	8.2700e-02	0.0000e+00
1.9604e+00	2.1653e-01	8.2719e-02	0.0000e+00
1.9437e+00	2.1719e-01	8.2739e-02	0.0000e+00
1.9239e+00	2.1782e-01	8.2761e-02	0.0000e+00
1.8975e+00	2.1894e-01	8.2770e-02	0.0000e+00
1.8664e+00	2.2070e-01	8.2780e-02	0.0000e+00
1.8355e+00	2.2319e-01	8.2783e-02	0.0000e+00
1.8108e+00	2.2616e-01	8.2791e-02	0.0000e+00
1.7960e+00	2.2842e-01	8.2790e-02	0.0000e+00
1.7896e+00	2.2939e-01	8.2813e-02	0.0000e+00
1.7842e+00	2.3027e-01	8.2858e-02	0.0000e+00
1.7739e+00	2.3151e-01	8.2904e-02	0.0000e+00
1.7578e+00	2.3263e-01	8.2947e-02	0.0000e+00
1.7529e+00	2.3216e-01	8.2984e-02	0.0000e+00
1.7554e+00	2.3115e-01	8.3003e-02	0.0000e+00
1.7652e+00	2.2999e-01	8.3025e-02	0.0000e+00
1.7797e+00	2.2887e-01	8.3050e-02	0.0000e+00
1.7943e+00	2.2784e-01	8.3078e-02	0.0000e+00
1.8044e+00	2.2696e-01	8.3099e-02	0.0000e+00
1.8067e+00	2.2647e-01	8.3129e-02	0.0000e+00
1.8008e+00	2.2706e-01	8.3164e-02	0.0000e+00
1.7904e+00	2.3000e-01	8.3201e-02	0.0000e+00
1.7825e+00	2.3117e-01	8.3232e-02	0.0000e+00
1.7842e+00	2.3087e-01	8.3257e-02	0.0000e+00
1.7867e+00	2.3062e-01	8.3262e-02	0.0000e+00
1.7869e+00	2.3053e-01	8.3282e-02	0.0000e+00
1.7844e+00	2.3049e-01	8.3302e-02	0.0000e+00
1.7810e+00	2.3040e-01	8.3318e-02	0.0000e+00
1.7802e+00	2.3026e-01	8.3342e-02	0.0000e+00
1.7820e+00	2.3014e-01	8.3398e-02	0.0000e+00
1.7851e+00	2.3012e-01	8.3453e-02	0.0000e+00
1.7831e+00	2.3062e-01	8.3500e-02	0.0000e+00
1.7721e+00	2.3183e-01	8.3565e-02	0.0000e+00
1.7564e+00	2.3339e-01	8.3651e-02	0.0000e+00
1.7385e+00	2.3549e-01	8.3715e-02	0.0000e+00
1.7213e+00	2.3823e-01	8.3793e-02	0.0000e+00
1.7072e+00	2.4015e-01	8.3892e-02	0.0000e+00
1.6995e+00	2.4091e-01	8.4036e-02	0.0000e+00
1.7007e+00	2.4092e-01	8.4206e-02	0.0000e+00
1.7106e+00	2.4025e-01	8.4381e-02	0.0000e+00
1.7261e+00	2.3893e-01	8.4549e-02	0.0000e+00
1.7415e+00	2.3723e-01	8.4713e-02	0.0000e+00
1.7532e+00	2.3553e-01	8.4897e-02	0.0000e+00
1.7606e+00	2.3432e-01	8.5107e-02	0.0000e+00
1.7641e+00	2.3383e-01	8.5352e-02	0.0000e+00
1.7651e+00	2.3371e-01	8.5664e-02	0.0000e+00
1.7653e+00	2.3363e-01	8.6086e-02	0.0000e+00
1.7660e+00	2.3323e-01	8.6577e-02	0.0000e+00
1.7662e+00	2.3260e-01	8.7050e-02	0.0000e+00
1.7644e+00	2.3222e-01	8.7489e-02	0.0000e+00
1.7576e+00	2.3243e-01	8.8055e-02	0.0000e+00
1.7442e+00	2.3308e-01	8.8677e-02	0.0000e+00
1.7269e+00	2.3380e-01	8.9260e-02	0.0000e+00
1.7095e+00	2.3452e-01	8.9961e-02	0.0000e+00
1.7022e+00	2.3443e-01	9.0731e-02	0.0000e+00
1.6948e+00	2.3445e-01	9.1577e-02	0.0000e+00
1.6870e+00	2.3484e-01	9.2456e-02	0.0000e+00
1.6801e+00	2.3540e-01	9.3244e-02	0.0000e+00
1.6754e+00	2.3563e-01	9.3913e-02	0.0000e+00
1.6733e+00	2.3562e-01	9.4486e-02	0.0000e+00
1.6732e+00	2.3549e-01	9.4940e-02	0.0000e+00
1.6757e+00	2.3525e-01	9.5262e-02	0.0000e+00
1.6811e+00	2.3483e-01	9.5455e-02	0.0000e+00
1.6878e+00	2.3429e-01	9.5528e-02	0.0000e+00
1.6931e+00	2.3380e-01	9.5543e-02	0.0000e+00
1.6948e+00	2.3359e-01	9.5535e-02	0.0000e+00
1.6921e+00	2.3388e-01	9.5515e-02	0.0000e+00
1.6865e+00	2.3486e-01	9.5476e-02	0.0000e+00
1.6809e+00	2.3588e-01	9.5424e-02	0.0000e+00
1.6755e+00	2.3682e-01	9.5369e-02	0.0000e+00
1.6755e+00	2.3682e-01	9.5315e-02	0.0000e+00
1.6822e+00	2.3589e-01	9.5269e-02	0.0000e+00
1.6883e+00	2.3492e-01	9.5223e-02	0.0000e+00
1.6941e+00	2.3392e-01	9.5189e-02	0.0000e+00
1.7001e+00	2.3283e-01	9.5165e-02	0.0000e+00
1.7065e+00	2.3147e-01	9.5129e-02	0.0000e+00
1.7125e+00	2.3079e-01	9.5095e-02	0.0000e+00
1.7140e+00	2.3095e-01	9.5050e-02	0.0000e+00
1.7087e+00	2.3149e-01	9.5006e-02	0.0000e+00
1.6982e+00	2.3221e-01	9.4967e-02	0.0000e+00
1.6798e+00	2.3365e-01	9.4929e-02	0.0000e+00
1.6659e+00	2.3469e-01	9.4908e-02	0.0000e+00
1.6598e+00	2.3526e-01	9.4902e-02	0.0000e+00
1.6572e+00	2.3555e-01	9.4898e-02	0.0000e+00
1.6480e+00	2.3655e-01	9.4895e-02	0.0000e+00
1.6314e+00	2.3794e-01	9.4893e-02	0.0000e+00
1.6107e+00	2.3946e-01	9.4877e-02	0.0000e+00
1.5911e+00	2.4091e-01	9.4877e-02	0.0000e+00
1.5768e+00	2.4195e-01	9.4884e-02	0.0000e+00
1.5695e+00	2.4232e-01	9.4897e-02	0.0000e+00
1.5683e+00	2.4159e-01	9.4903e-02	0.0000e+00
1.5690e+00	2.4045e-01	9.4911e-02	0.0000e+00
1.5683e+00	2.3996e-01	9.4925e-02	0.0000e+00
1.5661e+00	2.4004e-01	9.4952e-02	1.0000e+00
1.5638e+00	2.4041e-01	9.4994e-02	0.0000e+00
1.5644e+00	2.4057e-01	9.5037e-02	0.0000e+00
1.5695e+00	2.4044e-01	9.5055e-02	0.0000e+00
1.5798e+00	2.4011e-01	9.5061e-02	0.0000e+00
1.5951e+00	2.3965e-01	9.5050e-02	0.0000e+00
1.6127e+00	2.3917e-01	9.5044e-02	0.0000e+00
1.6283e+00	2.3868e-01	9.5029e-02	0.0000e+00
1.6394e+00	2.3820e-01	9.5003e-02	0.0000e+00
1.6480e+00	2.3773e-01	9.4984e-02	0.0000e+00
1.6568e+00	2.3710e-01	9.4984e-02	0.0000e+00
1.6663e+00	2.3647e-01	9.4984e-02	0.0000e+00
1.6745e+00	2.3611e-01	9.4987e-02	0.0000e+00
1.6810e+00	2.3587e-01	9.4986e-02	0.0000e+00
1.6858e+00	2.3548e-01	9.4980e-02	0.0000e+00
1.6897e+00	2.3477e-01	9.4967e-02	0.0000e+00
1.6932e+00	2.3384e-01	9.4945e-02	0.0000e+00
1.6951e+00	2.3292e-01	9.4931e-02	0.0000e+00
1.6933e+00	2.3290e-01	9.4922e-02	0.0000e+00
1.6849e+00	2.3390e-01	9.4914e-02	0.0000e+00
1.6691e+00	2.3557e-01	9.4892e-02	0.0000e+00
1.6487e+00	2.3759e-01	9.4857e-02	0.0000e+00
1.6320e+00	2.3861e-01	9.4835e-02	0.0000e+00
1.6264e+00	2.3896e-01	9.4813e-02	0.0000e+00
1.6338e+00	2.3889e-01	9.4790e-02	0.0000e+00
1.6506e+00	2.3841e-01	9.4770e-02	0.0000e+00
1.6691e+00	2.3766e-01	9.4746e-02	0.0000e+00
1.6841e+00	2.3674e-01	9.4722e-02	0.0000e+00
1.6960e+00	2.3579e-01	9.4701e-02	0.0000e+00
1.7117e+00	2.3478e-01	9.4683e-02	0.0000e+00
1.7283e+00	2.3434e-01	9.4662e-02	0.0000e+00
1.7378e+00	2.3462e-01	9.4643e-02	0.0000e+00
1.7332e+00	2.3541e-01	9.4616e-02	0.0000e+00
1.7158e+00	2.3670e-01	9.4593e-02	0.0000e+00
1.6934e+00	2.3830e-01	9.4579e-02	0.0000e+00
1.6741e+00	2.3988e-01	9.4565e-02	0.0000e+00
1.6626e+00	2.4124e-01	9.4550e-02	0.0000e+00
1.6602e+00	2.4216e-01	9.4533e-02	0.0000e+00
1.6638e+00	2.4234e-01	9.4460e-02	0.0000e+00
1.6688e+00	2.4186e-01	9.4301e-02	0.0000e+00
1.6745e+00	2.4088e-01	9.4084e-02	0.0000e+00
1.6794e+00	2.4020e-01	9.3921e-02	0.0000e+00
1.6787e+00	2.4039e-01	9.3847e-02	0.0000e+00
1.6697e+00	2.4108e-01	9.3834e-02	0.0000e+00
1.6531e+00	2.4232e-01	9.3850e-02	0.0000e+00
1.6332e+00	2.4428e-01	9.3857e-02	0.0000e+00
1.6158e+00	2.4659e-01	9.3861e-02	0.0000e+00
1.6077e+00	2.4771e-01	9.3925e-02	0.0000e+00
1.6152e+00	2.4719e-01	9.4190e-02	0.0000e+00
1.6344e+00	2.4558e-01	9.4442e-02	0.0000e+00
1.6583e+00	2.4423e-01	9.4557e-02	0.0000e+00
1.6832e+00	2.4326e-01	9.4590e-02	0.0000e+00
1.7045e+00	2.4257e-01	9.4682e-02	0.0000e+00
1.7188e+00	2.4211e-01	9.4911e-02	0.0000e+00
1.7259e+00	2.4207e-01	9.4918e-02	0.0000e+00
1.7289e+00	2.4230e-01	9.4729e-02	0.0000e+00
1.7304e+00	2.4254e-01	9.4502e-02	0.0000e+00
1.7318e+00	2.4267e-01	9.4318e-02	0.0000e+00
1.7339e+00	2.4275e-01	9.4199e-02	0.0000e+00
1.7361e+00	2.4297e-01	9.4137e-02	0.0000e+00
1.7382e+00	2.4324e-01	9.4119e-02	0.0000e+00
1.7411e+00	2.4298e-01	9.4117e-02	0.0000e+00
1.7468e+00	2.4194e-01	9.4116e-02	0.0000e+00
1.7573e+00	2.4003e-01	9.4111e-02	0.0000e+00
1.7730e+00	2.3746e-01	9.4104e-02	0.0000e+00
1.7900e+00	2.3516e-01	9.4103e-02	0.0000e+00
1.8046e+00	2.3344e-01	9.4105e-02	0.0000e+00
1.8147e+00	2.3225e-01	9.4113e-02	0.0000e+00
1.8212e+00	2.3154e-01	9.4107e-02	0.0000e+00
1.8292e+00	2.3099e-01	9.4089e-02	0.0000e+00
1.8353e+00	2.3114e-01	9.4075e-02	0.0000e+00
1.8342e+00	2.3176e-01	9.4053e-02	0.0000e+00
1.8240e+00	2.3263e-01	9.4041e-02	0.0000e+00
1.8075e+00	2.3365e-01	9.4028e-02	0.0000e+00
1.7896e+00	2.3472e-01	9.4017e-02	0.0000e+00
1.7746e+00	2.3582e-01	9.4005e-02	0.0000e+00
1.7656e+00	2.3668e-01	9.4005e-02	0.0000e+00
1.7636e+00	2.3649e-01	9.3995e-02	0.0000e+00
1.7666e+00	2.3395e-01	9.3982e-02	0.0000e+00
1.7727e+00	2.3251e-01	9.3976e-02	0.0000e+00
1.7815e+00	2.3199e-01	9.3969e-02	0.0000e+00
1.7902e+00	2.3177e-01	9.3964e-02	0.0000e+00
1.7950e+00	2.3163e-01	9.3968e-02	0.0000e+00
1.7933e+00	2.3154e-01	9.4028e-02	0.0000e+00
1.7844e+00	2.3156e-01	9.4079e-02	0.0000e+00
