WL	EN	AR	Marker
1.4305e+00	2.3589e-01	3.9285e+00	0.0000e+00
1.4244e+00	2.3660e-01	3.9227e+00	0.0000e+00
1.4175e+00	2.3707e-01	3.9179e+00	0.0000e+00
1.4116e+00	2.3741e-01	3.9150e+00	0.0000e+00
1.4081e+00	2.3763e-01	3.9103e+00	0.0000e+00
1.4077e+00	2.3759e-01	3.9027e+00	0.0000e+00
1.4083e+00	2.3736e-01	3.8952e+00	0.0000e+00
1.4050e+00	2.3775e-01	3.8869e+00	0.0000e+00
1.3964e+00	2.3864e-01	3.8783e+00	0.0000e+00
1.3846e+00	2.3968e-01	3.8699e+00	0.0000e+00
1.3733e+00	2.4061e-01	3.8618e+00	0.0000e+00
1.3661e+00	2.4137e-01	3.8544e+00	0.0000e+00
1.3642e+00	2.4197e-01	3.8482e+00	0.0000e+00
1.3658e+00	2.4234e-01	3.8436e+00	0.0000e+00
1.3655e+00	2.4288e-01	3.8418e+00	0.0000e+00
1.3594e+00	2.4370e-01	3.8443e+00	0.0000e+00
1.3485e+00	2.4460e-01	3.8499e+00	0.0000e+00
1.3362e+00	2.4529e-01	3.8569e+00	0.0000e+00
1.3285e+00	2.4561e-01	3.8634e+00	0.0000e+00
1.3295e+00	2.4561e-01	3.8691e+00	0.0000e+00
1.3394e+00	2.4532e-01	3.8742e+00	0.0000e+00
1.3540e+00	2.4456e-01	3.8790e+00	0.0000e+00
1.3661e+00	2.4361e-01	3.8829e+00	0.0000e+00
1.3699e+00	2.4307e-01	3.8856e+00	0.0000e+00
1.3633e+00	2.4321e-01	3.8859e+00	0.0000e+00
1.3490e+00	2.4436e-01	3.8834e+00	0.0000e+00
1.3333e+00	2.4577e-01	3.8774e+00	0.0000e+00
1.3209e+00	2.4681e-01	3.8727e+00	0.0000e+00
1.3144e+00	2.4746e-01	3.8675e+00	0.0000e+00
1.3138e+00	2.4760e-01	3.8634e+00	0.0000e+00
1.3176e+00	2.4720e-01	3.8614e+00	0.0000e+00
1.3254e+00	2.4676e-01	3.8583e+00	0.0000e+00
1.3350e+00	2.4630e-01	3.8549e+00	0.0000e+00
1.3431e+00	2.4583e-01	3.8533e+00	0.0000e+00
1.3474e+00	2.4538e-01	3.8532e+00	0.0000e+00
1.3468e+00	2.4503e-01	3.8548e+00	0.0000e+00
1.3419e+00	2.4500e-01	3.8568e+00	0.0000e+00
1.3357e+00	2.4570e-01	3.8581e+00	0.0000e+00
1.3301e+00	2.4653e-01	3.8586e+00	0.0000e+00
1.3225e+00	2.4760e-01	3.8582e+00	0.0000e+00
1.3119e+00	2.4903e-01	3.8569e+00	0.0000e+00
1.2973e+00	2.5063e-01	3.8550e+00	0.0000e+00
1.2812e+00	2.5209e-01	3.8525e+00	0.0000e+00
1.2671e+00	2.5334e-01	3.8493e+00	0.0000e+00
1.2578e+00	2.5437e-01	3.8460e+00	0.0000e+00
1.2530e+00	2.5501e-01	3.8435e+00	0.0000e+00
1.2499e+00	2.5546e-01	3.8409e+00	0.0000e+00
1.2456e+00	2.5618e-01	3.8381e+00	0.0000e+00
1.2387e+00	2.5733e-01	3.8351e+00	0.0000e+00
1.2304e+00	2.5878e-01	3.8321e+00	0.0000e+00
1.2229e+00	2.6024e-01	3.8291e+00	0.0000e+00
1.2178e+00	2.6114e-01	3.8263e+00	0.0000e+00
1.2150e+00	2.6151e-01	3.8245e+00	0.0000e+00
1.2137e+00	2.6145e-01	3.8249e+00	0.0000e+00
1.2126e+00	2.6141e-01	3.8261e+00	0.0000e+00
1.2107e+00	2.6150e-01	3.8270e+00	0.0000e+00
1.2081e+00	2.6174e-01	3.8272e+00	0.0000e+00
1.2050e+00	2.6212e-01	3.8267e+00	0.0000e+00
1.2017e+00	2.6266e-01	3.8257e+00	0.0000e+00
1.1988e+00	2.6341e-01	3.8256e+00	0.0000e+00
1.1975e+00	2.6389e-01	3.8244e+00	0.0000e+00
1.2018e+00	2.6327e-01	3.8192e+00	0.0000e+00
1.2125e+00	2.6219e-01	3.8121e+00	0.0000e+00
1.2283e+00	2.6082e-01	3.8066e+00	0.0000e+00
1.2453e+00	2.5910e-01	3.8037e+00	0.0000e+00
1.2593e+00	2.5737e-01	3.8033e+00	0.0000e+00
1.2682e+00	2.5618e-01	3.8043e+00	0.0000e+00
1.2746e+00	2.5555e-01	3.8046e+00	0.0000e+00
1.2830e+00	2.5489e-01	3.8041e+00	0.0000e+00
1.2961e+00	2.5338e-01	3.8028e+00	0.0000e+00
1.3119e+00	2.5071e-01	3.8030e+00	0.0000e+00
1.3248e+00	2.4927e-01	3.8050e+00	0.0000e+00
1.3289e+00	2.4920e-01	3.8089e+00	0.0000e+00
1.3237e+00	2.4976e-01	3.8138e+00	0.0000e+00
1.3132e+00	2.5067e-01	3.8189e+00	0.0000e+00
1.3024e+00	2.5155e-01	3.8232e+00	0.0000e+00
1.2944e+00	2.5232e-01	3.8264e+00	0.0000e+00
1.2901e+00	2.5308e-01	3.8284e+00	0.0000e+00
1.2886e+00	2.5374e-01	3.8295e+00	0.0000e+00
1.2880e+00	2.5418e-01	3.8297e+00	0.0000e+00
1.2874e+00	2.5453e-01	3.8292e+00	0.0000e+00
1.2871e+00	2.5470e-01	3.8281e+00	0.0000e+00
1.2873e+00	2.5475e-01	3.8267e+00	0.0000e+00
1.2874e+00	2.5491e-01	3.8253e+00	0.0000e+00
1.2875e+00	2.5520e-01	3.8236e+00	0.0000e+00
1.2872e+00	2.5578e-01	3.8213e+00	0.0000e+00
1.2866e+00	2.5690e-01	3.8187e+00	0.0000e+00
1.2849e+00	2.5850e-01	3.8167e+00	0.0000e+00
1.2830e+00	2.5966e-01	3.8160e+00	0.0000e+00
1.2819e+00	2.6013e-01	3.8149e+00	0.0000e+00
1.2829e+00	2.6004e-01	3.8137e+00	0.0000e+00
1.2871e+00	2.5932e-01	3.8121e+00	0.0000e+00
1.2930e+00	2.5816e-01	3.8109e+00	0.0000e+00
1.2978e+00	2.5728e-01	3.8119e+00	0.0000e+00
1.2995e+00	2.5694e-01	3.8149e+00	0.0000e+00
1.2983e+00	2.5700e-01	3.8210e+00	0.0000e+00
1.2957e+00	2.5806e-01	3.8306e+00	0.0000e+00
1.2934e+00	2.5955e-01	3.8436e+00	0.0000e+00
1.2920e+00	2.6035e-01	3.8589e+00	0.0000e+00
1.2914e+00	2.6073e-01	3.8745e+00	0.0000e+00
1.2910e+00	2.6077e-01	3.8885e+00	0.0000e+00
1.2892e+00	2.6107e-01	3.8995e+00	0.0000e+00
1.2836e+00	2.6215e-01	3.9075e+00	0.0000e+00
1.2746e+00	2.6367e-01	3.9126e+00	0.0000e+00
1.2646e+00	2.6515e-01	3.9152e+00	0.0000e+00
1.2559e+00	2.6652e-01	3.9169e+00	0.0000e+00
1.2503e+00	2.6788e-01	3.9185e+00	0.0000e+00
1.2484e+00	2.6902e-01	3.9204e+00	0.0000e+00
1.2490e+00	2.6952e-01	3.9229e+00	0.0000e+00
1.2497e+00	2.6952e-01	3.9253e+00	0.0000e+00
1.2509e+00	2.6879e-01	3.9289e+00	0.0000e+00
1.2554e+00	2.6709e-01	3.9321e+00	0.0000e+00
1.2654e+00	2.6504e-01	3.9332e+00	0.0000e+00
1.2802e+00	2.6307e-01	3.9329e+00	0.0000e+00
1.2968e+00	2.6123e-01	3.9313e+00	0.0000e+00
1.3127e+00	2.5932e-01	3.9288e+00	0.0000e+00
1.3268e+00	2.5745e-01	3.9257e+00	0.0000e+00
1.3402e+00	2.5576e-01	3.9224e+00	0.0000e+00
1.3540e+00	2.5418e-01	3.9190e+00	0.0000e+00
1.3669e+00	2.5268e-01	3.9155e+00	0.0000e+00
1.3777e+00	2.5117e-01	3.9118e+00	0.0000e+00
1.3855e+00	2.5003e-01	3.9081e+00	0.0000e+00
1.3908e+00	2.4926e-01	3.9044e+00	0.0000e+00
1.3945e+00	2.4868e-01	3.9009e+00	0.0000e+00
1.3958e+00	2.4830e-01	3.8976e+00	0.0000e+00
1.3952e+00	2.4841e-01	3.8954e+00	0.0000e+00
1.3932e+00	2.4857e-01	3.8952e+00	0.0000e+00
1.3896e+00	2.4882e-01	3.8992e+00	0.0000e+00
1.3842e+00	2.4924e-01	3.9075e+00	0.0000e+00
1.3758e+00	2.4991e-01	3.9154e+00	0.0000e+00
1.3654e+00	2.5080e-01	3.9222e+00	0.0000e+00
1.3567e+00	2.5154e-01	3.9270e+00	0.0000e+00
1.3549e+00	2.5179e-01	3.9314e+00	0.0000e+00
1.3574e+00	2.5184e-01	3.9350e+00	0.0000e+00
1.3586e+00	2.5187e-01	3.9368e+00	0.0000e+00
1.3566e+00	2.5199e-01	3.9370e+00	0.0000e+00
1.3510e+00	2.5224e-01	3.9364e+00	0.0000e+00
1.3432e+00	2.5267e-01	3.9358e+00	0.0000e+00
1.3354e+00	2.5353e-01	3.9357e+00	0.0000e+00
1.3302e+00	2.5507e-01	3.9358e+00	0.0000e+00
1.3277e+00	2.5690e-01	3.9355e+00	0.0000e+00
1.3269e+00	2.5856e-01	3.9347e+00	0.0000e+00
1.3266e+00	2.6021e-01	3.9326e+00	0.0000e+00
1.3267e+00	2.6165e-01	3.9288e+00	0.0000e+00
1.3277e+00	2.6247e-01	3.9231e+00	0.0000e+00
1.3294e+00	2.6235e-01	3.9160e+00	0.0000e+00
1.3316e+00	2.6185e-01	3.9067e+00	0.0000e+00
1.3337e+00	2.6125e-01	3.8992e+00	0.0000e+00
1.3360e+00	2.6051e-01	3.8918e+00	0.0000e+00
1.3389e+00	2.5963e-01	3.8855e+00	0.0000e+00
1.3423e+00	2.5889e-01	3.8828e+00	0.0000e+00
1.3446e+00	2.5879e-01	3.8815e+00	0.0000e+00
1.3444e+00	2.5947e-01	3.8812e+00	0.0000e+00
1.3419e+00	2.6077e-01	3.8807e+00	0.0000e+00
1.3384e+00	2.6249e-01	3.8796e+00	0.0000e+00
1.3351e+00	2.6410e-01	3.8784e+00	0.0000e+00
1.3326e+00	2.6517e-01	3.8774e+00	0.0000e+00
1.3306e+00	2.6588e-01	3.8770e+00	0.0000e+00
1.3289e+00	2.6658e-01	3.8787e+00	0.0000e+00
1.3272e+00	2.6756e-01	3.8814e+00	0.0000e+00
1.3248e+00	2.6864e-01	3.8840e+00	0.0000e+00
1.3219e+00	2.6956e-01	3.8860e+00	0.0000e+00
1.3187e+00	2.7022e-01	3.8873e+00	0.0000e+00
1.3161e+00	2.7067e-01	3.8886e+00	0.0000e+00
1.3149e+00	2.7074e-01	3.8897e+00	0.0000e+00
1.3147e+00	2.7052e-01	3.8896e+00	0.0000e+00
1.3142e+00	2.7017e-01	3.8877e+00	0.0000e+00
1.3114e+00	2.7019e-01	3.8851e+00	0.0000e+00
1.3034e+00	2.7086e-01	3.8789e+00	0.0000e+00
1.2887e+00	2.7228e-01	3.8711e+00	0.0000e+00
1.2702e+00	2.7381e-01	3.8657e+00	0.0000e+00
1.2517e+00	2.7519e-01	3.8618e+00	0.0000e+00
1.2364e+00	2.7644e-01	3.8588e+00	0.0000e+00
1.2262e+00	2.7770e-01	3.8554e+00	0.0000e+00
1.2214e+00	2.7887e-01	3.8519e+00	0.0000e+00
1.2194e+00	2.7977e-01	3.8508e+00	0.0000e+00
1.2176e+00	2.8077e-01	3.8554e+00	0.0000e+00
1.2178e+00	2.8100e-01	3.8688e+00	0.0000e+00
1.2219e+00	2.8082e-01	3.8892e+00	0.0000e+00
1.2295e+00	2.8059e-01	3.9088e+00	0.0000e+00
1.2362e+00	2.8047e-01	3.9257e+00	0.0000e+00
1.2363e+00	2.8052e-01	3.9412e+00	0.0000e+00
1.2305e+00	2.8071e-01	3.9554e+00	0.0000e+00
1.2259e+00	2.8092e-01	3.9692e+00	0.0000e+00
1.2272e+00	2.8104e-01	3.9840e+00	0.0000e+00
1.2350e+00	2.8103e-01	4.0006e+00	0.0000e+00
1.2466e+00	2.8071e-01	4.0181e+00	0.0000e+00
1.2572e+00	2.7974e-01	4.0349e+00	0.0000e+00
1.2615e+00	2.7911e-01	4.0491e+00	0.0000e+00
1.2616e+00	2.7936e-01	4.0600e+00	0.0000e+00
1.2609e+00	2.7972e-01	4.0703e+00	0.0000e+00
1.2607e+00	2.7986e-01	4.0794e+00	0.0000e+00
1.2611e+00	2.7986e-01	4.0864e+00	0.0000e+00
1.2618e+00	2.7980e-01	4.0920e+00	1.0000e+00
1.2623e+00	2.7959e-01	4.0973e+00	0.0000e+00
1.2623e+00	2.7916e-01	4.1037e+00	0.0000e+00
1.2625e+00	2.7871e-01	4.1106e+00	0.0000e+00
1.2648e+00	2.7821e-01	4.1171e+00	0.0000e+00
1.2692e+00	2.7763e-01	4.1225e+00	0.0000e+00
1.2734e+00	2.7682e-01	4.1251e+00	0.0000e+00
1.2776e+00	2.7597e-01	4.1250e+00	0.0000e+00
1.2817e+00	2.7559e-01	4.1233e+00	0.0000e+00
1.2854e+00	2.7562e-01	4.1226e+00	0.0000e+00
1.2864e+00	2.7608e-01	4.1251e+00	0.0000e+00
1.2817e+00	2.7682e-01	4.1314e+00	0.0000e+00
1.2723e+00	2.7766e-01	4.1412e+00	0.0000e+00
1.2608e+00	2.7853e-01	4.1525e+00	0.0000e+00
1.2510e+00	2.7935e-01	4.1630e+00	0.0000e+00
1.2458e+00	2.8001e-01	4.1714e+00	0.0000e+00
1.2461e+00	2.8021e-01	4.1777e+00	0.0000e+00
1.2488e+00	2.8021e-01	4.1833e+00	0.0000e+00
1.2469e+00	2.8108e-01	4.1884e+00	0.0000e+00
1.2384e+00	2.8234e-01	4.1930e+00	0.0000e+00
1.2247e+00	2.8373e-01	4.1981e+00	0.0000e+00
1.2096e+00	2.8511e-01	4.2030e+00	0.0000e+00
1.1975e+00	2.8637e-01	4.2069e+00	0.0000e+00
1.1904e+00	2.8739e-01	4.2094e+00	0.0000e+00
1.1858e+00	2.8809e-01	4.2103e+00	0.0000e+00
1.1795e+00	2.8878e-01	4.2096e+00	0.0000e+00
1.1687e+00	2.8967e-01	4.2072e+00	0.0000e+00
1.1559e+00	2.9068e-01	4.2122e+00	0.0000e+00
1.1447e+00	2.9167e-01	4.2371e+00	0.0000e+00
1.1386e+00	2.9253e-01	4.2643e+00	0.0000e+00
1.1377e+00	2.9308e-01	4.2808e+00	0.0000e+00
1.1395e+00	2.9332e-01	4.2860e+00	0.0000e+00
1.1414e+00	2.9360e-01	4.2829e+00	0.0000e+00
1.1435e+00	2.9396e-01	4.2744e+00	0.0000e+00
1.1462e+00	2.9416e-01	4.2565e+00	0.0000e+00
1.1496e+00	2.9404e-01	4.2183e+00	0.0000e+00
1.1536e+00	2.9360e-01	4.1751e+00	0.0000e+00
1.1579e+00	2.9294e-01	4.1344e+00	0.0000e+00
1.1628e+00	2.9228e-01	4.1029e+00	0.0000e+00
1.1678e+00	2.9183e-01	4.0827e+00	0.0000e+00
1.1724e+00	2.9172e-01	4.0721e+00	0.0000e+00
1.1768e+00	2.9162e-01	4.0680e+00	0.0000e+00
1.1817e+00	2.9092e-01	4.0677e+00	0.0000e+00
1.1869e+00	2.8953e-01	4.0697e+00	0.0000e+00
1.1927e+00	2.8792e-01	4.0730e+00	0.0000e+00
1.1936e+00	2.8789e-01	4.0768e+00	0.0000e+00
1.1925e+00	2.8944e-01	4.0806e+00	0.0000e+00
1.1895e+00	2.9160e-01	4.0837e+00	0.0000e+00
1.1888e+00	2.9240e-01	4.0858e+00	0.0000e+00
1.1865e+00	2.9326e-01	4.0864e+00	0.0000e+00
1.1850e+00	2.9406e-01	4.0857e+00	0.0000e+00
1.1861e+00	2.9472e-01	4.0838e+00	0.0000e+00
1.1907e+00	2.9493e-01	4.0813e+00	0.0000e+00
1.1979e+00	2.9352e-01	4.0777e+00	0.0000e+00
1.2054e+00	2.9120e-01	4.0745e+00	0.0000e+00
1.2129e+00	2.8972e-01	4.0712e+00	0.0000e+00
1.2205e+00	2.8875e-01	4.0667e+00	0.0000e+00
1.2275e+00	2.8818e-01	4.0641e+00	0.0000e+00
1.2436e+00	2.8643e-01	4.0607e+00	0.0000e+00
1.2668e+00	2.8426e-01	4.0563e+00	0.0000e+00
1.2925e+00	2.8186e-01	4.0537e+00	0.0000e+00
1.3147e+00	2.7966e-01	4.0503e+00	0.0000e+00
1.3301e+00	2.7767e-01	4.0464e+00	0.0000e+00
1.3375e+00	2.7595e-01	4.0436e+00	0.0000e+00
1.3382e+00	2.7516e-01	4.0411e+00	0.0000e+00
1.3372e+00	2.7501e-01	4.0387e+00	0.0000e+00
1.3371e+00	2.7463e-01	4.0363e+00	0.0000e+00
1.3381e+00	2.7437e-01	4.0340e+00	0.0000e+00
1.3406e+00	2.7454e-01	4.0320e+00	0.0000e+00
1.3424e+00	2.7509e-01	4.0303e+00	0.0000e+00
1.3420e+00	2.7571e-01	4.0287e+00	0.0000e+00
1.3393e+00	2.7632e-01	4.0269e+00	0.0000e+00
1.3333e+00	2.7694e-01	4.0251e+00	0.0000e+00
1.3223e+00	2.7778e-01	4.0231e+00	0.0000e+00
1.3055e+00	2.7900e-01	4.0208e+00	0.0000e+00
1.2864e+00	2.8010e-01	4.0188e+00	0.0000e+00
1.2691e+00	2.8102e-01	4.0169e+00	0.0000e+00
1.2552e+00	2.8204e-01	4.0144e+00	0.0000e+00
1.2455e+00	2.8328e-01	4.0129e+00	0.0000e+00
1.2382e+00	2.8495e-01	4.0112e+00	0.0000e+00
1.2324e+00	2.8678e-01	4.0087e+00	0.0000e+00
1.2302e+00	2.8805e-01	4.0064e+00	0.0000e+00
1.2288e+00	2.8857e-01	4.0038e+00	0.0000e+00
1.2263e+00	2.8924e-01	4.0014e+00	0.0000e+00
1.2238e+00	2.8981e-01	3.9995e+00	0.0000e+00
1.2227e+00	2.9005e-01	3.9982e+00	0.0000e+00
1.2230e+00	2.8997e-01	3.9975e+00	0.0000e+00
1.2228e+00	2.8984e-01	3.9979e+00	0.0000e+00
1.2190e+00	2.9023e-01	4.0033e+00	0.0000e+00
1.2062e+00	2.9185e-01	4.0220e+00	0.0000e+00
1.1848e+00	2.9412e-01	4.0414e+00	0.0000e+00
1.1593e+00	2.9611e-01	4.0400e+00	0.0000e+00
1.1356e+00	2.9760e-01	4.0241e+00	0.0000e+00
1.1177e+00	2.9870e-01	4.0039e+00	0.0000e+00
1.1078e+00	2.9943e-01	3.9856e+00	0.0000e+00
1.1052e+00	2.9954e-01	3.9721e+00	0.0000e+00
1.1064e+00	2.9857e-01	3.9635e+00	0.0000e+00
1.1088e+00	2.9653e-01	3.9582e+00	0.0000e+00
1.1117e+00	2.9401e-01	3.9561e+00	0.0000e+00
1.1160e+00	2.9126e-01	3.9554e+00	0.0000e+00
1.1229e+00	2.8827e-01	3.9547e+00	0.0000e+00
1.1347e+00	2.8544e-01	3.9548e+00	0.0000e+00
