Timestamp	AFz	AF3	AF4	AF7	AF8	Pz	P3	P4	2023-06-28 15:10:09.085	fs=125
607520.180	336.468	-743.866	-88.215	-2864.897	2125.204	2479.255	2636.313	1008.213
607520.188	337.660	-740.290	-94.175	-2864.897	2129.674	2499.521	2657.175	1018.643
607520.196	329.316	-747.442	-116.825	-2866.089	2131.760	2494.156	2656.579	1013.279
607520.204	329.018	-751.019	-114.143	-2874.434	2126.992	2493.858	2651.215	1020.730
607520.212	337.064	-739.098	-101.030	-2876.818	2129.674	2497.435	2660.155	1015.067
607520.220	331.104	-747.442	-91.791	-2885.461	2127.588	2476.275	2639.890	1003.146
607520.228	329.912	-753.105	-96.262	-2882.183	2128.482	2492.368	2659.857	1007.617
607520.236	326.037	-764.132	-106.096	-2883.375	2134.740	2480.745	2650.917	998.080
607520.244	320.375	-763.237	-117.719	-2889.633	2130.270	2485.216	2646.446	1009.703
607520.252	322.163	-758.469	-121.891	-2886.951	2133.548	2497.733	2658.963	1013.577
607520.260	314.116	-772.178	-128.150	-2900.660	2121.329	2470.017	2630.651	999.570
607520.268	311.136	-770.986	-126.362	-2902.746	2116.859	2487.600	2649.427	1005.232
607520.276	310.838	-772.774	-122.190	-2895.594	2127.886	2482.533	2647.638	998.974
607520.284	306.666	-777.841	-127.852	-2897.978	2125.800	2486.706	2650.321	1007.915
607520.292	314.116	-773.370	-118.613	-2900.660	2135.336	2496.242	2662.241	1007.915
607520.300	307.560	-773.668	-131.726	-2905.428	2126.992	2474.785	2637.506	1001.358
607520.308	295.043	-791.848	-146.925	-2911.985	2107.918	2498.925	2658.069	1017.153
607520.316	311.434	-778.437	-107.288	-2899.766	2136.230	2490.878	2650.917	1006.126
607520.324	340.343	-739.992	-83.148	-2872.646	2160.668	2496.839	2656.877	1014.769
607520.332	360.906	-716.448	-82.850	-2818.108	2158.880	2515.614	2680.421	1021.624
607520.340	359.416	-720.024	-99.540	-2802.908	2144.873	2499.223	2665.222	1020.730
607520.348	360.310	-709.891	-104.010	-2799.034	2123.416	2515.316	2678.037	1029.670
607520.356	366.271	-706.613	-90.897	-2794.564	2119.541	2506.077	2672.672	1016.855
607520.364	368.059	-701.249	-84.937	-2791.285	2108.812	2509.654	2679.527	1027.882
607520.372	379.086	-695.884	-81.956	-2754.629	2113.879	2522.171	2695.024	1029.372
607520.380	372.529	-703.335	-86.725	-2758.801	2109.706	2503.395	2674.460	1020.432
607520.388	363.886	-709.295	-100.434	-2762.675	2103.746	2528.727	2698.600	1038.611
607520.396	357.926	-714.958	-104.010	-2769.530	2101.064	2514.124	2686.381	1026.988
607520.414	344.217	-724.494	-123.978	-2784.431	2091.229	2512.634	2684.891	1030.564
607520.422	347.495	-715.256	-123.084	-2770.424	2084.672	2523.065	2699.494	1028.776
607520.430	352.859	-724.792	-101.924	-2776.086	2089.441	2503.395	2679.825	1023.114
607520.438	365.674	-710.785	-85.831	-2770.722	2103.448	2535.582	2706.349	1043.975
607520.446	359.118	-709.891	-92.983	-2766.251	2099.574	2520.979	2693.236	1031.756
607520.454	338.554	-723.004	-118.911	-2786.517	2078.414	2515.912	2684.295	1037.717
607520.462	339.448	-719.428	-123.978	-2782.643	2075.732	2523.363	2696.514	1036.823
607520.470	343.323	-719.726	-103.712	-2775.192	2078.116	2496.541	2667.904	1022.518
607520.478	353.158	-708.699	-95.665	-2761.483	2081.394	2515.614	2681.911	1031.756
607520.486	342.727	-722.408	-112.951	-2773.106	2074.540	2491.772	2661.943	1012.981
607520.494	337.064	-731.051	-112.355	-2788.305	2067.983	2491.176	2663.732	1018.941
607520.502	342.131	-723.898	-107.288	-2780.557	2070.665	2503.693	2680.719	1020.432
607520.510	336.170	-718.534	-120.103	-2774.894	2067.983	2479.851	2653.301	1006.722
607520.518	339.746	-717.342	-112.951	-2773.702	2068.579	2501.607	2671.480	1018.345
607520.526	336.468	-723.302	-120.699	-2769.530	2064.705	2487.600	2663.135	1007.915
607520.534	326.335	-728.071	-137.389	-2785.921	2056.360	2494.454	2665.520	1021.922
607520.542	342.131	-711.083	-105.798	-2765.357	2051.592	2511.144	2680.421	1028.478
607520.550	341.535	-716.150	-102.818	-2765.954	2053.976	2487.600	2655.089	1018.643
607520.558	345.111	-704.527	-107.288	-2761.781	2058.744	2506.375	2675.056	1029.074
607520.566	345.409	-703.335	-101.030	-2761.185	2058.744	2488.196	2661.943	1014.769
607520.574	342.131	-711.381	-103.712	-2768.338	2054.274	2487.302	2660.155	1020.730
607520.582	343.919	-708.401	-105.500	-2763.271	2053.976	2496.541	2672.076	1019.835
607520.590	339.448	-712.276	-110.865	-2770.722	2053.678	2470.017	2644.658	1010.001
607520.598	347.495	-692.606	-106.096	-2743.602	2045.631	2492.368	2666.414	1022.816
607520.606	326.931	-708.401	-121.593	-2753.437	2016.425	2487.004	2661.646	1020.730
607520.614	310.838	-732.541	-127.256	-2779.365	2025.068	2478.063	2646.744	1020.133
607520.622	330.508	-705.421	-106.692	-2771.318	2051.294	2475.977	2646.744	1009.703
607520.630	317.097	-715.852	-110.269	-2798.140	2050.400	2450.645	2617.240	998.378
607520.635	325.143	-711.083	-100.136	-2802.014	2064.705	2471.805	2636.313	1008.213
607520.643	320.673	-716.448	-98.944	-2817.810	2073.646	2449.155	2619.028	992.119
607520.651	305.474	-725.687	-105.500	-2838.969	2073.050	2444.685	2607.107	996.292
607520.659	318.587	-715.852	-90.301	-2835.691	2080.500	2456.307	2619.624	1000.762
607520.667	307.262	-727.177	-102.818	-2846.420	2070.069	2428.293	2591.312	985.861
607520.675	296.533	-734.925	-114.143	-2853.274	2062.619	2448.857	2610.683	996.888
607520.683	295.639	-734.627	-115.335	-2850.294	2061.427	2433.360	2600.551	988.841
607520.691	295.341	-735.521	-114.441	-2849.996	2055.168	2432.466	2595.186	993.013
607520.699	303.686	-731.647	-99.242	-2841.949	2047.718	2437.830	2605.915	987.947
607520.707	292.361	-735.223	-109.076	-2852.976	2044.737	2414.286	2580.583	978.410
607520.715	288.486	-739.992	-111.163	-2854.764	2038.181	2433.360	2594.888	990.629
607520.723	287.294	-742.376	-116.229	-2854.168	2039.373	2416.968	2580.583	982.285
607520.731	286.102	-742.078	-119.209	-2849.102	2037.287	2425.909	2582.371	991.523
607520.739	295.937	-726.581	-109.673	-2826.154	2039.671	2437.532	2597.570	991.821
607520.747	298.619	-717.044	-101.328	-2817.214	2038.181	2410.412	2572.834	981.092
607520.755	297.427	-717.342	-104.606	-2815.127	2028.942	2425.909	2586.842	984.669
607520.763	291.765	-723.898	-115.037	-2819.896	2020.299	2403.259	2568.066	970.662
607520.771	287.294	-727.475	-115.335	-2818.704	2012.849	2402.365	2566.278	976.920
607520.779	294.149	-717.938	-109.673	-2809.465	2011.955	2411.008	2579.987	974.536
607520.787	286.698	-722.706	-109.673	-2816.021	2011.061	2391.934	2557.039	969.768
607520.795	302.494	-705.719	-96.560	-2791.882	2010.465	2408.922	2573.430	976.920
607520.803	314.116	-694.096	-90.003	-2769.530	2008.379	2391.040	2566.874	961.721
607520.811	304.878	-694.394	-105.202	-2768.040	1994.967	2397.299	2564.490	971.556
607520.819	304.878	-692.010	-106.692	-2765.060	1989.603	2407.432	2571.940	969.470
607520.827	302.792	-697.374	-101.328	-2762.675	1986.027	2384.186	2547.801	963.211
607520.835	301.599	-698.268	-96.560	-2762.675	1984.537	2398.789	2563.298	970.960
607520.843	296.235	-697.076	-102.520	-2767.444	1975.298	2370.775	2539.158	950.396
607520.851	288.486	-702.739	-119.507	-2766.251	1958.311	2370.477	2534.389	957.251
607520.855	297.725	-693.202	-110.567	-2756.119	1957.119	2387.166	2554.655	964.105
607520.863	299.215	-699.162	-100.136	-2764.165	1966.059	2360.642	2525.747	953.376
607520.871	302.494	-692.904	-92.685	-2746.284	1968.741	2374.053	2537.966	961.125
