Timestamp	workload	stress	Marker
3.5007e+03	2.1011e+00	1.1713e+00	0.0000e+00	0.0000e+00
3.5008e+03	2.1012e+00	1.1717e+00	0.0000e+00	0.0000e+00
3.5009e+03	2.1011e+00	1.1721e+00	0.0000e+00	0.0000e+00
3.5010e+03	2.1013e+00	1.1724e+00	0.0000e+00	0.0000e+00
3.5011e+03	2.1019e+00	1.1726e+00	0.0000e+00	0.0000e+00
3.5012e+03	2.1021e+00	1.1729e+00	0.0000e+00	0.0000e+00
3.5013e+03	2.1017e+00	1.1731e+00	0.0000e+00	0.0000e+00
3.5014e+03	2.1009e+00	1.1733e+00	0.0000e+00	0.0000e+00
3.5015e+03	2.0993e+00	1.1735e+00	0.0000e+00	0.0000e+00
3.5016e+03	2.0978e+00	1.1738e+00	0.0000e+00	0.0000e+00
3.5017e+03	2.0960e+00	1.1741e+00	0.0000e+00	0.0000e+00
3.5018e+03	2.0941e+00	1.1744e+00	0.0000e+00	0.0000e+00
3.5019e+03	2.0923e+00	1.1748e+00	0.0000e+00	0.0000e+00
3.5020e+03	2.0905e+00	1.1750e+00	0.0000e+00	0.0000e+00
3.5021e+03	2.0883e+00	1.1753e+00	0.0000e+00	0.0000e+00
3.5022e+03	2.0860e+00	1.1756e+00	0.0000e+00	0.0000e+00
3.5023e+03	2.0835e+00	1.1752e+00	0.0000e+00	0.0000e+00
3.5024e+03	2.0810e+00	1.1755e+00	0.0000e+00	0.0000e+00
3.5025e+03	2.0786e+00	1.1752e+00	0.0000e+00	0.0000e+00
3.5026e+03	2.0763e+00	1.1748e+00	0.0000e+00	0.0000e+00
3.5027e+03	2.0763e+00	1.1752e+00	0.0000e+00	0.0000e+00
3.5028e+03	2.0738e+00	1.1751e+00	0.0000e+00	0.0000e+00
3.5029e+03	2.0706e+00	1.1751e+00	0.0000e+00	0.0000e+00
3.5030e+03	2.0670e+00	1.1749e+00	0.0000e+00	0.0000e+00
3.5031e+03	2.0630e+00	1.1747e+00	0.0000e+00	0.0000e+00
3.5032e+03	2.0594e+00	1.1746e+00	0.0000e+00	0.0000e+00
3.5033e+03	2.0561e+00	1.1744e+00	0.0000e+00	0.0000e+00
3.5034e+03	2.0531e+00	1.1741e+00	0.0000e+00	0.0000e+00
3.5035e+03	2.0493e+00	1.1737e+00	0.0000e+00	0.0000e+00
3.5036e+03	2.0453e+00	1.1733e+00	0.0000e+00	0.0000e+00
3.5037e+03	2.0415e+00	1.1729e+00	0.0000e+00	0.0000e+00
3.5038e+03	2.0377e+00	1.1725e+00	0.0000e+00	0.0000e+00
3.5039e+03	2.0344e+00	1.1722e+00	0.0000e+00	0.0000e+00
3.5040e+03	2.0308e+00	1.1720e+00	0.0000e+00	0.0000e+00
3.5041e+03	2.0274e+00	1.1717e+00	0.0000e+00	0.0000e+00
3.5042e+03	2.0242e+00	1.1716e+00	0.0000e+00	0.0000e+00
3.5043e+03	2.0209e+00	1.1715e+00	0.0000e+00	0.0000e+00
3.5044e+03	2.0177e+00	1.1710e+00	0.0000e+00	0.0000e+00
3.5045e+03	2.0146e+00	1.1708e+00	0.0000e+00	0.0000e+00
3.5046e+03	2.0117e+00	1.1707e+00	0.0000e+00	0.0000e+00
3.5047e+03	2.0091e+00	1.1706e+00	0.0000e+00	0.0000e+00
3.5048e+03	2.0071e+00	1.1708e+00	0.0000e+00	0.0000e+00
3.5049e+03	2.0055e+00	1.1713e+00	0.0000e+00	0.0000e+00
3.5050e+03	2.0033e+00	1.1716e+00	0.0000e+00	0.0000e+00
3.5051e+03	2.0011e+00	1.1720e+00	0.0000e+00	0.0000e+00
3.5052e+03	1.9993e+00	1.1725e+00	0.0000e+00	0.0000e+00
3.5053e+03	1.9980e+00	1.1727e+00	0.0000e+00	0.0000e+00
3.5054e+03	1.9984e+00	1.1730e+00	0.0000e+00	0.0000e+00
3.5055e+03	1.9990e+00	1.1733e+00	0.0000e+00	0.0000e+00
3.5056e+03	1.9996e+00	1.1734e+00	0.0000e+00	0.0000e+00
3.5057e+03	1.9986e+00	1.1735e+00	0.0000e+00	0.0000e+00
3.5058e+03	1.9982e+00	1.1736e+00	0.0000e+00	0.0000e+00
3.5059e+03	1.9974e+00	1.1736e+00	0.0000e+00	0.0000e+00
3.5060e+03	1.9972e+00	1.1738e+00	0.0000e+00	0.0000e+00
3.5061e+03	1.9971e+00	1.1739e+00	0.0000e+00	0.0000e+00
3.5062e+03	1.9981e+00	1.1738e+00	0.0000e+00	0.0000e+00
3.5063e+03	1.9992e+00	1.1737e+00	0.0000e+00	0.0000e+00
3.5064e+03	1.9994e+00	1.1737e+00	0.0000e+00	0.0000e+00
3.5065e+03	1.9994e+00	1.1735e+00	0.0000e+00	0.0000e+00
3.5066e+03	1.9991e+00	1.1733e+00	0.0000e+00	0.0000e+00
3.5067e+03	1.9985e+00	1.1731e+00	0.0000e+00	0.0000e+00
3.5068e+03	1.9978e+00	1.1729e+00	0.0000e+00	0.0000e+00
3.5069e+03	1.9971e+00	1.1725e+00	0.0000e+00	0.0000e+00
3.5070e+03	1.9967e+00	1.1722e+00	0.0000e+00	0.0000e+00
3.5071e+03	1.9960e+00	1.1716e+00	0.0000e+00	0.0000e+00
3.5072e+03	1.9951e+00	1.1707e+00	0.0000e+00	0.0000e+00
3.5073e+03	1.9944e+00	1.1702e+00	0.0000e+00	0.0000e+00
3.5074e+03	1.9938e+00	1.1698e+00	0.0000e+00	0.0000e+00
3.5075e+03	1.9927e+00	1.1696e+00	0.0000e+00	0.0000e+00
3.5076e+03	1.9911e+00	1.1693e+00	0.0000e+00	0.0000e+00
3.5077e+03	1.9892e+00	1.1690e+00	0.0000e+00	0.0000e+00
3.5078e+03	1.9870e+00	1.1688e+00	0.0000e+00	0.0000e+00
3.5079e+03	1.9851e+00	1.1684e+00	0.0000e+00	0.0000e+00
3.5080e+03	1.9831e+00	1.1681e+00	0.0000e+00	0.0000e+00
3.5081e+03	1.9804e+00	1.1677e+00	0.0000e+00	0.0000e+00
3.5082e+03	1.9776e+00	1.1674e+00	0.0000e+00	0.0000e+00
3.5083e+03	1.9767e+00	1.1672e+00	0.0000e+00	0.0000e+00
3.5084e+03	1.9745e+00	1.1670e+00	0.0000e+00	0.0000e+00
3.5085e+03	1.9724e+00	1.1665e+00	0.0000e+00	0.0000e+00
3.5086e+03	1.9698e+00	1.1660e+00	0.0000e+00	0.0000e+00
3.5087e+03	1.9671e+00	1.1654e+00	0.0000e+00	0.0000e+00
3.5088e+03	1.9646e+00	1.1648e+00	0.0000e+00	0.0000e+00
3.5089e+03	1.9617e+00	1.1642e+00	0.0000e+00	0.0000e+00
3.5090e+03	1.9593e+00	1.1638e+00	0.0000e+00	0.0000e+00
3.5091e+03	1.9571e+00	1.1635e+00	0.0000e+00	0.0000e+00
3.5092e+03	1.9549e+00	1.1634e+00	0.0000e+00	0.0000e+00
3.5093e+03	1.9544e+00	1.1633e+00	0.0000e+00	0.0000e+00
3.5094e+03	1.9523e+00	1.1630e+00	0.0000e+00	0.0000e+00
3.5095e+03	1.9502e+00	1.1625e+00	0.0000e+00	0.0000e+00
3.5096e+03	1.9487e+00	1.1624e+00	0.0000e+00	0.0000e+00
3.5097e+03	1.9472e+00	1.1623e+00	0.0000e+00	0.0000e+00
3.5098e+03	1.9447e+00	1.1616e+00	0.0000e+00	0.0000e+00
3.5099e+03	1.9424e+00	1.1609e+00	0.0000e+00	0.0000e+00
3.5100e+03	1.9404e+00	1.1601e+00	0.0000e+00	0.0000e+00
3.5101e+03	1.9386e+00	1.1597e+00	0.0000e+00	0.0000e+00
3.5102e+03	1.9361e+00	1.1593e+00	0.0000e+00	0.0000e+00
3.5103e+03	1.9337e+00	1.1589e+00	0.0000e+00	0.0000e+00
3.5104e+03	1.9311e+00	1.1586e+00	0.0000e+00	0.0000e+00
3.5105e+03	1.9297e+00	1.1582e+00	0.0000e+00	0.0000e+00
3.5106e+03	1.9280e+00	1.1578e+00	0.0000e+00	0.0000e+00
3.5107e+03	1.9257e+00	1.1574e+00	0.0000e+00	0.0000e+00
3.5108e+03	1.9233e+00	1.1571e+00	0.0000e+00	0.0000e+00
3.5109e+03	1.9208e+00	1.1567e+00	0.0000e+00	0.0000e+00
3.5110e+03	1.9181e+00	1.1561e+00	0.0000e+00	0.0000e+00
3.5111e+03	1.9153e+00	1.1557e+00	0.0000e+00	0.0000e+00
3.5112e+03	1.9126e+00	1.1551e+00	0.0000e+00	0.0000e+00
3.5113e+03	1.9101e+00	1.1545e+00	0.0000e+00	0.0000e+00
3.5114e+03	1.9077e+00	1.1539e+00	0.0000e+00	0.0000e+00
3.5115e+03	1.9055e+00	1.1533e+00	0.0000e+00	0.0000e+00
3.5116e+03	1.9038e+00	1.1531e+00	0.0000e+00	0.0000e+00
3.5117e+03	1.9025e+00	1.1527e+00	0.0000e+00	0.0000e+00
3.5118e+03	1.9010e+00	1.1523e+00	0.0000e+00	0.0000e+00
3.5119e+03	1.8996e+00	1.1520e+00	0.0000e+00	0.0000e+00
3.5120e+03	1.8982e+00	1.1517e+00	0.0000e+00	0.0000e+00
3.5121e+03	1.8971e+00	1.1514e+00	0.0000e+00	0.0000e+00
3.5122e+03	1.8958e+00	1.1510e+00	0.0000e+00	0.0000e+00
3.5123e+03	1.8949e+00	1.1505e+00	0.0000e+00	0.0000e+00
3.5124e+03	1.8937e+00	1.1500e+00	0.0000e+00	0.0000e+00
3.5125e+03	1.8926e+00	1.1498e+00	0.0000e+00	0.0000e+00
3.5126e+03	1.8917e+00	1.1495e+00	0.0000e+00	0.0000e+00
3.5127e+03	1.8922e+00	1.1495e+00	0.0000e+00	0.0000e+00
3.5128e+03	1.8918e+00	1.1494e+00	0.0000e+00	0.0000e+00
3.5129e+03	1.8916e+00	1.1494e+00	0.0000e+00	0.0000e+00
3.5130e+03	1.8914e+00	1.1495e+00	0.0000e+00	0.0000e+00
3.5131e+03	1.8909e+00	1.1494e+00	0.0000e+00	0.0000e+00
3.5132e+03	1.8908e+00	1.1494e+00	0.0000e+00	0.0000e+00
3.5133e+03	1.8904e+00	1.1494e+00	0.0000e+00	0.0000e+00
3.5134e+03	1.8899e+00	1.1495e+00	0.0000e+00	0.0000e+00
3.5135e+03	1.8889e+00	1.1498e+00	0.0000e+00	0.0000e+00
3.5136e+03	1.8883e+00	1.1500e+00	0.0000e+00	0.0000e+00
3.5137e+03	1.8884e+00	1.1505e+00	0.0000e+00	0.0000e+00
3.5138e+03	1.8889e+00	1.1510e+00	0.0000e+00	0.0000e+00
3.5139e+03	1.8895e+00	1.1516e+00	0.0000e+00	0.0000e+00
3.5140e+03	1.8888e+00	1.1522e+00	0.0000e+00	0.0000e+00
3.5141e+03	1.8885e+00	1.1527e+00	0.0000e+00	0.0000e+00
3.5142e+03	1.8879e+00	1.1529e+00	0.0000e+00	0.0000e+00
3.5143e+03	1.8873e+00	1.1532e+00	0.0000e+00	0.0000e+00
3.5144e+03	1.8868e+00	1.1535e+00	0.0000e+00	0.0000e+00
3.5145e+03	1.8863e+00	1.1537e+00	0.0000e+00	0.0000e+00
3.5146e+03	1.8846e+00	1.1532e+00	0.0000e+00	0.0000e+00
3.5148e+03	1.8845e+00	1.1536e+00	0.0000e+00	0.0000e+00
3.5148e+03	1.8829e+00	1.1533e+00	0.0000e+00	0.0000e+00
3.5149e+03	1.8827e+00	1.1536e+00	0.0000e+00	0.0000e+00
3.5150e+03	1.8821e+00	1.1540e+00	0.0000e+00	0.0000e+00
3.5151e+03	1.8813e+00	1.1543e+00	0.0000e+00	0.0000e+00
3.5153e+03	1.8791e+00	1.1540e+00	0.0000e+00	0.0000e+00
3.5153e+03	1.8785e+00	1.1540e+00	0.0000e+00	0.0000e+00
3.5154e+03	1.8786e+00	1.1539e+00	0.0000e+00	0.0000e+00
3.5155e+03	1.8789e+00	1.1537e+00	0.0000e+00	0.0000e+00
3.5156e+03	1.8787e+00	1.1537e+00	0.0000e+00	0.0000e+00
3.5157e+03	1.8791e+00	1.1535e+00	0.0000e+00	0.0000e+00
3.5158e+03	1.8798e+00	1.1532e+00	0.0000e+00	0.0000e+00
3.5159e+03	1.8799e+00	1.1529e+00	0.0000e+00	0.0000e+00
3.5160e+03	1.8798e+00	1.1526e+00	0.0000e+00	0.0000e+00
3.5161e+03	1.8797e+00	1.1526e+00	0.0000e+00	0.0000e+00
3.5163e+03	1.8796e+00	1.1525e+00	0.0000e+00	0.0000e+00
3.5163e+03	1.8794e+00	1.1526e+00	0.0000e+00	0.0000e+00
3.5164e+03	1.8790e+00	1.1525e+00	0.0000e+00	0.0000e+00
3.5165e+03	1.8791e+00	1.1521e+00	0.0000e+00	0.0000e+00
3.5166e+03	1.8790e+00	1.1517e+00	0.0000e+00	0.0000e+00
3.5167e+03	1.8785e+00	1.1511e+00	0.0000e+00	0.0000e+00
3.5168e+03	1.8774e+00	1.1505e+00	0.0000e+00	0.0000e+00
3.5169e+03	1.8756e+00	1.1496e+00	0.0000e+00	0.0000e+00
3.5170e+03	1.8740e+00	1.1489e+00	0.0000e+00	0.0000e+00
3.5171e+03	1.8720e+00	1.1483e+00	0.0000e+00	0.0000e+00
3.5172e+03	1.8696e+00	1.1478e+00	0.0000e+00	0.0000e+00
3.5173e+03	1.8670e+00	1.1472e+00	0.0000e+00	0.0000e+00
3.5174e+03	1.8639e+00	1.1467e+00	0.0000e+00	0.0000e+00
3.5175e+03	1.8603e+00	1.1461e+00	0.0000e+00	0.0000e+00
3.5176e+03	1.8556e+00	1.1455e+00	0.0000e+00	0.0000e+00
3.5177e+03	1.8505e+00	1.1449e+00	0.0000e+00	0.0000e+00
3.5178e+03	1.8504e+00	1.1449e+00	0.0000e+00	0.0000e+00
3.5179e+03	1.8452e+00	1.1442e+00	0.0000e+00	0.0000e+00
3.5180e+03	1.8400e+00	1.1435e+00	0.0000e+00	0.0000e+00
3.5181e+03	1.8397e+00	1.1431e+00	0.0000e+00	0.0000e+00
3.5182e+03	1.8395e+00	1.1427e+00	0.0000e+00	0.0000e+00
3.5183e+03	1.8339e+00	1.1416e+00	0.0000e+00	0.0000e+00
3.5184e+03	1.8285e+00	1.1408e+00	0.0000e+00	0.0000e+00
3.5185e+03	1.8229e+00	1.1400e+00	0.0000e+00	0.0000e+00
3.5186e+03	1.8173e+00	1.1392e+00	0.0000e+00	0.0000e+00
3.5187e+03	1.8125e+00	1.1388e+00	0.0000e+00	0.0000e+00
3.5188e+03	1.8078e+00	1.1384e+00	0.0000e+00	0.0000e+00
3.5189e+03	1.8038e+00	1.1381e+00	0.0000e+00	0.0000e+00
3.5190e+03	1.8003e+00	1.1379e+00	0.0000e+00	0.0000e+00
3.5191e+03	1.7969e+00	1.1376e+00	0.0000e+00	0.0000e+00
3.5192e+03	1.7931e+00	1.1370e+00	0.0000e+00	0.0000e+00
3.5193e+03	1.7896e+00	1.1365e+00	0.0000e+00	0.0000e+00
3.5194e+03	1.7866e+00	1.1360e+00	0.0000e+00	0.0000e+00
3.5195e+03	1.7840e+00	1.1357e+00	0.0000e+00	0.0000e+00
3.5196e+03	1.7822e+00	1.1358e+00	0.0000e+00	0.0000e+00
3.5197e+03	1.7800e+00	1.1357e+00	0.0000e+00	0.0000e+00
3.5198e+03	1.7781e+00	1.1356e+00	0.0000e+00	0.0000e+00
3.5199e+03	1.7766e+00	1.1356e+00	0.0000e+00	0.0000e+00
3.5200e+03	1.7749e+00	1.1356e+00	0.0000e+00	0.0000e+00
3.5202e+03	1.7732e+00	1.1356e+00	0.0000e+00	0.0000e+00
3.5202e+03	1.7715e+00	1.1356e+00	0.0000e+00	0.0000e+00
3.5203e+03	1.7694e+00	1.1356e+00	0.0000e+00	0.0000e+00
3.5204e+03	1.7678e+00	1.1356e+00	0.0000e+00	0.0000e+00
3.5205e+03	1.7662e+00	1.1358e+00	0.0000e+00	0.0000e+00
3.5206e+03	1.7645e+00	1.1360e+00	0.0000e+00	0.0000e+00
3.5207e+03	1.7632e+00	1.1360e+00	0.0000e+00	0.0000e+00
3.5208e+03	1.7621e+00	1.1360e+00	0.0000e+00	0.0000e+00
3.5209e+03	1.7614e+00	1.1358e+00	0.0000e+00	0.0000e+00
3.5210e+03	1.7608e+00	1.1356e+00	0.0000e+00	0.0000e+00
3.5211e+03	1.7619e+00	1.1357e+00	0.0000e+00	0.0000e+00
3.5212e+03	1.7611e+00	1.1355e+00	0.0000e+00	0.0000e+00
3.5213e+03	1.7606e+00	1.1353e+00	0.0000e+00	0.0000e+00
3.5214e+03	1.7607e+00	1.1351e+00	0.0000e+00	0.0000e+00
3.5215e+03	1.7611e+00	1.1348e+00	0.0000e+00	0.0000e+00
3.5216e+03	1.7618e+00	1.1343e+00	0.0000e+00	0.0000e+00
3.5218e+03	1.7628e+00	1.1335e+00	0.0000e+00	0.0000e+00
3.5218e+03	1.7639e+00	1.1327e+00	0.0000e+00	0.0000e+00
3.5219e+03	1.7651e+00	1.1319e+00	0.0000e+00	0.0000e+00
3.5220e+03	1.7662e+00	1.1313e+00	0.0000e+00	0.0000e+00
3.5222e+03	1.7684e+00	1.1307e+00	0.0000e+00	0.0000e+00
3.5223e+03	1.7703e+00	1.1301e+00	0.0000e+00	0.0000e+00
3.5224e+03	1.7724e+00	1.1294e+00	0.0000e+00	0.0000e+00
3.5225e+03	1.7752e+00	1.1287e+00	0.0000e+00	0.0000e+00
3.5225e+03	1.7787e+00	1.1281e+00	0.0000e+00	0.0000e+00
3.5226e+03	1.7819e+00	1.1274e+00	0.0000e+00	0.0000e+00
3.5228e+03	1.7846e+00	1.1266e+00	0.0000e+00	0.0000e+00
3.5229e+03	1.7864e+00	1.1264e+00	0.0000e+00	0.0000e+00
3.5230e+03	1.7882e+00	1.1261e+00	0.0000e+00	0.0000e+00
3.5230e+03	1.7899e+00	1.1258e+00	0.0000e+00	0.0000e+00
3.5231e+03	1.7924e+00	1.1254e+00	0.0000e+00	0.0000e+00
3.5232e+03	1.7956e+00	1.1250e+00	0.0000e+00	0.0000e+00
3.5234e+03	1.7989e+00	1.1247e+00	0.0000e+00	0.0000e+00
3.5234e+03	1.8019e+00	1.1246e+00	0.0000e+00	0.0000e+00
3.5235e+03	1.8044e+00	1.1244e+00	0.0000e+00	0.0000e+00
3.5236e+03	1.8069e+00	1.1243e+00	0.0000e+00	0.0000e+00
3.5238e+03	1.8084e+00	1.1243e+00	0.0000e+00	0.0000e+00
3.5238e+03	1.8102e+00	1.1243e+00	0.0000e+00	0.0000e+00
3.5239e+03	1.8099e+00	1.1239e+00	0.0000e+00	0.0000e+00
3.5241e+03	1.8106e+00	1.1236e+00	0.0000e+00	0.0000e+00
3.5242e+03	1.8116e+00	1.1231e+00	0.0000e+00	0.0000e+00
3.5243e+03	1.8120e+00	1.1227e+00	0.0000e+00	0.0000e+00
3.5244e+03	1.8124e+00	1.1225e+00	0.0000e+00	0.0000e+00
3.5245e+03	1.8125e+00	1.1223e+00	0.0000e+00	0.0000e+00
3.5246e+03	1.8115e+00	1.1217e+00	0.0000e+00	0.0000e+00
3.5247e+03	1.8101e+00	1.1213e+00	0.0000e+00	0.0000e+00
3.5248e+03	1.8085e+00	1.1210e+00	0.0000e+00	0.0000e+00
3.5249e+03	1.8073e+00	1.1205e+00	0.0000e+00	0.0000e+00
3.5250e+03	1.8058e+00	1.1199e+00	0.0000e+00	0.0000e+00
3.5251e+03	1.8036e+00	1.1193e+00	0.0000e+00	0.0000e+00
3.5252e+03	1.8012e+00	1.1185e+00	0.0000e+00	0.0000e+00
3.5253e+03	1.7987e+00	1.1178e+00	0.0000e+00	0.0000e+00
3.5254e+03	1.7957e+00	1.1169e+00	0.0000e+00	0.0000e+00
3.5255e+03	1.7926e+00	1.1161e+00	0.0000e+00	0.0000e+00
3.5256e+03	1.7895e+00	1.1153e+00	0.0000e+00	0.0000e+00
3.5257e+03	1.7870e+00	1.1144e+00	0.0000e+00	0.0000e+00
3.5257e+03	1.7843e+00	1.1135e+00	0.0000e+00	0.0000e+00
3.5259e+03	1.7819e+00	1.1130e+00	0.0000e+00	0.0000e+00
3.5260e+03	1.7818e+00	1.1127e+00	0.0000e+00	0.0000e+00
3.5261e+03	1.7798e+00	1.1124e+00	0.0000e+00	0.0000e+00
3.5261e+03	1.7795e+00	1.1123e+00	0.0000e+00	0.0000e+00
3.5262e+03	1.7768e+00	1.1119e+00	0.0000e+00	0.0000e+00
3.5264e+03	1.7741e+00	1.1112e+00	0.0000e+00	0.0000e+00
3.5265e+03	1.7721e+00	1.1108e+00	0.0000e+00	0.0000e+00
3.5266e+03	1.7703e+00	1.1104e+00	0.0000e+00	0.0000e+00
3.5267e+03	1.7688e+00	1.1099e+00	0.0000e+00	0.0000e+00
3.5267e+03	1.7674e+00	1.1093e+00	0.0000e+00	0.0000e+00
3.5268e+03	1.7660e+00	1.1088e+00	0.0000e+00	0.0000e+00
3.5270e+03	1.7649e+00	1.1086e+00	0.0000e+00	0.0000e+00
3.5271e+03	1.7634e+00	1.1084e+00	0.0000e+00	0.0000e+00
3.5272e+03	1.7617e+00	1.1085e+00	0.0000e+00	0.0000e+00
3.5273e+03	1.7601e+00	1.1085e+00	0.0000e+00	0.0000e+00
3.5274e+03	1.7586e+00	1.1085e+00	0.0000e+00	0.0000e+00
3.5275e+03	1.7574e+00	1.1087e+00	0.0000e+00	0.0000e+00
3.5276e+03	1.7563e+00	1.1088e+00	0.0000e+00	0.0000e+00
3.5277e+03	1.7552e+00	1.1089e+00	0.0000e+00	0.0000e+00
3.5278e+03	1.7540e+00	1.1088e+00	0.0000e+00	0.0000e+00
3.5278e+03	1.7527e+00	1.1086e+00	0.0000e+00	0.0000e+00
3.5280e+03	1.7511e+00	1.1085e+00	0.0000e+00	0.0000e+00
3.5281e+03	1.7497e+00	1.1084e+00	0.0000e+00	0.0000e+00
3.5281e+03	1.7485e+00	1.1083e+00	0.0000e+00	0.0000e+00
3.5282e+03	1.7474e+00	1.1082e+00	0.0000e+00	0.0000e+00
3.5284e+03	1.7463e+00	1.1081e+00	0.0000e+00	0.0000e+00
3.5285e+03	1.7458e+00	1.1079e+00	0.0000e+00	0.0000e+00
3.5286e+03	1.7450e+00	1.1077e+00	0.0000e+00	0.0000e+00
3.5287e+03	1.7442e+00	1.1076e+00	0.0000e+00	0.0000e+00
3.5288e+03	1.7435e+00	1.1078e+00	0.0000e+00	0.0000e+00
3.5289e+03	1.7432e+00	1.1077e+00	0.0000e+00	0.0000e+00
3.5289e+03	1.7432e+00	1.1076e+00	0.0000e+00	0.0000e+00
3.5291e+03	1.7434e+00	1.1073e+00	0.0000e+00	0.0000e+00
3.5292e+03	1.7435e+00	1.1068e+00	0.0000e+00	0.0000e+00
3.5293e+03	1.7436e+00	1.1064e+00	0.0000e+00	0.0000e+00
3.5293e+03	1.7443e+00	1.1060e+00	0.0000e+00	0.0000e+00
3.5294e+03	1.7451e+00	1.1055e+00	0.0000e+00	0.0000e+00
3.5296e+03	1.7457e+00	1.1049e+00	0.0000e+00	0.0000e+00
3.5297e+03	1.7466e+00	1.1045e+00	0.0000e+00	0.0000e+00
3.5298e+03	1.7480e+00	1.1044e+00	0.0000e+00	0.0000e+00
3.5298e+03	1.7481e+00	1.1042e+00	0.0000e+00	0.0000e+00
3.5300e+03	1.7502e+00	1.1037e+00	0.0000e+00	0.0000e+00
3.5301e+03	1.7525e+00	1.1032e+00	0.0000e+00	0.0000e+00
3.5302e+03	1.7539e+00	1.1028e+00	0.0000e+00	0.0000e+00
3.5303e+03	1.7561e+00	1.1025e+00	0.0000e+00	0.0000e+00
3.5303e+03	1.7583e+00	1.1024e+00	0.0000e+00	0.0000e+00
3.5305e+03	1.7608e+00	1.1024e+00	0.0000e+00	0.0000e+00
3.5306e+03	1.7615e+00	1.1024e+00	0.0000e+00	0.0000e+00
3.5307e+03	1.7623e+00	1.1024e+00	0.0000e+00	0.0000e+00
3.5308e+03	1.7650e+00	1.1021e+00	0.0000e+00	0.0000e+00
3.5309e+03	1.7679e+00	1.1019e+00	0.0000e+00	0.0000e+00
3.5310e+03	1.7711e+00	1.1017e+00	0.0000e+00	0.0000e+00
3.5311e+03	1.7744e+00	1.1017e+00	0.0000e+00	0.0000e+00
3.5312e+03	1.7778e+00	1.1016e+00	0.0000e+00	0.0000e+00
3.5313e+03	1.7812e+00	1.1016e+00	0.0000e+00	0.0000e+00
3.5314e+03	1.7846e+00	1.1016e+00	0.0000e+00	0.0000e+00
3.5314e+03	1.7882e+00	1.1017e+00	0.0000e+00	0.0000e+00
3.5316e+03	1.7918e+00	1.1017e+00	0.0000e+00	0.0000e+00
3.5317e+03	1.7948e+00	1.1016e+00	0.0000e+00	0.0000e+00
3.5318e+03	1.7980e+00	1.1014e+00	0.0000e+00	0.0000e+00
3.5319e+03	1.8008e+00	1.1012e+00	0.0000e+00	0.0000e+00
3.5320e+03	1.8037e+00	1.1011e+00	0.0000e+00	0.0000e+00
3.5321e+03	1.8064e+00	1.1011e+00	0.0000e+00	0.0000e+00
3.5322e+03	1.8089e+00	1.1010e+00	0.0000e+00	0.0000e+00
3.5323e+03	1.8110e+00	1.1008e+00	0.0000e+00	0.0000e+00
3.5324e+03	1.8129e+00	1.1006e+00	0.0000e+00	0.0000e+00
3.5325e+03	1.8150e+00	1.1002e+00	0.0000e+00	0.0000e+00
3.5326e+03	1.8164e+00	1.0999e+00	0.0000e+00	0.0000e+00
3.5327e+03	1.8176e+00	1.0997e+00	0.0000e+00	0.0000e+00
3.5328e+03	1.8175e+00	1.0993e+00	0.0000e+00	0.0000e+00
3.5329e+03	1.8186e+00	1.0991e+00	0.0000e+00	0.0000e+00
3.5330e+03	1.8193e+00	1.0989e+00	0.0000e+00	0.0000e+00
3.5331e+03	1.8201e+00	1.0988e+00	0.0000e+00	0.0000e+00
3.5332e+03	1.8211e+00	1.0989e+00	0.0000e+00	0.0000e+00
3.5333e+03	1.8217e+00	1.0989e+00	0.0000e+00	0.0000e+00
3.5334e+03	1.8218e+00	1.0989e+00	0.0000e+00	0.0000e+00
3.5335e+03	1.8220e+00	1.0989e+00	0.0000e+00	0.0000e+00
3.5336e+03	1.8225e+00	1.0992e+00	0.0000e+00	0.0000e+00
3.5336e+03	1.8238e+00	1.0992e+00	0.0000e+00	0.0000e+00
3.5337e+03	1.8250e+00	1.0995e+00	0.0000e+00	0.0000e+00
3.5339e+03	1.8257e+00	1.0998e+00	0.0000e+00	0.0000e+00
3.5340e+03	1.8260e+00	1.1001e+00	0.0000e+00	0.0000e+00
3.5341e+03	1.8266e+00	1.1004e+00	0.0000e+00	0.0000e+00
3.5342e+03	1.8271e+00	1.1005e+00	0.0000e+00	0.0000e+00
3.5342e+03	1.8273e+00	1.1008e+00	0.0000e+00	0.0000e+00
3.5344e+03	1.8271e+00	1.1010e+00	0.0000e+00	0.0000e+00
3.5345e+03	1.8275e+00	1.1014e+00	0.0000e+00	0.0000e+00
3.5346e+03	1.8278e+00	1.1019e+00	0.0000e+00	0.0000e+00
3.5346e+03	1.8280e+00	1.1023e+00	0.0000e+00	0.0000e+00
3.5348e+03	1.8278e+00	1.1028e+00	0.0000e+00	0.0000e+00
3.5348e+03	1.8274e+00	1.1031e+00	0.0000e+00	0.0000e+00
3.5350e+03	1.8269e+00	1.1034e+00	0.0000e+00	0.0000e+00
3.5351e+03	1.8263e+00	1.1037e+00	0.0000e+00	0.0000e+00
3.5352e+03	1.8260e+00	1.1038e+00	0.0000e+00	0.0000e+00
3.5352e+03	1.8254e+00	1.1039e+00	0.0000e+00	0.0000e+00
3.5353e+03	1.8244e+00	1.1039e+00	0.0000e+00	0.0000e+00
3.5355e+03	1.8230e+00	1.1039e+00	0.0000e+00	0.0000e+00
3.5356e+03	1.8214e+00	1.1040e+00	0.0000e+00	0.0000e+00
