Timestamp	workload	stress	Marker
9.4480e+03	1.3612e+00	6.6264e-01	0.0000e+00
9.4481e+03	1.3615e+00	6.6246e-01	0.0000e+00
9.4482e+03	1.3620e+00	6.6230e-01	0.0000e+00
9.4483e+03	1.3628e+00	6.6201e-01	0.0000e+00
9.4484e+03	1.3635e+00	6.6161e-01	0.0000e+00
9.4485e+03	1.3643e+00	6.6124e-01	0.0000e+00
9.4486e+03	1.3652e+00	6.6084e-01	0.0000e+00
9.4487e+03	1.3658e+00	6.6046e-01	0.0000e+00
9.4488e+03	1.3660e+00	6.6014e-01	0.0000e+00
9.4489e+03	1.3659e+00	6.5988e-01	0.0000e+00
9.4490e+03	1.3657e+00	6.5963e-01	0.0000e+00
9.4491e+03	1.3651e+00	6.5954e-01	0.0000e+00
9.4492e+03	1.3645e+00	6.5951e-01	0.0000e+00
9.4493e+03	1.3637e+00	6.5948e-01	0.0000e+00
9.4494e+03	1.3629e+00	6.5948e-01	0.0000e+00
9.4495e+03	1.3620e+00	6.5952e-01	0.0000e+00
9.4496e+03	1.3609e+00	6.5956e-01	0.0000e+00
9.4497e+03	1.3592e+00	6.5970e-01	0.0000e+00
9.4498e+03	1.3569e+00	6.5982e-01	0.0000e+00
9.4499e+03	1.3541e+00	6.6003e-01	0.0000e+00
9.4500e+03	1.3515e+00	6.6014e-01	0.0000e+00
9.4501e+03	1.3487e+00	6.6021e-01	0.0000e+00
9.4502e+03	1.3459e+00	6.6020e-01	0.0000e+00
9.4503e+03	1.3430e+00	6.6027e-01	0.0000e+00
9.4504e+03	1.3403e+00	6.6050e-01	0.0000e+00
9.4505e+03	1.3376e+00	6.6086e-01	0.0000e+00
9.4506e+03	1.3348e+00	6.6131e-01	0.0000e+00
9.4507e+03	1.3316e+00	6.6177e-01	0.0000e+00
9.4508e+03	1.3286e+00	6.6216e-01	0.0000e+00
9.4509e+03	1.3257e+00	6.6246e-01	0.0000e+00
9.4510e+03	1.3232e+00	6.6259e-01	0.0000e+00
9.4511e+03	1.3207e+00	6.6268e-01	0.0000e+00
9.4512e+03	1.3185e+00	6.6269e-01	0.0000e+00
9.4513e+03	1.3161e+00	6.6269e-01	0.0000e+00
9.4514e+03	1.3145e+00	6.6274e-01	0.0000e+00
9.4515e+03	1.3129e+00	6.6278e-01	0.0000e+00
9.4516e+03	1.3114e+00	6.6283e-01	0.0000e+00
9.4517e+03	1.3104e+00	6.6289e-01	0.0000e+00
9.4518e+03	1.3096e+00	6.6305e-01	0.0000e+00
9.4519e+03	1.3091e+00	6.6316e-01	0.0000e+00
9.4520e+03	1.3086e+00	6.6332e-01	0.0000e+00
9.4521e+03	1.3082e+00	6.6338e-01	0.0000e+00
9.4522e+03	1.3081e+00	6.6355e-01	0.0000e+00
9.4523e+03	1.3081e+00	6.6370e-01	0.0000e+00
9.4524e+03	1.3077e+00	6.6377e-01	0.0000e+00
9.4525e+03	1.3076e+00	6.6377e-01	0.0000e+00
9.4526e+03	1.3075e+00	6.6373e-01	0.0000e+00
9.4527e+03	1.3073e+00	6.6380e-01	0.0000e+00
9.4528e+03	1.3074e+00	6.6416e-01	0.0000e+00
9.4529e+03	1.3074e+00	6.6450e-01	0.0000e+00
9.4530e+03	1.3076e+00	6.6508e-01	0.0000e+00
9.4531e+03	1.3080e+00	6.6568e-01	0.0000e+00
9.4532e+03	1.3084e+00	6.6627e-01	0.0000e+00
9.4533e+03	1.3089e+00	6.6703e-01	0.0000e+00
9.4534e+03	1.3094e+00	6.6786e-01	0.0000e+00
9.4535e+03	1.3100e+00	6.6873e-01	0.0000e+00
9.4536e+03	1.3103e+00	6.6953e-01	0.0000e+00
9.4537e+03	1.3104e+00	6.7037e-01	0.0000e+00
9.4538e+03	1.3104e+00	6.7144e-01	0.0000e+00
9.4539e+03	1.3100e+00	6.7246e-01	0.0000e+00
9.4540e+03	1.3097e+00	6.7361e-01	0.0000e+00
9.4541e+03	1.3094e+00	6.7479e-01	0.0000e+00
9.4542e+03	1.3091e+00	6.7599e-01	0.0000e+00
9.4543e+03	1.3090e+00	6.7714e-01	0.0000e+00
9.4544e+03	1.3091e+00	6.7833e-01	0.0000e+00
9.4545e+03	1.3087e+00	6.7948e-01	0.0000e+00
9.4546e+03	1.3081e+00	6.8069e-01	0.0000e+00
9.4547e+03	1.3076e+00	6.8194e-01	0.0000e+00
9.4548e+03	1.3072e+00	6.8299e-01	0.0000e+00
9.4549e+03	1.3070e+00	6.8400e-01	0.0000e+00
9.4550e+03	1.3065e+00	6.8512e-01	0.0000e+00
9.4551e+03	1.3057e+00	6.8621e-01	0.0000e+00
9.4552e+03	1.3047e+00	6.8730e-01	0.0000e+00
9.4553e+03	1.3036e+00	6.8832e-01	0.0000e+00
9.4554e+03	1.3023e+00	6.8928e-01	0.0000e+00
9.4555e+03	1.3013e+00	6.9036e-01	0.0000e+00
9.4556e+03	1.3008e+00	6.9152e-01	0.0000e+00
9.4557e+03	1.3002e+00	6.9263e-01	0.0000e+00
9.4558e+03	1.2999e+00	6.9349e-01	0.0000e+00
9.4559e+03	1.2995e+00	6.9435e-01	0.0000e+00
9.4560e+03	1.2988e+00	6.9511e-01	0.0000e+00
9.4561e+03	1.2980e+00	6.9591e-01	0.0000e+00
9.4562e+03	1.2971e+00	6.9675e-01	0.0000e+00
9.4563e+03	1.2959e+00	6.9765e-01	0.0000e+00
9.4564e+03	1.2951e+00	6.9852e-01	0.0000e+00
9.4565e+03	1.2948e+00	6.9953e-01	0.0000e+00
9.4566e+03	1.2951e+00	7.0052e-01	0.0000e+00
9.4567e+03	1.2957e+00	7.0150e-01	0.0000e+00
9.4568e+03	1.2957e+00	7.0246e-01	0.0000e+00
9.4569e+03	1.2956e+00	7.0343e-01	0.0000e+00
9.4570e+03	1.2956e+00	7.0433e-01	0.0000e+00
9.4571e+03	1.2955e+00	7.0525e-01	0.0000e+00
9.4572e+03	1.2957e+00	7.0612e-01	0.0000e+00
9.4573e+03	1.2959e+00	7.0690e-01	0.0000e+00
9.4574e+03	1.2963e+00	7.0756e-01	0.0000e+00
9.4575e+03	1.2966e+00	7.0827e-01	0.0000e+00
9.4576e+03	1.2969e+00	7.0877e-01	0.0000e+00
9.4577e+03	1.2970e+00	7.0935e-01	0.0000e+00
9.4578e+03	1.2969e+00	7.0992e-01	0.0000e+00
9.4579e+03	1.2970e+00	7.1053e-01	0.0000e+00
9.4580e+03	1.2969e+00	7.1117e-01	0.0000e+00
9.4581e+03	1.2967e+00	7.1170e-01	0.0000e+00
9.4582e+03	1.2964e+00	7.1213e-01	0.0000e+00
9.4583e+03	1.2961e+00	7.1254e-01	0.0000e+00
9.4584e+03	1.2952e+00	7.1293e-01	0.0000e+00
9.4585e+03	1.2949e+00	7.1319e-01	0.0000e+00
9.4586e+03	1.2947e+00	7.1329e-01	0.0000e+00
9.4587e+03	1.2951e+00	7.1345e-01	0.0000e+00
9.4588e+03	1.2957e+00	7.1353e-01	0.0000e+00
9.4589e+03	1.2965e+00	7.1357e-01	0.0000e+00
9.4590e+03	1.2972e+00	7.1349e-01	0.0000e+00
9.4591e+03	1.2978e+00	7.1332e-01	0.0000e+00
9.4592e+03	1.2984e+00	7.1319e-01	0.0000e+00
9.4593e+03	1.2990e+00	7.1310e-01	0.0000e+00
9.4594e+03	1.3002e+00	7.1293e-01	0.0000e+00
9.4595e+03	1.3013e+00	7.1270e-01	0.0000e+00
9.4596e+03	1.3024e+00	7.1244e-01	0.0000e+00
9.4597e+03	1.3038e+00	7.1229e-01	0.0000e+00
9.4598e+03	1.3051e+00	7.1217e-01	0.0000e+00
9.4599e+03	1.3065e+00	7.1196e-01	0.0000e+00
9.4600e+03	1.3079e+00	7.1160e-01	0.0000e+00
9.4601e+03	1.3095e+00	7.1121e-01	0.0000e+00
9.4602e+03	1.3112e+00	7.1099e-01	0.0000e+00
9.4603e+03	1.3131e+00	7.1074e-01	0.0000e+00
9.4604e+03	1.3149e+00	7.1048e-01	0.0000e+00
9.4605e+03	1.3168e+00	7.1020e-01	0.0000e+00
9.4606e+03	1.3181e+00	7.1001e-01	0.0000e+00
9.4607e+03	1.3190e+00	7.0980e-01	0.0000e+00
9.4608e+03	1.3196e+00	7.0972e-01	0.0000e+00
9.4609e+03	1.3205e+00	7.0962e-01	0.0000e+00
9.4610e+03	1.3219e+00	7.0945e-01	0.0000e+00
9.4611e+03	1.3238e+00	7.0952e-01	0.0000e+00
9.4612e+03	1.3257e+00	7.0959e-01	0.0000e+00
9.4613e+03	1.3279e+00	7.0967e-01	0.0000e+00
9.4614e+03	1.3303e+00	7.0970e-01	0.0000e+00
9.4615e+03	1.3323e+00	7.0962e-01	0.0000e+00
9.4616e+03	1.3344e+00	7.0958e-01	0.0000e+00
9.4617e+03	1.3365e+00	7.0955e-01	0.0000e+00
9.4618e+03	1.3387e+00	7.0958e-01	0.0000e+00
9.4619e+03	1.3410e+00	7.0954e-01	0.0000e+00
9.4620e+03	1.3435e+00	7.0954e-01	0.0000e+00
9.4621e+03	1.3459e+00	7.0958e-01	0.0000e+00
9.4622e+03	1.3487e+00	7.0951e-01	0.0000e+00
9.4623e+03	1.3514e+00	7.0953e-01	0.0000e+00
9.4624e+03	1.3540e+00	7.0960e-01	0.0000e+00
9.4625e+03	1.3568e+00	7.0960e-01	0.0000e+00
9.4626e+03	1.3598e+00	7.0951e-01	0.0000e+00
9.4627e+03	1.3628e+00	7.0937e-01	0.0000e+00
9.4628e+03	1.3654e+00	7.0939e-01	0.0000e+00
9.4629e+03	1.3679e+00	7.0940e-01	0.0000e+00
9.4630e+03	1.3701e+00	7.0940e-01	0.0000e+00
9.4631e+03	1.3719e+00	7.0914e-01	0.0000e+00
9.4632e+03	1.3737e+00	7.0907e-01	0.0000e+00
9.4633e+03	1.3751e+00	7.0910e-01	0.0000e+00
9.4634e+03	1.3773e+00	7.0918e-01	0.0000e+00
9.4635e+03	1.3794e+00	7.0935e-01	0.0000e+00
9.4636e+03	1.3815e+00	7.0935e-01	0.0000e+00
9.4637e+03	1.3835e+00	7.0934e-01	0.0000e+00
9.4638e+03	1.3852e+00	7.0943e-01	0.0000e+00
9.4639e+03	1.3865e+00	7.0960e-01	0.0000e+00
9.4640e+03	1.3879e+00	7.0974e-01	0.0000e+00
9.4641e+03	1.3895e+00	7.0981e-01	0.0000e+00
9.4642e+03	1.3912e+00	7.0984e-01	0.0000e+00
9.4643e+03	1.3925e+00	7.0977e-01	0.0000e+00
9.4644e+03	1.3937e+00	7.0968e-01	0.0000e+00
9.4645e+03	1.3948e+00	7.0964e-01	0.0000e+00
9.4646e+03	1.3947e+00	7.0991e-01	0.0000e+00
9.4647e+03	1.3944e+00	7.1021e-01	0.0000e+00
9.4648e+03	1.3956e+00	7.1012e-01	0.0000e+00
9.4649e+03	1.3965e+00	7.1005e-01	0.0000e+00
9.4650e+03	1.3978e+00	7.1003e-01	0.0000e+00
9.4651e+03	1.3993e+00	7.1010e-01	0.0000e+00
9.4652e+03	1.4005e+00	7.1005e-01	0.0000e+00
9.4653e+03	1.4012e+00	7.0990e-01	0.0000e+00
9.4654e+03	1.4019e+00	7.0971e-01	0.0000e+00
9.4655e+03	1.4029e+00	7.0953e-01	0.0000e+00
9.4656e+03	1.4040e+00	7.0940e-01	0.0000e+00
9.4657e+03	1.4053e+00	7.0925e-01	0.0000e+00
9.4658e+03	1.4066e+00	7.0917e-01	0.0000e+00
9.4659e+03	1.4080e+00	7.0917e-01	0.0000e+00
9.4660e+03	1.4095e+00	7.0924e-01	0.0000e+00
9.4661e+03	1.4112e+00	7.0946e-01	0.0000e+00
9.4662e+03	1.4129e+00	7.0963e-01	0.0000e+00
9.4663e+03	1.4147e+00	7.0976e-01	0.0000e+00
9.4664e+03	1.4166e+00	7.0985e-01	0.0000e+00
9.4665e+03	1.4188e+00	7.0975e-01	0.0000e+00
9.4666e+03	1.4212e+00	7.0969e-01	0.0000e+00
9.4667e+03	1.4232e+00	7.0972e-01	0.0000e+00
9.4668e+03	1.4253e+00	7.0991e-01	0.0000e+00
9.4669e+03	1.4271e+00	7.1015e-01	0.0000e+00
9.4670e+03	1.4285e+00	7.1025e-01	0.0000e+00
9.4671e+03	1.4300e+00	7.1033e-01	0.0000e+00
9.4672e+03	1.4319e+00	7.1037e-01	0.0000e+00
9.4673e+03	1.4338e+00	7.1040e-01	0.0000e+00
9.4674e+03	1.4355e+00	7.1044e-01	0.0000e+00
9.4675e+03	1.4372e+00	7.1044e-01	0.0000e+00
9.4676e+03	1.4389e+00	7.1031e-01	0.0000e+00
9.4677e+03	1.4405e+00	7.1013e-01	0.0000e+00
9.4678e+03	1.4423e+00	7.0991e-01	0.0000e+00
9.4679e+03	1.4436e+00	7.0980e-01	0.0000e+00
9.4680e+03	1.4445e+00	7.0951e-01	0.0000e+00
9.4681e+03	1.4452e+00	7.0907e-01	0.0000e+00
9.4682e+03	1.4460e+00	7.0852e-01	0.0000e+00
9.4683e+03	1.4468e+00	7.0803e-01	0.0000e+00
9.4684e+03	1.4478e+00	7.0759e-01	0.0000e+00
9.4685e+03	1.4486e+00	7.0726e-01	0.0000e+00
9.4686e+03	1.4493e+00	7.0692e-01	0.0000e+00
9.4687e+03	1.4497e+00	7.0643e-01	0.0000e+00
9.4688e+03	1.4501e+00	7.0575e-01	0.0000e+00
9.4689e+03	1.4508e+00	7.0522e-01	0.0000e+00
9.4690e+03	1.4515e+00	7.0473e-01	0.0000e+00
9.4691e+03	1.4523e+00	7.0416e-01	0.0000e+00
9.4692e+03	1.4527e+00	7.0356e-01	0.0000e+00
9.4693e+03	1.4531e+00	7.0307e-01	0.0000e+00
9.4694e+03	1.4533e+00	7.0255e-01	0.0000e+00
9.4695e+03	1.4534e+00	7.0207e-01	0.0000e+00
9.4696e+03	1.4532e+00	7.0161e-01	0.0000e+00
9.4697e+03	1.4531e+00	7.0110e-01	0.0000e+00
9.4698e+03	1.4534e+00	7.0055e-01	0.0000e+00
9.4699e+03	1.4535e+00	7.0005e-01	0.0000e+00
9.4700e+03	1.4537e+00	6.9970e-01	0.0000e+00
9.4701e+03	1.4537e+00	6.9945e-01	0.0000e+00
9.4702e+03	1.4537e+00	6.9923e-01	0.0000e+00
9.4703e+03	1.4535e+00	6.9915e-01	0.0000e+00
9.4704e+03	1.4532e+00	6.9903e-01	0.0000e+00
9.4705e+03	1.4528e+00	6.9895e-01	0.0000e+00
9.4706e+03	1.4527e+00	6.9896e-01	0.0000e+00
9.4707e+03	1.4527e+00	6.9902e-01	0.0000e+00
9.4708e+03	1.4529e+00	6.9918e-01	0.0000e+00
9.4709e+03	1.4530e+00	6.9919e-01	0.0000e+00
9.4710e+03	1.4531e+00	6.9920e-01	0.0000e+00
9.4711e+03	1.4529e+00	6.9933e-01	0.0000e+00
9.4712e+03	1.4526e+00	6.9957e-01	0.0000e+00
9.4713e+03	1.4526e+00	6.9981e-01	0.0000e+00
9.4714e+03	1.4522e+00	7.0010e-01	0.0000e+00
9.4715e+03	1.4526e+00	7.0046e-01	0.0000e+00
9.4716e+03	1.4535e+00	7.0082e-01	0.0000e+00
9.4717e+03	1.4546e+00	7.0116e-01	0.0000e+00
9.4718e+03	1.4554e+00	7.0148e-01	0.0000e+00
9.4719e+03	1.4562e+00	7.0175e-01	0.0000e+00
9.4720e+03	1.4568e+00	7.0195e-01	0.0000e+00
9.4721e+03	1.4571e+00	7.0214e-01	0.0000e+00
9.4722e+03	1.4576e+00	7.0231e-01	0.0000e+00
9.4723e+03	1.4581e+00	7.0237e-01	0.0000e+00
9.4724e+03	1.4589e+00	7.0248e-01	0.0000e+00
9.4725e+03	1.4598e+00	7.0256e-01	0.0000e+00
9.4726e+03	1.4606e+00	7.0258e-01	0.0000e+00
9.4727e+03	1.4607e+00	7.0257e-01	0.0000e+00
9.4728e+03	1.4611e+00	7.0251e-01	0.0000e+00
9.4729e+03	1.4614e+00	7.0248e-01	0.0000e+00
9.4730e+03	1.4619e+00	7.0244e-01	0.0000e+00
9.4731e+03	1.4622e+00	7.0233e-01	0.0000e+00
9.4732e+03	1.4625e+00	7.0220e-01	0.0000e+00
9.4733e+03	1.4629e+00	7.0204e-01	0.0000e+00
9.4734e+03	1.4630e+00	7.0210e-01	0.0000e+00
9.4735e+03	1.4630e+00	7.0213e-01	0.0000e+00
9.4736e+03	1.4628e+00	7.0217e-01	0.0000e+00
9.4737e+03	1.4624e+00	7.0229e-01	0.0000e+00
9.4738e+03	1.4617e+00	7.0257e-01	0.0000e+00
9.4739e+03	1.4614e+00	7.0271e-01	0.0000e+00
9.4740e+03	1.4610e+00	7.0299e-01	0.0000e+00
9.4741e+03	1.4608e+00	7.0321e-01	0.0000e+00
9.4742e+03	1.4607e+00	7.0347e-01	0.0000e+00
9.4743e+03	1.4603e+00	7.0374e-01	0.0000e+00
9.4744e+03	1.4599e+00	7.0394e-01	0.0000e+00
9.4745e+03	1.4598e+00	7.0414e-01	0.0000e+00
9.4746e+03	1.4596e+00	7.0434e-01	0.0000e+00
9.4747e+03	1.4593e+00	7.0444e-01	0.0000e+00
9.4748e+03	1.4587e+00	7.0466e-01	0.0000e+00
9.4749e+03	1.4579e+00	7.0491e-01	0.0000e+00
9.4750e+03	1.4572e+00	7.0519e-01	0.0000e+00
9.4751e+03	1.4563e+00	7.0533e-01	0.0000e+00
9.4752e+03	1.4549e+00	7.0548e-01	0.0000e+00
9.4753e+03	1.4537e+00	7.0550e-01	0.0000e+00
9.4754e+03	1.4523e+00	7.0529e-01	0.0000e+00
9.4755e+03	1.4514e+00	7.0500e-01	0.0000e+00
9.4756e+03	1.4504e+00	7.0476e-01	0.0000e+00
9.4757e+03	1.4492e+00	7.0446e-01	0.0000e+00
9.4758e+03	1.4481e+00	7.0412e-01	0.0000e+00
9.4759e+03	1.4464e+00	7.0376e-01	0.0000e+00
9.4760e+03	1.4446e+00	7.0339e-01	0.0000e+00
9.4761e+03	1.4425e+00	7.0305e-01	0.0000e+00
9.4762e+03	1.4404e+00	7.0284e-01	0.0000e+00
9.4763e+03	1.4384e+00	7.0252e-01	0.0000e+00
9.4764e+03	1.4367e+00	7.0216e-01	0.0000e+00
9.4765e+03	1.4350e+00	7.0181e-01	0.0000e+00
9.4766e+03	1.4335e+00	7.0151e-01	0.0000e+00
9.4767e+03	1.4321e+00	7.0123e-01	0.0000e+00
9.4768e+03	1.4308e+00	7.0106e-01	0.0000e+00
9.4769e+03	1.4292e+00	7.0099e-01	0.0000e+00
9.4770e+03	1.4276e+00	7.0091e-01	0.0000e+00
9.4771e+03	1.4259e+00	7.0100e-01	0.0000e+00
9.4772e+03	1.4242e+00	7.0117e-01	0.0000e+00
9.4773e+03	1.4227e+00	7.0137e-01	0.0000e+00
9.4774e+03	1.4213e+00	7.0168e-01	0.0000e+00
9.4775e+03	1.4200e+00	7.0208e-01	0.0000e+00
9.4776e+03	1.4186e+00	7.0247e-01	0.0000e+00
9.4777e+03	1.4172e+00	7.0294e-01	0.0000e+00
9.4778e+03	1.4158e+00	7.0359e-01	0.0000e+00
9.4779e+03	1.4145e+00	7.0443e-01	0.0000e+00
9.4780e+03	1.4133e+00	7.0510e-01	0.0000e+00
9.4781e+03	1.4124e+00	7.0573e-01	0.0000e+00
9.4782e+03	1.4114e+00	7.0628e-01	0.0000e+00
9.4783e+03	1.4102e+00	7.0692e-01	0.0000e+00
9.4784e+03	1.4094e+00	7.0772e-01	0.0000e+00
9.4785e+03	1.4086e+00	7.0848e-01	0.0000e+00
9.4786e+03	1.4080e+00	7.0920e-01	0.0000e+00
9.4787e+03	1.4075e+00	7.0999e-01	0.0000e+00
9.4788e+03	1.4072e+00	7.1073e-01	0.0000e+00
9.4789e+03	1.4073e+00	7.1137e-01	0.0000e+00
9.4790e+03	1.4074e+00	7.1186e-01	0.0000e+00
9.4791e+03	1.4081e+00	7.1226e-01	0.0000e+00
9.4792e+03	1.4090e+00	7.1264e-01	0.0000e+00
9.4793e+03	1.4100e+00	7.1309e-01	0.0000e+00
9.4794e+03	1.4108e+00	7.1342e-01	0.0000e+00
9.4795e+03	1.4117e+00	7.1379e-01	0.0000e+00
9.4796e+03	1.4127e+00	7.1409e-01	0.0000e+00
9.4797e+03	1.4144e+00	7.1433e-01	0.0000e+00
9.4798e+03	1.4166e+00	7.1438e-01	0.0000e+00
9.4799e+03	1.4186e+00	7.1433e-01	0.0000e+00
9.4801e+03	1.4207e+00	7.1430e-01	0.0000e+00
9.4801e+03	1.4228e+00	7.1433e-01	0.0000e+00
9.4802e+03	1.4250e+00	7.1438e-01	0.0000e+00
9.4803e+03	1.4272e+00	7.1449e-01	0.0000e+00
9.4804e+03	1.4291e+00	7.1447e-01	0.0000e+00
9.4805e+03	1.4310e+00	7.1440e-01	0.0000e+00
9.4806e+03	1.4331e+00	7.1431e-01	0.0000e+00
9.4807e+03	1.4350e+00	7.1416e-01	0.0000e+00
9.4808e+03	1.4370e+00	7.1403e-01	0.0000e+00
9.4809e+03	1.4390e+00	7.1387e-01	0.0000e+00
9.4810e+03	1.4409e+00	7.1381e-01	0.0000e+00
9.4811e+03	1.4426e+00	7.1370e-01	0.0000e+00
9.4812e+03	1.4438e+00	7.1358e-01	0.0000e+00
9.4813e+03	1.4449e+00	7.1346e-01	0.0000e+00
9.4814e+03	1.4455e+00	7.1322e-01	0.0000e+00
9.4815e+03	1.4462e+00	7.1294e-01	0.0000e+00
9.4816e+03	1.4466e+00	7.1280e-01	0.0000e+00
9.4817e+03	1.4466e+00	7.1271e-01	0.0000e+00
9.4818e+03	1.4464e+00	7.1259e-01	0.0000e+00
9.4819e+03	1.4460e+00	7.1252e-01	0.0000e+00
9.4820e+03	1.4453e+00	7.1231e-01	0.0000e+00
9.4821e+03	1.4442e+00	7.1211e-01	0.0000e+00
9.4822e+03	1.4429e+00	7.1186e-01	0.0000e+00
9.4823e+03	1.4417e+00	7.1153e-01	0.0000e+00
9.4824e+03	1.4407e+00	7.1119e-01	0.0000e+00
9.4825e+03	1.4393e+00	7.1076e-01	0.0000e+00
9.4826e+03	1.4379e+00	7.1040e-01	0.0000e+00
9.4827e+03	1.4362e+00	7.1000e-01	0.0000e+00
9.4828e+03	1.4345e+00	7.0937e-01	0.0000e+00
9.4829e+03	1.4326e+00	7.0875e-01	0.0000e+00
9.4830e+03	1.4304e+00	7.0805e-01	0.0000e+00
9.4831e+03	1.4276e+00	7.0741e-01	0.0000e+00
9.4832e+03	1.4247e+00	7.0681e-01	0.0000e+00
9.4833e+03	1.4218e+00	7.0593e-01	0.0000e+00
9.4834e+03	1.4192e+00	7.0501e-01	0.0000e+00
9.4835e+03	1.4167e+00	7.0407e-01	0.0000e+00
9.4836e+03	1.4141e+00	7.0309e-01	0.0000e+00
9.4837e+03	1.4120e+00	7.0199e-01	0.0000e+00
9.4838e+03	1.4099e+00	7.0072e-01	0.0000e+00
9.4839e+03	1.4078e+00	6.9948e-01	0.0000e+00
9.4840e+03	1.4056e+00	6.9816e-01	0.0000e+00
9.4841e+03	1.4035e+00	6.9682e-01	0.0000e+00
9.4842e+03	1.4014e+00	6.9548e-01	0.0000e+00
9.4843e+03	1.3995e+00	6.9410e-01	0.0000e+00
9.4844e+03	1.3971e+00	6.9273e-01	0.0000e+00
9.4845e+03	1.3946e+00	6.9136e-01	0.0000e+00
9.4846e+03	1.3928e+00	6.8983e-01	0.0000e+00
9.4847e+03	1.3911e+00	6.8824e-01	0.0000e+00
9.4848e+03	1.3897e+00	6.8677e-01	0.0000e+00
9.4849e+03	1.3884e+00	6.8538e-01	0.0000e+00
9.4850e+03	1.3874e+00	6.8389e-01	0.0000e+00
9.4851e+03	1.3866e+00	6.8245e-01	0.0000e+00
9.4852e+03	1.3865e+00	6.8102e-01	0.0000e+00
9.4853e+03	1.3864e+00	6.7965e-01	0.0000e+00
9.4854e+03	1.3863e+00	6.7825e-01	0.0000e+00
9.4855e+03	1.3862e+00	6.7670e-01	0.0000e+00
9.4856e+03	1.3859e+00	6.7506e-01	0.0000e+00
9.4857e+03	1.3863e+00	6.7353e-01	0.0000e+00
