Timestamp	workload	stress	Marker
8.8976e+05	2.3734e+00	1.1525e+00	0.0000e+00
8.8976e+05	2.3734e+00	1.1525e+00	0.0000e+00
8.8976e+05	2.3734e+00	1.1525e+00	0.0000e+00
8.8976e+05	2.3734e+00	1.1525e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3831e+00	1.1527e+00	0.0000e+00
8.8976e+05	2.3836e+00	1.1526e+00	0.0000e+00
8.8976e+05	2.3836e+00	1.1526e+00	0.0000e+00
8.8976e+05	2.3836e+00	1.1526e+00	0.0000e+00
8.8976e+05	2.3890e+00	1.1524e+00	0.0000e+00
8.8976e+05	2.3890e+00	1.1524e+00	0.0000e+00
8.8976e+05	2.3947e+00	1.1510e+00	0.0000e+00
8.8976e+05	2.4000e+00	1.1490e+00	0.0000e+00
8.8976e+05	2.4100e+00	1.1472e+00	0.0000e+00
8.8976e+05	2.4194e+00	1.1458e+00	0.0000e+00
8.8976e+05	2.4194e+00	1.1458e+00	0.0000e+00
8.8976e+05	2.4341e+00	1.1442e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4490e+00	1.1426e+00	0.0000e+00
8.8976e+05	2.4466e+00	1.1359e+00	0.0000e+00
8.8976e+05	2.4470e+00	1.1299e+00	0.0000e+00
8.8976e+05	2.4478e+00	1.1242e+00	0.0000e+00
8.8976e+05	2.4477e+00	1.1191e+00	0.0000e+00
8.8976e+05	2.4450e+00	1.1136e+00	0.0000e+00
8.8976e+05	2.4425e+00	1.1085e+00	0.0000e+00
8.8976e+05	2.4379e+00	1.1035e+00	0.0000e+00
8.8976e+05	2.4360e+00	1.0991e+00	0.0000e+00
8.8976e+05	2.4345e+00	1.0952e+00	0.0000e+00
8.8976e+05	2.4308e+00	1.0915e+00	0.0000e+00
8.8976e+05	2.4281e+00	1.0874e+00	0.0000e+00
8.8976e+05	2.4260e+00	1.0834e+00	0.0000e+00
8.8976e+05	2.4245e+00	1.0789e+00	0.0000e+00
8.8976e+05	2.4250e+00	1.0744e+00	0.0000e+00
8.8976e+05	2.4232e+00	1.0702e+00	0.0000e+00
8.8976e+05	2.4190e+00	1.0663e+00	0.0000e+00
8.8976e+05	2.4143e+00	1.0623e+00	0.0000e+00
8.8976e+05	2.4096e+00	1.0585e+00	0.0000e+00
8.8976e+05	2.4043e+00	1.0548e+00	0.0000e+00
8.8976e+05	2.3987e+00	1.0516e+00	0.0000e+00
8.8976e+05	2.3947e+00	1.0487e+00	0.0000e+00
8.8976e+05	2.3919e+00	1.0451e+00	0.0000e+00
8.8976e+05	2.3913e+00	1.0413e+00	0.0000e+00
8.8976e+05	2.3900e+00	1.0380e+00	0.0000e+00
8.8976e+05	2.3891e+00	1.0351e+00	0.0000e+00
8.8976e+05	2.3866e+00	1.0327e+00	0.0000e+00
8.8976e+05	2.3841e+00	1.0304e+00	0.0000e+00
8.8976e+05	2.3807e+00	1.0281e+00	0.0000e+00
8.8976e+05	2.3717e+00	1.0197e+00	0.0000e+00
8.8976e+05	2.3648e+00	1.0114e+00	0.0000e+00
8.8976e+05	2.3621e+00	1.0087e+00	0.0000e+00
8.8976e+05	2.3609e+00	1.0036e+00	0.0000e+00
8.8976e+05	2.3599e+00	9.9814e-01	0.0000e+00
8.8976e+05	2.3601e+00	9.9351e-01	0.0000e+00
8.8976e+05	2.3595e+00	9.8893e-01	0.0000e+00
8.8976e+05	2.3603e+00	9.8447e-01	0.0000e+00
8.8976e+05	2.3612e+00	9.8010e-01	0.0000e+00
8.8976e+05	2.3632e+00	9.7568e-01	0.0000e+00
8.8977e+05	2.3651e+00	9.7162e-01	0.0000e+00
8.8977e+05	2.3663e+00	9.6828e-01	0.0000e+00
8.8977e+05	2.3663e+00	9.6828e-01	0.0000e+00
8.8977e+05	2.3663e+00	9.6828e-01	0.0000e+00
8.8977e+05	2.3663e+00	9.6828e-01	0.0000e+00
8.8977e+05	2.3715e+00	9.6521e-01	0.0000e+00
8.8977e+05	2.3786e+00	9.6236e-01	0.0000e+00
8.8977e+05	2.3852e+00	9.6023e-01	0.0000e+00
8.8977e+05	2.3852e+00	9.6023e-01	0.0000e+00
8.8977e+05	2.3916e+00	9.5663e-01	0.0000e+00
8.8977e+05	2.3977e+00	9.5333e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4990e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4990e-01	0.0000e+00
8.8977e+05	2.4043e+00	9.4668e-01	0.0000e+00
8.8977e+05	2.4036e+00	9.4410e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4142e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4142e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4142e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4142e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4142e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4142e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4142e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4142e-01	0.0000e+00
8.8977e+05	2.4030e+00	9.4064e-01	0.0000e+00
8.8977e+05	2.4021e+00	9.3970e-01	0.0000e+00
8.8977e+05	2.4017e+00	9.3828e-01	0.0000e+00
8.8977e+05	2.3984e+00	9.3717e-01	0.0000e+00
8.8977e+05	2.3949e+00	9.3657e-01	0.0000e+00
8.8977e+05	2.3921e+00	9.3526e-01	0.0000e+00
8.8977e+05	2.3921e+00	9.3526e-01	0.0000e+00
8.8977e+05	2.3937e+00	9.3470e-01	0.0000e+00
8.8977e+05	2.3953e+00	9.3456e-01	0.0000e+00
8.8977e+05	2.3962e+00	9.3434e-01	0.0000e+00
8.8977e+05	2.3981e+00	9.3435e-01	0.0000e+00
8.8977e+05	2.4006e+00	9.3435e-01	0.0000e+00
8.8977e+05	2.4022e+00	9.3378e-01	0.0000e+00
8.8977e+05	2.4031e+00	9.3315e-01	0.0000e+00
8.8977e+05	2.4042e+00	9.3216e-01	0.0000e+00
8.8977e+05	2.4054e+00	9.3113e-01	0.0000e+00
8.8977e+05	2.4063e+00	9.3011e-01	0.0000e+00
8.8977e+05	2.4089e+00	9.2997e-01	0.0000e+00
8.8977e+05	2.4109e+00	9.2993e-01	0.0000e+00
8.8977e+05	2.4118e+00	9.2941e-01	0.0000e+00
8.8977e+05	2.4122e+00	9.2860e-01	0.0000e+00
8.8977e+05	2.4122e+00	9.2860e-01	0.0000e+00
8.8977e+05	2.4147e+00	9.2753e-01	0.0000e+00
8.8977e+05	2.4154e+00	9.2621e-01	0.0000e+00
8.8977e+05	2.4149e+00	9.2457e-01	0.0000e+00
8.8977e+05	2.4150e+00	9.2303e-01	0.0000e+00
8.8977e+05	2.4153e+00	9.2150e-01	0.0000e+00
8.8977e+05	2.4140e+00	9.1973e-01	0.0000e+00
8.8977e+05	2.4108e+00	9.1807e-01	0.0000e+00
8.8977e+05	2.4076e+00	9.1646e-01	0.0000e+00
8.8977e+05	2.4046e+00	9.1441e-01	0.0000e+00
8.8977e+05	2.4014e+00	9.1244e-01	0.0000e+00
8.8977e+05	2.3995e+00	9.1068e-01	0.0000e+00
8.8977e+05	2.3973e+00	9.0866e-01	0.0000e+00
8.8977e+05	2.3948e+00	9.0697e-01	0.0000e+00
8.8977e+05	2.3922e+00	9.0534e-01	0.0000e+00
8.8977e+05	2.3922e+00	9.0534e-01	0.0000e+00
8.8977e+05	2.3880e+00	9.0346e-01	0.0000e+00
8.8977e+05	2.3830e+00	9.0169e-01	0.0000e+00
8.8977e+05	2.3791e+00	9.0029e-01	0.0000e+00
8.8977e+05	2.3745e+00	8.9921e-01	0.0000e+00
8.8977e+05	2.3704e+00	8.9807e-01	0.0000e+00
8.8977e+05	2.3667e+00	8.9699e-01	0.0000e+00
8.8977e+05	2.3637e+00	8.9614e-01	0.0000e+00
8.8977e+05	2.3612e+00	8.9575e-01	0.0000e+00
8.8977e+05	2.3582e+00	8.9496e-01	0.0000e+00
8.8977e+05	2.3554e+00	8.9451e-01	0.0000e+00
8.8977e+05	2.3528e+00	8.9406e-01	0.0000e+00
8.8977e+05	2.3509e+00	8.9367e-01	0.0000e+00
8.8977e+05	2.3484e+00	8.9364e-01	0.0000e+00
8.8977e+05	2.3457e+00	8.9375e-01	0.0000e+00
8.8977e+05	2.3431e+00	8.9401e-01	0.0000e+00
8.8977e+05	2.3368e+00	8.9377e-01	0.0000e+00
8.8977e+05	2.3291e+00	8.9384e-01	0.0000e+00
8.8977e+05	2.3220e+00	8.9345e-01	0.0000e+00
8.8977e+05	2.3151e+00	8.9222e-01	0.0000e+00
8.8977e+05	2.3136e+00	8.9289e-01	0.0000e+00
8.8977e+05	2.3122e+00	8.9358e-01	0.0000e+00
8.8977e+05	2.3104e+00	8.9425e-01	0.0000e+00
8.8977e+05	2.3080e+00	8.9486e-01	0.0000e+00
8.8977e+05	2.3056e+00	8.9537e-01	0.0000e+00
8.8977e+05	2.3037e+00	8.9605e-01	0.0000e+00
8.8977e+05	2.3016e+00	8.9669e-01	0.0000e+00
8.8977e+05	2.2995e+00	8.9721e-01	0.0000e+00
8.8977e+05	2.2971e+00	8.9750e-01	0.0000e+00
8.8977e+05	2.2943e+00	8.9771e-01	0.0000e+00
8.8977e+05	2.2907e+00	8.9772e-01	0.0000e+00
8.8977e+05	2.2878e+00	8.9793e-01	0.0000e+00
8.8977e+05	2.2842e+00	8.9799e-01	0.0000e+00
8.8977e+05	2.2808e+00	8.9763e-01	0.0000e+00
8.8977e+05	2.2777e+00	8.9727e-01	0.0000e+00
8.8977e+05	2.2743e+00	8.9691e-01	0.0000e+00
8.8977e+05	2.2704e+00	8.9657e-01	0.0000e+00
8.8977e+05	2.2663e+00	8.9601e-01	0.0000e+00
8.8977e+05	2.2626e+00	8.9534e-01	0.0000e+00
8.8977e+05	2.2585e+00	8.9487e-01	0.0000e+00
8.8977e+05	2.2540e+00	8.9414e-01	0.0000e+00
8.8978e+05	2.2493e+00	8.9326e-01	0.0000e+00
8.8978e+05	2.2447e+00	8.9216e-01	0.0000e+00
8.8978e+05	2.2402e+00	8.9102e-01	0.0000e+00
8.8978e+05	2.2355e+00	8.8990e-01	0.0000e+00
8.8978e+05	2.2313e+00	8.8880e-01	0.0000e+00
8.8978e+05	2.2272e+00	8.8799e-01	0.0000e+00
8.8978e+05	2.2234e+00	8.8744e-01	0.0000e+00
8.8978e+05	2.2193e+00	8.8696e-01	0.0000e+00
8.8978e+05	2.2155e+00	8.8667e-01	0.0000e+00
8.8978e+05	2.2113e+00	8.8651e-01	0.0000e+00
8.8978e+05	2.2070e+00	8.8621e-01	0.0000e+00
8.8978e+05	2.1980e+00	8.8177e-01	0.0000e+00
8.8978e+05	2.1952e+00	8.8194e-01	0.0000e+00
8.8978e+05	2.1930e+00	8.8207e-01	0.0000e+00
8.8978e+05	2.1908e+00	8.8190e-01	0.0000e+00
8.8978e+05	2.1885e+00	8.8197e-01	0.0000e+00
8.8978e+05	2.1861e+00	8.8219e-01	0.0000e+00
8.8978e+05	2.1840e+00	8.8259e-01	0.0000e+00
8.8978e+05	2.1818e+00	8.8317e-01	0.0000e+00
8.8978e+05	2.1797e+00	8.8363e-01	0.0000e+00
8.8978e+05	2.1714e+00	8.8067e-01	0.0000e+00
8.8978e+05	2.1643e+00	8.7789e-01	0.0000e+00
8.8978e+05	2.1628e+00	8.7878e-01	0.0000e+00
8.8978e+05	2.1610e+00	8.7953e-01	0.0000e+00
8.8978e+05	2.1594e+00	8.8012e-01	0.0000e+00
8.8978e+05	2.1577e+00	8.8045e-01	0.0000e+00
8.8978e+05	2.1558e+00	8.8060e-01	0.0000e+00
8.8978e+05	2.1537e+00	8.8058e-01	0.0000e+00
8.8978e+05	2.1517e+00	8.8039e-01	0.0000e+00
8.8978e+05	2.1501e+00	8.8002e-01	0.0000e+00
8.8978e+05	2.1487e+00	8.7974e-01	0.0000e+00
8.8978e+05	2.1470e+00	8.7942e-01	0.0000e+00
8.8978e+05	2.1445e+00	8.7892e-01	0.0000e+00
8.8978e+05	2.1416e+00	8.7833e-01	0.0000e+00
8.8978e+05	2.1386e+00	8.7769e-01	0.0000e+00
8.8978e+05	2.1354e+00	8.7676e-01	0.0000e+00
8.8978e+05	2.1323e+00	8.7580e-01	0.0000e+00
8.8978e+05	2.1299e+00	8.7475e-01	0.0000e+00
8.8978e+05	2.1278e+00	8.7365e-01	0.0000e+00
8.8978e+05	2.1261e+00	8.7262e-01	0.0000e+00
8.8978e+05	2.1241e+00	8.7166e-01	0.0000e+00
8.8978e+05	2.1218e+00	8.7040e-01	0.0000e+00
8.8978e+05	2.1201e+00	8.6906e-01	0.0000e+00
8.8978e+05	2.1181e+00	8.6784e-01	0.0000e+00
8.8978e+05	2.1157e+00	8.6663e-01	0.0000e+00
8.8978e+05	2.1134e+00	8.6548e-01	0.0000e+00
8.8978e+05	2.1114e+00	8.6439e-01	0.0000e+00
8.8978e+05	2.1094e+00	8.6322e-01	0.0000e+00
8.8978e+05	2.1078e+00	8.6216e-01	0.0000e+00
8.8978e+05	2.1066e+00	8.6142e-01	0.0000e+00
8.8978e+05	2.1053e+00	8.6055e-01	0.0000e+00
8.8978e+05	2.1038e+00	8.5973e-01	0.0000e+00
8.8978e+05	2.1031e+00	8.5917e-01	0.0000e+00
8.8978e+05	2.1024e+00	8.5862e-01	0.0000e+00
8.8978e+05	2.1011e+00	8.5820e-01	0.0000e+00
8.8978e+05	2.0997e+00	8.5778e-01	0.0000e+00
8.8978e+05	2.0978e+00	8.5742e-01	0.0000e+00
8.8978e+05	2.0962e+00	8.5714e-01	0.0000e+00
8.8978e+05	2.0949e+00	8.5700e-01	0.0000e+00
8.8978e+05	2.0932e+00	8.5695e-01	0.0000e+00
8.8978e+05	2.0915e+00	8.5683e-01	0.0000e+00
8.8978e+05	2.0896e+00	8.5697e-01	0.0000e+00
8.8978e+05	2.0881e+00	8.5731e-01	0.0000e+00
8.8978e+05	2.0866e+00	8.5767e-01	0.0000e+00
8.8978e+05	2.0848e+00	8.5802e-01	0.0000e+00
8.8978e+05	2.0828e+00	8.5845e-01	0.0000e+00
8.8978e+05	2.0806e+00	8.5889e-01	0.0000e+00
8.8978e+05	2.0781e+00	8.5946e-01	0.0000e+00
8.8978e+05	2.0753e+00	8.6011e-01	0.0000e+00
8.8978e+05	2.0722e+00	8.6067e-01	0.0000e+00
8.8978e+05	2.0692e+00	8.6130e-01	0.0000e+00
8.8978e+05	2.0661e+00	8.6187e-01	0.0000e+00
8.8978e+05	2.0633e+00	8.6236e-01	0.0000e+00
8.8978e+05	2.0603e+00	8.6291e-01	0.0000e+00
8.8978e+05	2.0572e+00	8.6339e-01	0.0000e+00
8.8978e+05	2.0538e+00	8.6388e-01	0.0000e+00
8.8978e+05	2.0503e+00	8.6436e-01	0.0000e+00
8.8978e+05	2.0470e+00	8.6497e-01	0.0000e+00
8.8978e+05	2.0431e+00	8.6560e-01	0.0000e+00
8.8978e+05	2.0393e+00	8.6609e-01	0.0000e+00
8.8978e+05	2.0350e+00	8.6655e-01	0.0000e+00
8.8978e+05	2.0308e+00	8.6681e-01	0.0000e+00
8.8978e+05	2.0264e+00	8.6702e-01	0.0000e+00
8.8978e+05	2.0221e+00	8.6746e-01	0.0000e+00
8.8978e+05	2.0179e+00	8.6790e-01	0.0000e+00
8.8978e+05	2.0140e+00	8.6826e-01	0.0000e+00
8.8978e+05	2.0102e+00	8.6867e-01	0.0000e+00
8.8978e+05	2.0063e+00	8.6908e-01	0.0000e+00
8.8978e+05	2.0033e+00	8.6953e-01	0.0000e+00
8.8978e+05	2.0002e+00	8.6982e-01	0.0000e+00
8.8978e+05	1.9969e+00	8.7001e-01	0.0000e+00
8.8978e+05	1.9936e+00	8.7029e-01	0.0000e+00
8.8978e+05	1.9888e+00	8.7064e-01	0.0000e+00
8.8978e+05	1.9840e+00	8.7087e-01	0.0000e+00
8.8978e+05	1.9820e+00	8.7060e-01	0.0000e+00
8.8978e+05	1.9777e+00	8.7064e-01	0.0000e+00
8.8978e+05	1.9733e+00	8.7089e-01	0.0000e+00
8.8978e+05	1.9716e+00	8.7113e-01	0.0000e+00
8.8978e+05	1.9700e+00	8.7147e-01	0.0000e+00
8.8978e+05	1.9689e+00	8.7178e-01	0.0000e+00
8.8979e+05	1.9678e+00	8.7212e-01	0.0000e+00
8.8979e+05	1.9672e+00	8.7250e-01	0.0000e+00
8.8979e+05	1.9667e+00	8.7285e-01	0.0000e+00
8.8979e+05	1.9666e+00	8.7320e-01	0.0000e+00
8.8979e+05	1.9665e+00	8.7362e-01	0.0000e+00
8.8979e+05	1.9667e+00	8.7399e-01	0.0000e+00
8.8979e+05	1.9669e+00	8.7431e-01	0.0000e+00
8.8979e+05	1.9667e+00	8.7459e-01	0.0000e+00
8.8979e+05	1.9671e+00	8.7484e-01	0.0000e+00
8.8979e+05	1.9672e+00	8.7515e-01	0.0000e+00
8.8979e+05	1.9675e+00	8.7539e-01	0.0000e+00
8.8979e+05	1.9679e+00	8.7564e-01	0.0000e+00
8.8979e+05	1.9685e+00	8.7586e-01	0.0000e+00
8.8979e+05	1.9686e+00	8.7597e-01	0.0000e+00
8.8979e+05	1.9689e+00	8.7607e-01	0.0000e+00
8.8979e+05	1.9693e+00	8.7612e-01	0.0000e+00
8.8979e+05	1.9699e+00	8.7604e-01	0.0000e+00
8.8979e+05	1.9706e+00	8.7596e-01	0.0000e+00
8.8979e+05	1.9708e+00	8.7587e-01	0.0000e+00
8.8979e+05	1.9708e+00	8.7587e-01	0.0000e+00
8.8979e+05	1.9711e+00	8.7580e-01	0.0000e+00
8.8979e+05	1.9711e+00	8.7580e-01	0.0000e+00
8.8979e+05	1.9713e+00	8.7570e-01	0.0000e+00
8.8979e+05	1.9713e+00	8.7558e-01	0.0000e+00
