Timestamp	GSR	PPG	Marker	MarkerTimestamp
2337331.795	1.845	1712.821	0.000	0.000
2337331.810	1.839	1510.623	0.000	0.000
2337331.826	1.848	1402.930	0.000	0.000
2337331.842	1.854	1350.916	0.000	0.000
2337331.857	1.848	1319.414	0.000	0.000
2337331.873	1.840	1280.586	0.000	0.000
2337331.888	1.843	1211.722	0.000	0.000
2337331.904	1.849	1110.623	0.000	0.000
2337331.901	1.854	1001.465	0.000	0.000
2337331.917	1.845	892.308	0.000	0.000
2337331.932	1.837	802.930	0.000	0.000
2337331.948	1.845	727.473	0.000	0.000
2337331.963	1.852	679.853	0.000	0.000
2337331.979	1.848	658.608	0.000	0.000
2337331.995	1.840	657.143	0.000	0.000
2337332.010	1.839	663.004	0.000	0.000
2337332.026	1.848	679.853	0.000	0.000
2337332.041	1.852	700.366	0.000	0.000
2337332.057	1.845	724.542	0.000	0.000
2337332.073	1.837	745.788	0.000	0.000
2337332.088	1.843	751.648	0.000	0.000
2337332.104	1.849	739.927	0.000	0.000
2337332.120	1.849	734.066	0.000	0.000
2337332.135	1.842	731.868	0.000	0.000
2337332.151	1.837	728.938	0.000	0.000
2337332.167	1.845	724.542	0.000	0.000
2337332.182	1.852	718.681	0.000	0.000
2337332.198	1.845	712.820	0.000	0.000
2337332.213	1.837	693.773	0.000	0.000
2337332.229	1.842	666.667	0.000	0.000
2337332.245	1.848	645.421	0.000	0.000
2337332.260	1.849	622.711	0.000	0.000
2337332.276	1.840	598.535	0.000	0.000
2337332.292	1.836	580.220	0.000	0.000
2337332.307	1.843	578.022	0.000	0.000
2337332.323	1.851	597.802	0.000	0.000
2337332.338	1.845	695.971	0.000	0.000
2337332.354	1.836	951.648	0.000	0.000
2337332.370	1.839	1412.454	0.000	0.000
2337332.385	1.846	2068.132	0.000	0.000
2337332.395	1.849	2800.733	0.000	0.000
2337332.410	1.840	2799.267	0.000	0.000
2337332.426	1.834	2800.733	0.000	0.000
2337332.442	1.843	2800.000	0.000	0.000
2337332.457	1.849	2800.000	0.000	0.000
2337332.473	1.845	2800.000	0.000	0.000
2337332.488	1.837	2800.000	0.000	0.000
2337332.504	1.836	2799.267	0.000	0.000
2337332.523	1.845	2800.000	0.000	0.000
2337332.539	1.848	2799.267	0.000	0.000
2337332.555	1.840	2800.000	0.000	0.000
2337332.570	1.834	2800.000	0.000	0.000
2337332.586	1.840	2800.000	0.000	0.000
2337332.602	1.846	2719.414	0.000	0.000
2337332.617	1.845	2328.205	0.000	0.000
2337332.633	1.837	1904.029	0.000	0.000
2337332.647	1.836	1563.370	0.000	0.000
2337332.663	1.842	1339.927	0.000	0.000
2337332.678	1.848	1231.502	0.000	0.000
2337332.694	1.840	1196.337	0.000	0.000
2337332.710	1.834	1191.941	0.000	0.000
2337332.725	1.837	1181.685	0.000	0.000
2337332.741	1.845	1146.520	0.000	0.000
2337332.757	1.845	1074.725	0.000	0.000
2337332.785	1.837	977.289	0.000	0.000
2337332.800	1.833	879.121	0.000	0.000
2337332.816	1.840	784.615	0.000	0.000
2337332.831	1.846	706.960	0.000	0.000
2337332.847	1.840	650.549	0.000	0.000
2337332.863	1.833	613.919	0.000	0.000
2337332.878	1.836	603.663	0.000	0.000
2337332.894	1.843	612.454	0.000	0.000
2337332.902	1.845	630.769	0.000	0.000
2337332.918	1.837	648.352	0.000	0.000
2337332.933	1.831	669.597	0.000	0.000
2337332.949	1.837	688.645	0.000	0.000
2337332.965	1.846	708.425	0.000	0.000
2337332.980	1.840	719.414	0.000	0.000
2337332.996	1.834	718.681	0.000	0.000
2337333.012	1.833	709.158	0.000	0.000
2337333.018	1.842	703.297	0.000	0.000
2337333.034	1.846	698.901	0.000	0.000
2337333.050	1.837	684.982	0.000	0.000
2337333.065	1.830	672.527	0.000	0.000
2337333.081	1.837	661.538	0.000	0.000
2337333.096	1.845	647.619	0.000	0.000
2337333.112	1.842	627.106	0.000	0.000
2337333.128	1.834	604.396	0.000	0.000
2337333.156	1.833	583.883	0.000	0.000
2337333.172	1.839	569.231	0.000	0.000
2337333.187	1.845	564.103	0.000	0.000
2337333.203	1.837	570.696	0.000	0.000
2337333.218	1.830	630.769	0.000	0.000
2337333.234	1.834	800.733	0.000	0.000
2337333.250	1.843	1157.509	0.000	0.000
2337333.265	1.840	1751.648	0.000	0.000
2337333.276	1.834	2513.553	0.000	0.000
2337333.292	1.830	2800.000	0.000	0.000
2337333.307	1.839	2800.733	0.000	0.000
2337333.323	1.845	2800.000	0.000	0.000
2337333.338	1.839	2800.733	0.000	0.000
2337333.354	1.831	2800.000	0.000	0.000
2337333.370	1.834	2800.733	0.000	0.000
2337333.385	1.842	2800.000	0.000	0.000
2337333.403	1.843	2800.733	0.000	0.000
2337333.419	1.834	2800.000	0.000	0.000
2337333.435	1.830	2800.733	0.000	0.000
2337333.450	1.837	2800.000	0.000	0.000
2337333.466	1.845	2800.733	0.000	0.000
2337333.482	1.839	2801.465	0.000	0.000
2337333.497	1.831	2800.733	0.000	0.000
2337333.513	1.831	2603.663	0.000	0.000
2337333.522	1.840	2174.359	0.000	0.000
2337333.538	1.842	1781.685	0.000	0.000
2337333.553	1.836	1498.901	0.000	0.000
2337333.569	1.828	1320.879	0.000	0.000
2337333.585	1.836	1224.908	0.000	0.000
2337333.600	1.842	1175.092	0.000	0.000
2337333.616	1.837	1131.868	0.000	0.000
2337333.631	1.830	1078.388	0.000	0.000
2337333.656	1.830	1002.930	0.000	0.000
2337333.672	1.837	912.820	0.000	0.000
2337333.687	1.843	823.443	0.000	0.000
2337333.703	1.834	737.729	0.000	0.000
2337333.718	1.828	667.399	0.000	0.000
2337333.734	1.834	621.978	0.000	0.000
2337333.750	1.840	604.396	0.000	0.000
2337333.765	1.839	608.791	0.000	0.000
2337333.781	1.831	623.443	0.000	0.000
2337333.796	1.827	643.956	0.000	0.000
2337333.812	1.836	664.469	0.000	0.000
2337333.828	1.842	680.586	0.000	0.000
2337333.843	1.836	689.377	0.000	0.000
2337333.859	1.827	690.842	0.000	0.000
2337333.875	1.833	693.040	0.000	0.000
2337333.890	1.839	699.634	0.000	0.000
2337333.901	1.840	707.692	0.000	0.000
2337333.917	1.831	711.355	0.000	0.000
2337333.932	1.827	708.425	0.000	0.000
2337333.948	1.834	693.773	0.000	0.000
2337333.963	1.842	671.062	0.000	0.000
2337333.979	1.834	654.945	0.000	0.000
2337333.995	1.828	646.886	0.000	0.000
2337334.010	1.830	643.223	0.000	0.000
2337334.026	1.837	644.689	0.000	0.000
2337334.041	1.839	638.828	0.000	0.000
2337334.057	1.833	621.978	0.000	0.000
2337334.073	1.825	599.267	0.000	0.000
2337334.088	1.834	583.150	0.000	0.000
2337334.104	1.840	580.220	0.000	0.000
2337334.120	1.836	625.641	0.000	0.000
2337334.135	1.828	775.092	0.000	0.000
2337334.145	1.828	1098.901	0.000	0.000
2337334.160	1.836	1650.549	0.000	0.000
2337334.176	1.842	2371.428	0.000	0.000
2337334.192	1.833	2800.000	0.000	0.000
2337334.207	1.827	2800.733	0.000	0.000
2337334.223	1.831	2800.000	0.000	0.000
2337334.238	1.839	2800.000	0.000	0.000
2337334.254	1.837	2800.000	0.000	0.000
2337334.288	1.831	2800.000	0.000	0.000
2337334.304	1.828	2799.267	0.000	0.000
2337334.320	1.836	2800.000	0.000	0.000
2337334.335	1.840	2799.267	0.000	0.000
2337334.351	1.834	2800.000	0.000	0.000
2337334.366	1.827	2799.267	0.000	0.000
2337334.382	1.834	2800.000	0.000	0.000
2337334.398	1.839	2799.267	0.000	0.000
2337334.392	1.840	2730.403	0.000	0.000
2337334.408	1.833	2342.857	0.000	0.000
2337334.423	1.828	1909.157	0.000	0.000
2337334.439	1.836	1570.696	0.000	0.000
2337334.455	1.843	1355.311	0.000	0.000
2337334.470	1.836	1243.223	0.000	0.000
2337334.486	1.830	1187.546	0.000	0.000
2337334.502	1.831	1158.242	0.000	0.000
2337334.528	1.839	1124.542	0.000	0.000
2337334.544	1.840	1067.399	0.000	0.000
2337334.560	1.834	986.813	0.000	0.000
2337334.575	1.828	895.238	0.000	0.000
2337334.591	1.836	803.663	0.000	0.000
2337334.607	1.842	717.949	0.000	0.000
2337334.622	1.839	649.084	0.000	0.000
2337334.638	1.831	604.396	0.000	0.000
2337334.666	1.833	580.952	0.000	0.000
2337334.682	1.840	579.487	0.000	0.000
2337334.697	1.845	595.604	0.000	0.000
2337334.713	1.836	613.919	0.000	0.000
2337334.728	1.830	627.839	0.000	0.000
2337334.744	1.837	641.758	0.000	0.000
2337334.760	1.843	649.084	0.000	0.000
2337334.775	1.839	658.608	0.000	0.000
2337334.781	1.834	669.597	0.000	0.000
2337334.797	1.833	676.923	0.000	0.000
2337334.812	1.840	679.853	0.000	0.000
2337334.828	1.845	676.923	0.000	0.000
2337334.843	1.839	682.051	0.000	0.000
2337334.859	1.831	687.180	0.000	0.000
2337334.875	1.839	683.516	0.000	0.000
2337334.890	1.843	673.260	0.000	0.000
2337334.911	1.843	665.934	0.000	0.000
2337334.927	1.836	657.143	0.000	0.000
2337334.942	1.834	645.421	0.000	0.000
2337334.958	1.842	630.769	0.000	0.000
2337334.973	1.848	620.513	0.000	0.000
2337334.989	1.842	609.524	0.000	0.000
2337335.005	1.836	602.198	0.000	0.000
2337335.020	1.839	599.267	0.000	0.000
2337335.028	1.846	615.385	0.000	0.000
2337335.044	1.846	703.297	0.000	0.000
2337335.060	1.840	936.264	0.000	0.000
2337335.075	1.836	1365.568	0.000	0.000
2337335.091	1.843	1983.883	0.000	0.000
2337335.107	1.849	2695.971	0.000	0.000
2337335.122	1.845	2800.000	0.000	0.000
2337335.138	1.837	2799.267	0.000	0.000
2337335.145	1.840	2800.000	0.000	0.000
2337335.160	1.848	2800.000	0.000	0.000
2337335.176	1.851	2800.000	0.000	0.000
2337335.192	1.843	2800.000	0.000	0.000
2337335.207	1.837	2800.000	0.000	0.000
2337335.223	1.845	2800.000	0.000	0.000
2337335.238	1.852	2800.000	0.000	0.000
2337335.254	1.848	2800.000	0.000	0.000
2337335.273	1.842	2800.733	0.000	0.000
2337335.289	1.840	2799.267	0.000	0.000
2337335.305	1.849	2539.927	0.000	0.000
2337335.320	1.854	2118.681	0.000	0.000
2337335.336	1.845	1733.333	0.000	0.000
2337335.351	1.839	1454.212	0.000	0.000
2337335.367	1.839	1454.212	0.000	0.000
2337335.383	1.852	1232.234	0.000	0.000
2337335.400	1.851	1219.780	0.000	0.000
2337335.415	1.843	1211.722	0.000	0.000
2337335.431	1.840	1188.278	0.000	0.000
2337335.446	1.849	1140.659	0.000	0.000
2337335.462	1.855	1060.806	0.000	0.000
2337335.478	1.846	968.498	0.000	0.000
2337335.493	1.842	872.527	0.000	0.000
2337335.509	1.845	788.278	0.000	0.000
2337335.517	1.852	715.751	0.000	0.000
2337335.533	1.852	666.667	0.000	0.000
2337335.548	1.845	647.619	0.000	0.000
2337335.564	1.842	649.084	0.000	0.000
2337335.580	1.849	657.875	0.000	0.000
2337335.595	1.855	663.736	0.000	0.000
2337335.611	1.849	673.993	0.000	0.000
2337335.626	1.843	691.575	0.000	0.000
2337335.647	1.846	706.227	0.000	0.000
2337335.663	1.854	712.820	0.000	0.000
2337335.678	1.855	714.286	0.000	0.000
2337335.694	1.848	710.623	0.000	0.000
2337335.710	1.842	709.890	0.000	0.000
2337335.725	1.849	711.355	0.000	0.000
2337335.741	1.857	704.029	0.000	0.000
2337335.757	1.851	689.377	0.000	0.000
2337335.781	1.845	668.132	0.000	0.000
2337335.797	1.845	651.282	0.000	0.000
2337335.812	1.854	643.223	0.000	0.000
2337335.828	1.857	632.967	0.000	0.000
2337335.843	1.849	619.048	0.000	0.000
2337335.859	1.842	603.663	0.000	0.000
2337335.875	1.849	594.139	0.000	0.000
2337335.890	1.857	583.883	0.000	0.000
2337335.896	1.854	591.209	0.000	0.000
2337335.912	1.846	625.641	0.000	0.000
2337335.927	1.845	717.216	0.000	0.000
2337335.943	1.852	928.205	0.000	0.000
2337335.958	1.858	1323.077	0.000	0.000
2337335.974	1.849	1917.216	0.000	0.000
2337335.990	1.843	2634.432	0.000	0.000
2337336.005	1.849	2800.000	0.000	0.000
2337336.023	1.857	2800.000	0.000	0.000
2337336.039	1.854	2799.267	0.000	0.000
2337336.055	1.848	2800.000	0.000	0.000
2337336.070	1.843	2800.000	0.000	0.000
2337336.086	1.852	2800.000	0.000	0.000
2337336.102	1.858	2799.267	0.000	0.000
2337336.117	1.851	2800.000	0.000	0.000
2337336.133	1.845	2800.000	0.000	0.000
2337336.145	1.848	2800.000	0.000	0.000
2337336.160	1.855	2800.000	0.000	0.000
2337336.176	1.857	2800.733	0.000	0.000
2337336.192	1.848	2800.000	0.000	0.000
2337336.207	1.843	2490.843	0.000	0.000
2337336.223	1.851	2059.341	0.000	0.000
2337336.238	1.858	1690.110	0.000	0.000
2337336.254	1.851	1432.967	0.000	0.000
2337336.276	1.845	1286.447	0.000	0.000
2337336.292	1.845	1218.315	0.000	0.000
2337336.307	1.854	1202.930	0.000	0.000
2337336.323	1.857	1193.407	0.000	0.000
2337336.338	1.848	1156.044	0.000	0.000
2337336.354	1.842	1090.110	0.000	0.000
2337336.370	1.849	1000.733	0.000	0.000
2337336.385	1.857	898.169	0.000	0.000
2337336.412	1.852	798.535	0.000	0.000
2337336.428	1.845	719.414	0.000	0.000
2337336.443	1.843	662.271	0.000	0.000
2337336.459	1.852	632.234	0.000	0.000
2337336.475	1.857	621.245	0.000	0.000
2337336.490	1.848	624.176	0.000	0.000
2337336.506	1.842	631.502	0.000	0.000
2337336.521	1.848	636.630	0.000	0.000
2337336.517	1.854	646.154	0.000	0.000
2337336.533	1.852	663.004	0.000	0.000
2337336.548	1.845	673.260	0.000	0.000
2337336.564	1.842	678.388	0.000	0.000
2337336.580	1.851	679.853	0.000	0.000
2337336.595	1.855	682.051	0.000	0.000
2337336.611	1.849	684.982	0.000	0.000
2337336.627	1.840	682.051	0.000	0.000
2337336.651	1.845	670.330	0.000	0.000
2337336.666	1.852	654.212	0.000	0.000
2337336.682	1.854	634.432	0.000	0.000
2337336.698	1.845	624.176	0.000	0.000
2337336.713	1.840	621.978	0.000	0.000
2337336.729	1.849	627.106	0.000	0.000
2337336.745	1.855	635.165	0.000	0.000
2337336.760	1.849	646.154	0.000	0.000
2337336.801	1.842	660.073	0.000	0.000
2337336.817	1.843	662.271	0.000	0.000
2337336.832	1.851	657.143	0.000	0.000
2337336.848	1.852	650.549	0.000	0.000
2337336.863	1.845	641.758	0.000	0.000
2337336.879	1.839	657.143	0.000	0.000
2337336.895	1.846	740.659	0.000	0.000
2337336.910	1.852	962.637	0.000	0.000
2337336.906	1.848	1377.289	0.000	0.000
2337336.922	1.840	1989.011	0.000	0.000
2337336.937	1.840	2716.483	0.000	0.000
2337336.953	1.849	2800.000	0.000	0.000
2337336.968	1.854	2800.000	0.000	0.000
2337336.984	1.843	2800.000	0.000	0.000
2337337.000	1.837	2800.000	0.000	0.000
2337337.015	1.845	2800.000	0.000	0.000
2337337.022	1.851	2800.000	0.000	0.000
2337337.038	1.848	2800.000	0.000	0.000
2337337.053	1.840	2800.000	0.000	0.000
2337337.069	1.839	2800.000	0.000	0.000
2337337.085	1.848	2800.000	0.000	0.000
2337337.100	1.852	2800.000	0.000	0.000
2337337.116	1.843	2800.733	0.000	0.000
2337337.131	1.837	2800.000	0.000	0.000
2337337.152	1.842	2646.886	0.000	0.000
2337337.168	1.849	2241.026	0.000	0.000
2337337.183	1.848	1842.491	0.000	0.000
2337337.199	1.840	1544.322	0.000	0.000
2337337.215	1.836	1355.311	0.000	0.000
2337337.230	1.845	1251.282	0.000	0.000
2337337.246	1.849	1200.733	0.000	0.000
2337337.261	1.842	1158.974	0.000	0.000
2337337.273	1.836	1109.890	0.000	0.000
2337337.289	1.839	1044.689	0.000	0.000
2337337.305	1.846	967.766	0.000	0.000
2337337.320	1.848	884.249	0.000	0.000
2337337.336	1.839	797.070	0.000	0.000
2337337.352	1.833	720.147	0.000	0.000
2337337.367	1.842	661.538	0.000	0.000
2337337.383	1.848	621.978	0.000	0.000
2337337.408	1.842	600.733	0.000	0.000
2337337.424	1.834	605.861	0.000	0.000
2337337.440	1.837	619.048	0.000	0.000
2337337.455	1.843	632.967	0.000	0.000
2337337.471	1.846	640.293	0.000	0.000
2337337.487	1.839	639.560	0.000	0.000
2337337.502	1.833	641.026	0.000	0.000
2337337.518	1.840	645.421	0.000	0.000
2337337.532	1.846	649.084	0.000	0.000
2337337.548	1.842	652.747	0.000	0.000
2337337.563	1.834	655.678	0.000	0.000
2337337.579	1.834	655.678	0.000	0.000
2337337.595	1.842	643.956	0.000	0.000
2337337.610	1.846	628.571	0.000	0.000
2337337.626	1.837	614.652	0.000	0.000
2337337.642	1.831	605.861	0.000	0.000
2337337.652	1.837	608.059	0.000	0.000
2337337.668	1.843	610.256	0.000	0.000
2337337.683	1.842	608.059	0.000	0.000
2337337.699	1.834	613.187	0.000	0.000
2337337.715	1.831	625.641	0.000	0.000
2337337.730	1.839	623.443	0.000	0.000
2337337.746	1.845	614.652	0.000	0.000
2337337.762	1.837	614.652	0.000	0.000
2337337.780	1.831	635.165	0.000	0.000
2337337.795	1.834	726.007	0.000	0.000
2337337.811	1.843	943.590	0.000	0.000
2337337.826	1.842	1333.333	0.000	0.000
2337337.842	1.834	1904.762	0.000	0.000
2337337.858	1.830	2592.674	0.000	0.000
2337337.873	1.837	2800.733	0.000	0.000
2337337.889	1.843	2800.000	0.000	0.000
2337337.895	1.837	2800.733	0.000	0.000
2337337.910	1.830	2800.000	0.000	0.000
2337337.926	1.833	2800.733	0.000	0.000
2337337.942	1.842	2801.465	0.000	0.000
2337337.957	1.843	2800.733	0.000	0.000
2337337.973	1.834	2800.000	0.000	0.000
2337337.988	1.827	2800.733	0.000	0.000
2337338.004	1.836	2800.000	0.000	0.000
2337338.026	1.842	2800.733	0.000	0.000
2337338.042	1.836	2800.000	0.000	0.000
2337338.057	1.830	2652.015	0.000	0.000
2337338.073	1.830	2263.736	0.000	0.000
2337338.088	1.837	1877.656	0.000	0.000
2337338.104	1.842	1585.348	0.000	0.000
2337338.120	1.833	1403.663	0.000	0.000
2337338.135	1.827	1313.553	0.000	0.000
2337338.152	1.834	1284.249	0.000	0.000
2337338.168	1.840	1277.656	0.000	0.000
2337338.183	1.837	1269.597	0.000	0.000
2337338.199	1.830	1246.154	0.000	0.000
2337338.215	1.828	1188.278	0.000	0.000
2337338.230	1.836	1102.564	0.000	0.000
2337338.246	1.842	998.535	0.000	0.000
2337338.261	1.833	895.971	0.000	0.000
2337338.273	1.825	810.256	0.000	0.000
2337338.289	1.831	741.392	0.000	0.000
2337338.305	1.839	699.634	0.000	0.000
2337338.320	1.837	676.190	0.000	0.000
2337338.336	1.830	673.260	0.000	0.000
2337338.351	1.825	681.319	0.000	0.000
2337338.367	1.834	693.773	0.000	0.000
2337338.383	1.840	709.158	0.000	0.000
2337338.396	1.834	728.205	0.000	0.000
2337338.412	1.825	751.648	0.000	0.000
2337338.427	1.830	768.498	0.000	0.000
2337338.443	1.837	769.963	0.000	0.000
2337338.458	1.839	761.905	0.000	0.000
2337338.474	1.831	761.172	0.000	0.000
2337338.490	1.825	761.905	0.000	0.000
2337338.505	1.833	764.103	0.000	0.000
2337338.522	1.840	764.835	0.000	0.000
2337338.538	1.834	764.103	0.000	0.000
2337338.553	1.827	761.172	0.000	0.000
2337338.569	1.828	750.183	0.000	0.000
2337338.585	1.837	732.601	0.000	0.000
2337338.600	1.840	709.890	0.000	0.000
2337338.616	1.831	690.110	0.000	0.000
2337338.632	1.825	676.923	0.000	0.000
2337338.656	1.833	687.912	0.000	0.000
2337338.672	1.840	763.370	0.000	0.000
2337338.687	1.836	974.359	0.000	0.000
2337338.703	1.830	1363.370	0.000	0.000
2337338.718	1.828	1928.938	0.000	0.000
2337338.734	1.836	2590.476	0.000	0.000
2337338.750	1.842	2800.733	0.000	0.000
2337338.765	1.834	2800.000	0.000	0.000
2337338.785	1.827	2800.733	0.000	0.000
2337338.800	1.833	2800.000	0.000	0.000
2337338.816	1.840	2801.465	0.000	0.000
2337338.831	1.839	2800.000	0.000	0.000
2337338.847	1.831	2800.733	0.000	0.000
2337338.863	1.828	2800.000	0.000	0.000
2337338.878	1.836	2800.733	0.000	0.000
2337338.894	1.842	2800.000	0.000	0.000
2337338.915	1.834	2800.733	0.000	0.000
2337338.930	1.830	2738.461	0.000	0.000
2337338.946	1.833	2396.337	0.000	0.000
2337338.962	1.840	2015.385	0.000	0.000
2337338.977	1.840	1708.425	0.000	0.000
2337338.993	1.833	1512.088	0.000	0.000
2337339.008	1.827	1409.524	0.000	0.000
2337339.024	1.836	1380.952	0.000	0.000
2337339.022	1.842	1387.546	0.000	0.000
2337339.038	1.836	1391.941	0.000	0.000
2337339.053	1.830	1383.883	0.000	0.000
2337339.069	1.831	1339.927	0.000	0.000
2337339.085	1.840	1265.201	0.000	0.000
2337339.100	1.842	1159.707	0.000	0.000
2337339.116	1.834	1043.223	0.000	0.000
2337339.131	1.828	931.868	0.000	0.000
2337339.143	1.836	841.026	0.000	0.000
2337339.159	1.842	774.359	0.000	0.000
2337339.175	1.839	733.333	0.000	0.000
2337339.190	1.831	716.484	0.000	0.000
2337339.206	1.831	716.484	0.000	0.000
2337339.222	1.839	733.333	0.000	0.000
2337339.237	1.843	756.044	0.000	0.000
2337339.253	1.836	777.289	0.000	0.000
2337339.280	1.828	800.733	0.000	0.000
2337339.295	1.836	819.048	0.000	0.000
2337339.311	1.842	835.897	0.000	0.000
2337339.327	1.840	852.747	0.000	0.000
2337339.342	1.833	859.341	0.000	0.000
2337339.358	1.830	852.747	0.000	0.000
2337339.373	1.839	835.165	0.000	0.000
2337339.389	1.843	812.454	0.000	0.000
2337339.393	1.837	787.546	0.000	0.000
2337339.409	1.830	768.498	0.000	0.000
2337339.425	1.836	755.311	0.000	0.000
2337339.440	1.842	739.194	0.000	0.000
2337339.456	1.842	717.216	0.000	0.000
2337339.472	1.834	707.692	0.000	0.000
2337339.487	1.831	712.088	0.000	0.000
2337339.503	1.839	737.729	0.000	0.000
2337339.522	1.845	818.315	0.000	0.000
2337339.538	1.837	1050.549	0.000	0.000
2337339.553	1.831	1516.484	0.000	0.000
2337339.569	1.834	2231.502	0.000	0.000
2337339.585	1.842	2800.733	0.000	0.000
2337339.600	1.843	2800.000	0.000	0.000
2337339.616	1.836	2800.733	0.000	0.000
2337339.631	1.831	2800.000	0.000	0.000
2337339.666	1.839	2800.733	0.000	0.000
2337339.682	1.845	2800.000	0.000	0.000
2337339.697	1.840	2800.733	0.000	0.000
2337339.713	1.833	2800.000	0.000	0.000
2337339.728	1.834	2800.733	0.000	0.000
2337339.744	1.842	2800.733	0.000	0.000
2337339.760	1.846	2800.733	0.000	0.000
2337339.775	1.837	2800.000	0.000	0.000
2337339.773	1.831	2800.733	0.000	0.000
2337339.789	1.839	2800.000	0.000	0.000
2337339.805	1.846	2800.733	0.000	0.000
2337339.820	1.842	2800.000	0.000	0.000
2337339.836	1.836	2800.733	0.000	0.000
2337339.851	1.833	2800.000	0.000	0.000
2337339.867	1.842	2788.278	0.000	0.000
2337339.883	1.846	2511.355	0.000	0.000
2337339.900	1.840	2153.114	0.000	0.000
2337339.915	1.833	1819.048	0.000	0.000
2337339.931	1.839	1535.531	0.000	0.000
2337339.947	1.845	1292.308	0.000	0.000
2337339.962	1.845	1093.773	0.000	0.000
2337339.978	1.836	939.194	0.000	0.000
2337339.993	1.834	827.106	0.000	0.000
2337340.009	1.840	744.322	0.000	0.000
2337340.023	1.848	687.180	0.000	0.000
2337340.039	1.840	659.341	0.000	0.000
2337340.055	1.834	651.282	0.000	0.000
2337340.070	1.837	658.608	0.000	0.000
2337340.086	1.845	684.982	0.000	0.000
2337340.101	1.846	719.414	0.000	0.000
2337340.117	1.839	747.253	0.000	0.000
2337340.133	1.833	767.766	0.000	0.000
2337340.145	1.840	780.952	0.000	0.000
2337340.160	1.848	786.813	0.000	0.000
2337340.176	1.843	791.941	0.000	0.000
2337340.191	1.836	799.267	0.000	0.000
2337340.207	1.837	798.535	0.000	0.000
2337340.223	1.843	789.011	0.000	0.000
2337340.238	1.848	766.300	0.000	0.000
2337340.254	1.839	746.520	0.000	0.000
2337340.291	1.833	731.868	0.000	0.000
2337340.307	1.840	719.414	0.000	0.000
2337340.322	1.848	709.158	0.000	0.000
2337340.338	1.843	700.366	0.000	0.000
2337340.353	1.837	684.982	0.000	0.000
2337340.369	1.836	668.864	0.000	0.000
2337340.385	1.845	654.212	0.000	0.000
2337340.400	1.848	649.084	0.000	0.000
2337340.396	1.840	684.982	0.000	0.000
2337340.412	1.834	854.212	0.000	0.000
2337340.427	1.840	1260.806	0.000	0.000
2337340.443	1.846	1931.868	0.000	0.000
2337340.458	1.845	2772.894	0.000	0.000
2337340.474	1.837	2800.000	0.000	0.000
2337340.490	1.836	2800.733	0.000	0.000
2337340.505	1.843	2800.000	0.000	0.000
2337340.526	1.849	2800.733	0.000	0.000
2337340.542	1.842	2800.000	0.000	0.000
2337340.557	1.836	2800.733	0.000	0.000
2337340.573	1.839	2800.000	0.000	0.000
2337340.588	1.846	2800.733	0.000	0.000
2337340.604	1.846	2800.000	0.000	0.000
2337340.620	1.840	2800.733	0.000	0.000
2337340.635	1.834	2800.000	0.000	0.000
2337340.647	1.843	2800.733	0.000	0.000
2337340.663	1.848	2800.000	0.000	0.000
2337340.678	1.843	2800.733	0.000	0.000
2337340.694	1.837	2801.465	0.000	0.000
2337340.710	1.837	2545.055	0.000	0.000
2337340.725	1.843	2104.029	0.000	0.000
2337340.741	1.848	1724.542	0.000	0.000
2337340.757	1.840	1463.736	0.000	0.000
2337340.770	1.834	1304.762	0.000	0.000
2337340.785	1.840	1205.128	0.000	0.000
2337340.801	1.848	1123.810	0.000	0.000
2337340.816	1.843	1045.421	0.000	0.000
2337340.832	1.837	959.707	0.000	0.000
2337340.848	1.836	862.271	0.000	0.000
2337340.863	1.843	767.766	0.000	0.000
2337340.879	1.848	692.308	0.000	0.000
2337340.895	1.840	638.095	0.000	0.000
2337340.910	1.833	608.059	0.000	0.000
2337340.926	1.840	601.465	0.000	0.000
2337340.942	1.845	605.861	0.000	0.000
2337340.957	1.845	617.582	0.000	0.000
2337340.973	1.836	631.502	0.000	0.000
2337340.988	1.834	650.549	0.000	0.000
2337341.004	1.842	673.260	0.000	0.000
2337341.026	1.848	693.040	0.000	0.000
2337341.042	1.840	701.099	0.000	0.000
2337341.057	1.834	701.099	0.000	0.000
2337341.073	1.839	703.297	0.000	0.000
2337341.088	1.846	711.355	0.000	0.000
2337341.104	1.846	720.147	0.000	0.000
2337341.120	1.837	721.612	0.000	0.000
2337341.135	1.833	712.820	0.000	0.000
2337341.147	1.842	695.238	0.000	0.000
2337341.163	1.848	665.934	0.000	0.000
2337341.178	1.842	640.293	0.000	0.000
2337341.194	1.834	619.780	0.000	0.000
2337341.210	1.839	597.070	0.000	0.000
2337341.225	1.845	572.894	0.000	0.000
2337341.241	1.848	553.114	0.000	0.000
2337341.257	1.840	539.927	0.000	0.000
2337341.281	1.834	550.183	0.000	0.000
2337341.297	1.840	632.967	0.000	0.000
2337341.312	1.848	880.586	0.000	0.000
2337341.328	1.842	1354.579	0.000	0.000
2337341.343	1.836	2041.026	0.000	0.000
2337341.359	1.836	2800.733	0.000	0.000
2337341.375	1.845	2800.733	0.000	0.000
2337341.390	1.848	2800.000	0.000	0.000
2337341.408	1.840	2800.733	0.000	0.000
2337341.424	1.833	2800.000	0.000	0.000
2337341.440	1.840	2800.733	0.000	0.000
2337341.455	1.846	2800.000	0.000	0.000
2337341.471	1.843	2800.733	0.000	0.000
2337341.487	1.836	2800.733	0.000	0.000
